<number of tasks>
58
<cycle time>
74
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 10 0.4875
2 53 87.0251
3 41 158.0166
4 36 142.2186
5 35 178.6150
6 17 31.7200
7 34 36.4672
8 23 120.7134
9 14 9.3417
10 52 98.3967
11 33 169.5247
12 34 31.7786
13 12 26.9948
14 52 91.4132
15 12 12.5162
16 33 69.3472
17 44 87.5413
18 7 10.4288
19 15 5.8464
20 13 35.1996
21 29 209.1944
22 37 191.9932
23 43 81.4484
24 23 3.0714
25 24 79.3707
26 9 10.6108
27 16 25.6547
28 12 6.8495
29 26 27.6250
30 22 53.0346
31 51 79.4090
32 47 110.7344
33 34 80.9527
34 23 115.2579
35 12 28.1555
36 52 79.5602
37 12 20.1048
38 33 238.1641
39 44 226.0502
40 7 1.9291
41 15 27.3681
42 13 37.9045
43 29 166.5830
44 37 136.1247
45 43 105.7782
46 23 23.8357
47 24 141.9637
48 9 1.7000
49 16 54.0180
50 12 7.9670
51 26 17.0595
52 12 6.9601
53 52 56.1427
54 12 35.4301
55 33 130.7635
56 44 38.5137
57 7 4.1834
58 15 28.9546
<precedence relations>
1,9
2,25
3,21
3,22
4,10
5,36
6,23
6,24
7,43
8,44
9,11
11,13
11,14
11,15
12,17
13,17
14,17
15,17
16,18
17,20
18,19
19,23
20,21
20,25
21,26
21,44
22,27
23,31
24,31
25,38
26,29
27,30
28,32
28,33
29,31
30,34
31,36
32,45
33,35
34,36
35,43
36,37
36,38
37,39
37,40
37,41
38,52
39,43
40,43
41,42
42,43
43,45
44,45
45,46
45,48
45,49
46,47
46,50
47,51
48,55
49,58
50,58
51,52
52,53
53,54
54,55
54,56
55,57
56,57
57,58
<end>
