<number of tasks>
1000
<cycle time>
1000
<order strength>
0.599
<z_alpha>
1.280
<task times>
1 323 11065.3965
2 187 48.2564
3 37 255.7473
4 229 6626.7197
5 67 288.7818
6 317 17788.7051
7 386 23748.1411
8 222 2654.4126
9 77 148.5640
10 213 7340.1166
11 168 6951.4737
12 290 914.1600
13 47 252.4105
14 56 326.7239
15 124 2003.6275
16 26 117.7611
17 161 1766.6417
18 96 358.4168
19 523 37265.7570
20 182 2162.5291
21 148 1695.7619
22 100 2206.7394
23 287 4615.9770
24 516 27169.2447
25 161 1940.4291
26 215 1596.7782
27 45 288.1935
28 487 43131.5000
29 137 3438.9525
30 261 10076.6312
31 77 1423.6990
32 59 859.5436
33 331 9686.3286
34 69 304.5790
35 149 1278.4606
36 115 2450.0164
37 138 979.2777
38 149 1653.0405
39 103 2366.1029
40 182 7302.3374
41 62 151.2076
42 331 19016.8056
43 182 5240.1499
44 99 698.1302
45 420 35364.7321
46 151 1647.7566
47 65 32.5331
48 304 13137.9947
49 75 952.0430
50 218 11005.7168
51 319 13128.5852
52 118 1453.7320
53 174 7423.9054
54 123 3309.3937
55 120 340.7298
56 524 30751.0372
57 553 51332.4195
58 238 5503.3409
59 21 48.2944
60 70 1051.9938
61 226 10518.3884
62 34 1.5589
63 111 1584.5219
64 123 888.4614
65 119 1392.7054
66 174 5704.9615
67 438 30602.6925
68 156 5440.0972
69 545 515.3382
70 93 1938.0148
71 561 28629.9181
72 259 7216.1878
73 68 239.3573
74 287 11598.6230
75 312 3956.9108
76 33 188.2408
77 209 1339.5199
78 115 2194.9924
79 452 17506.5997
80 415 42230.2412
81 297 1934.1404
82 241 8010.5760
83 352 13192.4299
84 553 18435.2475
85 135 4301.3550
86 160 3479.5253
87 237 6534.5198
88 87 228.3219
89 486 47161.6332
90 177 981.7545
91 246 100.3187
92 108 2554.0931
93 67 1086.0016
94 244 3914.1825
95 224 5828.0950
96 52 658.1020
97 27 173.5456
98 165 5582.4929
99 86 1784.1924
100 99 211.6891
101 397 30125.5992
102 193 346.8558
103 87 1295.8041
104 330 6718.4376
105 264 12130.4414
106 481 4614.3032
107 229 6767.5560
108 52 77.1881
109 54 436.9944
110 96 1395.5121
111 195 2625.4763
112 66 578.6094
113 60 5.9791
114 120 2638.3282
115 350 4296.0673
116 554 2547.0699
117 518 32655.5151
118 96 431.1331
119 373 3425.0014
120 221 7640.0644
121 156 6080.0930
122 52 616.5022
123 296 8284.9135
124 323 10978.4820
125 546 31341.2734
126 95 2185.4495
127 515 41618.6086
128 512 57402.1662
129 47 83.5607
130 201 7816.4277
131 369 14925.1988
132 109 1447.8746
133 508 1060.2089
134 236 4365.4612
135 148 3885.7088
136 337 11932.7573
137 165 899.1204
138 83 1079.2753
139 291 11363.4485
140 108 2641.7826
141 117 3325.8736
142 108 1856.7834
143 153 3456.7039
144 276 9536.2777
145 169 4300.4247
146 540 43090.2630
147 459 51224.7575
148 103 29.0167
149 31 100.8559
150 43 354.4921
151 308 7270.7142
152 439 24791.7949
153 144 5167.3179
154 248 15236.3164
155 86 527.3813
156 42 286.8969
157 487 10174.8639
158 361 27607.5296
159 328 13848.8316
160 139 26.5319
161 228 11614.8505
162 211 10492.5409
163 493 6909.1528
164 499 38441.9405
165 402 25447.9377
166 572 32729.3159
167 43 164.0384
168 183 5398.9050
169 195 2599.0223
170 181 3573.4070
171 385 37034.2565
172 152 4493.4081
173 130 2563.3616
174 119 1102.0744
175 499 56125.3584
176 39 9.9678
177 157 2964.5706
178 232 12197.0669
179 526 11045.8731
180 300 7918.3099
181 270 13076.6935
182 319 21596.8658
183 576 13418.9748
184 63 468.4724
185 278 3496.0757
186 104 97.2780
187 63 656.8597
188 477 49071.5615
189 130 239.6529
190 27 49.5831
191 588 24025.6618
192 100 27.1753
193 208 3117.4218
194 461 25665.8197
195 106 2250.7674
196 30 57.4545
197 114 3130.1869
198 506 7422.1308
199 486 43933.9971
200 29 53.5246
201 257 10395.2476
202 67 395.2051
203 139 2802.5960
204 410 37636.3560
205 73 1161.0170
206 313 21280.1235
207 316 22873.1166
208 334 16554.1261
209 520 46490.0383
210 178 2199.7108
211 576 41192.5766
212 128 3887.2213
213 477 26981.3384
214 111 1587.4279
215 49 529.0613
216 568 25140.1992
217 313 14361.6170
218 464 22019.8108
219 35 39.2973
220 98 1206.3049
221 71 482.1758
222 102 917.7670
223 444 28890.4013
224 46 98.1590
225 156 964.0961
226 77 1074.7323
227 142 3060.7357
228 527 13758.1310
229 339 3383.5741
230 285 5343.5966
231 248 11797.2810
232 77 547.0290
233 192 4481.2614
234 265 9891.0587
235 28 1.4444
236 184 4250.3394
237 74 163.2423
238 119 2731.5260
239 499 21280.8885
240 175 2114.5400
241 42 175.3356
242 146 3294.6607
243 79 849.4682
244 204 2261.0060
245 534 51013.2115
246 101 1009.0430
247 27 16.3947
248 429 18596.4678
249 201 2409.0784
250 204 10299.4596
251 129 1292.9716
252 201 1118.8028
253 266 214.8052
254 184 3402.1911
255 162 5910.1819
256 96 1179.0984
257 201 4189.1409
258 329 1135.6393
259 165 5156.3812
260 153 3840.2286
261 504 40258.7406
262 402 18747.7348
263 372 7012.6725
264 38 299.3745
265 184 225.2496
266 189 3835.6418
267 273 17487.4733
268 177 568.4286
269 247 1560.4885
270 324 24978.9667
271 440 30455.0594
272 246 8547.5851
273 379 33602.7033
274 525 45919.6670
275 243 8613.7294
276 161 3375.1325
277 103 2452.1994
278 187 3326.7788
279 487 4041.1194
280 167 6887.1059
281 434 11894.2264
282 181 832.9638
283 206 4306.9217
284 142 4484.0646
285 438 35311.0722
286 41 399.5445
287 187 4957.7822
288 145 4936.0886
289 538 16173.3430
290 132 1827.7860
291 111 1733.1819
292 163 1753.3678
293 501 51405.4376
294 53 396.7332
295 301 4661.9084
296 470 7925.7206
297 214 1836.9538
298 38 128.1517
299 530 41827.2799
300 88 1662.1209
301 182 5819.0637
302 120 713.9763
303 118 3114.0131
304 399 34386.8809
305 340 12892.1105
306 367 6789.0194
307 326 19534.9131
308 326 10814.0847
309 62 276.9463
310 204 8922.8302
311 284 5926.2152
312 50 548.5700
313 41 104.2345
314 325 9738.0764
315 25 6.9555
316 79 560.9451
317 245 14608.7067
318 116 1214.5895
319 221 6455.8018
320 227 5309.9090
321 53 194.3550
322 128 1426.1736
323 93 1837.0825
324 301 6404.0105
325 196 1027.2549
326 168 4334.8988
327 479 34812.1516
328 72 205.7802
329 290 14556.2936
330 260 7822.1083
331 183 241.1828
332 434 16731.3535
333 171 1360.6886
334 174 2532.7224
335 442 32773.3525
336 301 12956.4858
337 235 2444.0096
338 33 185.0060
339 301 6133.8744
340 489 5335.3163
341 564 23643.0842
342 94 676.2408
343 251 8447.1731
344 323 23567.3555
345 35 179.2735
346 467 25046.8530
347 83 912.5322
348 55 205.2450
349 49 106.7409
350 75 813.6007
351 129 4067.2670
352 205 10008.7621
353 137 1738.3301
354 417 1222.7795
355 120 2133.8420
356 75 715.8282
357 184 6359.8318
358 519 17941.6627
359 20 89.7679
360 230 8929.2541
361 211 2289.7113
362 24 79.0567
363 28 142.3696
364 213 3064.2043
365 159 4973.8393
366 59 618.2117
367 96 147.5919
368 34 227.8112
369 207 5942.4271
370 192 2487.2783
371 85 10.6550
372 33 247.8027
373 56 198.8758
374 90 1986.2085
375 497 33656.3819
376 188 8020.1637
377 169 5652.1627
378 63 265.1943
379 170 469.3079
380 61 619.7918
381 101 680.4891
382 68 924.8043
383 121 910.8479
384 586 27106.9587
385 90 1710.3573
386 392 14202.9036
387 383 9135.8392
