<number of tasks>
297
<cycle time>
2247
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 6173.1409
2 270 16945.9193
3 130 2905.4063
4 148 477.1931
5 190 3291.6932
6 293 1722.7395
7 348 1592.0230
8 182 6884.9208
9 490 10762.0653
10 212 157.0749
11 248 10870.0489
12 248 4341.8750
13 248 6412.8773
14 248 10424.7619
15 248 11080.6426
16 268 16118.8754
17 268 16492.0016
18 268 2125.1629
19 288 1226.7036
20 248 7430.1793
21 268 13088.4822
22 60 813.9398
23 268 11477.9476
24 240 4216.1674
25 240 3424.7165
26 171 478.1495
27 490 52532.1058
28 182 5303.1300
29 170 6281.5237
30 306 239.3085
31 108 1665.1608
32 248 1233.9176
33 190 962.5584
34 240 5059.3430
35 339 24124.6827
36 288 12087.4096
37 248 8654.3696
38 455 586.9203
39 268 11535.5570
40 270 14847.8143
41 180 2982.9726
42 121 559.5858
43 270 12330.4635
44 440 27639.7379
45 249 14345.3228
46 194 6965.1740
47 162 1509.7167
48 130 3761.9722
49 388 4040.4573
50 90 1073.1750
51 212 6169.5348
52 246 6609.8266
53 188 3184.3329
54 270 1820.8583
55 160 3443.4814
56 79 66.0523
57 466 35028.5644
58 240 4667.6652
59 137 1113.8831
60 184 5193.1593
61 110 2500.1741
62 275 17621.6455
63 149 4009.2098
64 280 3887.0158
65 119 3442.4668
66 184 7770.2719
67 140 854.0751
68 150 2599.7871
69 190 1140.7161
70 150 2461.7028
71 150 4441.9859
72 284 19034.1059
73 192 1151.8836
74 347 24531.5300
75 232 867.4257
76 140 2671.7036
77 608 70263.2335
78 80 115.6434
79 40 292.4303
80 130 1492.7520
81 110 110.7587
82 350 12507.4793
83 140 2726.9133
84 240 615.7357
85 240 14021.1212
86 90 104.1878
87 54 437.7679
88 294 11103.4072
89 203 6601.5417
90 150 2088.7798
91 270 16312.4446
92 155 4462.4954
93 190 1381.9407
94 78 348.7264
95 140 3672.5928
96 241 6295.1298
97 430 8471.6879
98 90 401.0310
99 110 1973.4481
100 9 13.5265
101 430 12547.1030
102 130 686.7076
103 289 9468.2462
104 110 1034.6980
105 160 1931.6627
106 442 22613.4780
107 159 3618.7120
108 250 13403.2441
109 190 3113.8113
110 184 480.0599
111 690 80829.7437
112 72 212.0539
113 190 2277.5843
114 190 4301.2193
115 90 1364.1917
116 889 156765.8727
117 170 903.3445
118 155 4978.5390
119 190 1069.4579
120 130 2477.2340
121 390 31002.7469
122 301 16316.8385
123 54 511.7196
124 227 9592.0125
125 142 4606.3279
126 184 4081.0837
127 741 97070.6943
128 868 103864.6682
129 230 6113.5272
130 121 3424.9237
131 320 11293.0097
132 126 3126.9798
133 440 5397.2830
134 127 2504.0486
135 134 2524.1292
136 150 3505.2308
137 140 591.9194
138 110 1260.4017
139 320 12150.5374
140 250 5560.3673
141 232 9365.7807
142 188 734.8776
143 250 4027.8322
144 377 19113.0082
145 90 759.4370
146 140 3802.7282
147 90 1457.6474
148 90 1250.0599
149 70 68.0665
150 90 1205.7197
151 110 1449.9598
152 150 5547.0145
153 101 436.3255
154 377 16345.4141
155 118 262.8287
156 290 7802.6594
157 209 3015.5512
158 150 1974.1958
159 150 3382.8226
160 79 139.4803
161 150 3970.7709
162 91 736.3798
163 59 661.1429
164 218 1959.5329
165 351 8810.4476
166 873 41276.4920
167 130 1213.3924
168 68 929.4267
169 126 3434.9992
170 120 2395.4104
171 227 10942.0346
172 198 6483.7864
173 132 2204.7564
174 121 1706.1294
175 150 4489.3209
176 100 1081.3133
177 38 197.5631
178 70 65.6929
179 355 13129.5963
180 284 19138.1683
181 122 1644.4083
182 75 317.9708
183 160 3093.7249
184 140 3058.9844
185 520 33644.1701
186 99 1370.0604
187 182 1953.2418
188 80 1113.2740
189 514 65168.9022
190 96 338.2054
191 50 528.7893
192 272 4026.9542
193 226 5779.5259
194 194 9109.4643
195 164 2972.2504
196 96 1481.4444
197 107 631.5489
198 108 2884.6061
199 167 736.7509
200 98 121.3489
201 82 1036.9393
202 482 32278.4634
203 72 72.2959
204 50 129.6540
205 130 2985.6716
206 230 3609.5970
207 50 23.9017
208 240 9781.3934
209 190 1071.5712
210 190 4464.0642
211 240 7096.5101
212 74 775.1094
213 139 2432.9454
214 339 57.6942
215 260 16154.4291
216 132 446.5792
217 550 74042.0968
218 420 26109.9302
219 152 856.2858
220 12 10.1121
221 90 734.9607
222 5 2.8162
223 128 3750.4002
224 100 31.5309
225 120 2191.4855
226 100 503.3364
227 320 758.8762
228 835 32409.2636
229 740 53465.3941
230 223 9322.1556
231 100 1077.5189
232 390 9585.9199
233 140 598.2534
234 304 10388.6903
235 120 974.8619
236 403 38800.3380
237 21 3.5348
238 246 14806.1951
239 160 5684.7113
240 1019 113586.8497
241 34 148.2055
242 120 2362.1625
243 68 344.5049
244 910 53047.2428
245 302 7724.4917
246 778 58354.1540
247 101 825.4281
248 1310 56743.7673
249 20 72.7931
250 278 3745.9892
251 81 233.8578
252 290 18773.7812
253 100 2271.3665
254 372 20451.0090
255 72 680.5816
256 28 80.5725
257 90 1945.3697
258 250 4227.5231
259 144 2401.7150
260 303 8769.1165
261 220 1375.0214
262 58 718.9097
263 224 7772.0799
264 211 7707.3060
265 99 1239.5921
266 44 322.2312
267 120 30.4507
268 70 447.8811
269 421 39692.7279
270 231 11656.9878
271 214 2560.8017
272 196 6897.6394
273 280 17081.1666
274 398 27632.4778
275 72 1114.5501
276 280 3608.1226
277 356 9802.0192
278 193 7580.5762
279 140 2707.7996
280 130 1819.1985
281 300 162.9620
282 456 49820.2586
283 7 3.9091
284 170 7209.1650
285 252 1502.8846
286 210 8273.6485
287 308 20045.4484
288 308 13860.1034
289 121 602.9177
290 52 175.1825
291 426 11383.5000
292 104 2640.1487
293 1386 112426.5476
294 527 58025.6295
295 968 133093.6609
296 1047 176349.8463
297 538 64583.5389
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
