<number of tasks>
148
<cycle time>
146
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 16 13.8212
2 30 13.8682
3 7 2.2883
4 47 61.3070
5 29 30.3858
6 8 0.4946
7 39 89.8562
8 37 83.0617
9 32 8.2217
10 29 45.5005
11 17 1.7815
12 11 5.5520
13 32 33.0945
14 15 13.8613
15 53 169.3934
16 53 86.2245
17 8 2.6343
18 24 32.1968
19 24 32.7347
20 8 3.4578
21 7 0.4956
22 8 1.9814
23 14 6.2147
24 13 4.2186
25 10 5.4447
26 25 10.7447
27 11 4.9864
28 25 22.7979
29 11 4.3049
30 29 20.4683
31 25 21.1481
32 10 0.1766
33 14 3.6070
34 41 40.5900
35 42 98.5876
36 47 64.2852
37 7 0.6799
38 80 337.3593
39 7 2.7592
40 41 54.2196
41 47 79.0567
42 16 1.6521
43 32 33.7677
44 66 49.2087
45 80 102.5341
46 7 1.5297
47 41 16.8952
48 13 5.7078
49 47 48.5459
50 33 60.7307
51 34 4.3003
52 11 7.3699
53 18 4.4059
54 25 36.3401
55 7 0.8248
56 28 21.9546
57 12 5.2199
58 52 29.2065
59 14 1.0281
60 3 0.1202
61 3 0.4132
62 8 3.4695
63 16 6.9291
64 33 58.4869
65 8 3.1279
66 18 19.2693
67 10 2.6899
68 14 9.5350
69 28 16.5733
70 11 1.9052
71 18 1.8307
72 25 23.4529
73 40 55.8485
74 40 88.6423
75 1 0.0339
76 5 0.3206
77 28 5.6039
78 8 1.1399
79 81 29.5447
80 7 0.5625
81 26 0.7381
82 10 5.9974
83 21 16.8376
84 26 3.8864
85 20 5.0566
86 21 13.9575
87 47 20.9130
88 23 5.7456
89 13 9.9124
90 19 10.9321
91 15 5.8399
92 35 46.4061
93 26 7.1994
94 46 55.6794
95 20 3.3372
96 31 27.0036
97 19 14.5811
98 34 0.5503
99 51 72.2024
100 39 88.8796
101 30 11.7663
102 26 30.4321
103 13 7.0382
104 45 13.0988
105 58 171.4649
106 28 19.6354
107 8 2.0409
108 83 330.0607
109 40 12.9143
110 34 29.4157
111 23 7.9364
112 62 150.0132
113 11 0.9035
114 19 5.9444
115 14 3.7884
116 31 51.8026
117 32 53.7169
118 26 24.3217
119 55 152.6261
120 31 53.7588
121 32 18.3887
122 26 38.0571
123 19 11.1179
124 14 8.6926
125 19 16.6839
126 48 135.1763
127 55 17.2913
128 8 0.1912
129 11 1.9741
130 27 45.3590
131 18 10.6569
132 36 3.0127
133 23 9.4448
134 20 6.7552
135 46 28.4125
136 64 93.7587
137 22 26.3334
138 15 11.2454
139 34 72.2325
140 22 11.8706
141 51 124.3347
142 48 107.8764
143 64 169.9739
144 70 100.3142
145 37 50.8003
146 64 232.3340
147 78 107.6507
148 78 277.3560
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
