<number of tasks>
148
<cycle time>
142
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 16 14.5525
2 30 4.3910
3 7 2.2420
4 47 42.0833
5 29 33.7184
6 8 1.5727
7 39 56.8689
8 37 50.3735
9 32 8.9209
10 29 27.1878
11 17 16.5601
12 11 1.3816
13 32 32.3041
14 15 0.9551
15 53 125.2334
16 53 82.5405
17 8 1.5509
18 24 24.0024
19 24 18.6666
20 8 0.2993
21 7 0.0678
22 8 1.6976
23 14 4.4101
24 13 0.9535
25 10 2.4583
26 25 26.2968
27 11 6.6415
28 25 27.8934
29 11 6.4927
30 29 26.4269
31 25 30.4305
32 10 6.2110
33 14 11.8712
34 41 68.6917
35 42 66.5124
36 47 14.3084
37 7 2.8467
38 80 183.4755
39 7 2.4026
40 41 48.5298
41 47 116.7450
42 16 0.0454
43 32 14.8807
44 66 19.2660
45 80 113.3779
46 7 1.3214
47 41 17.8846
48 13 7.5868
49 47 94.5449
50 33 62.6692
51 34 50.9501
52 11 6.0244
53 18 11.0074
54 25 22.4436
55 7 0.7463
56 28 3.0274
57 12 1.7942
58 52 78.6034
59 14 6.0173
60 3 0.0324
61 3 0.1553
62 8 0.3926
63 16 9.8572
64 33 16.8392
65 8 0.3351
66 18 15.9156
67 10 3.0624
68 14 2.9805
69 28 4.6806
70 11 4.3732
71 18 9.9856
72 25 32.5831
73 40 19.5728
74 40 26.6329
75 1 0.0070
76 5 0.1878
77 28 37.7885
78 8 2.2976
79 81 67.8897
80 7 0.4937
81 26 15.8730
82 10 3.6499
83 21 2.7436
84 26 7.5231
85 20 9.4258
86 21 24.2226
87 47 77.8265
88 23 28.8092
89 13 9.9239
90 19 20.2693
91 15 1.0057
92 35 40.9673
93 26 12.5955
94 46 70.6011
95 20 15.3967
96 31 37.5788
97 19 3.3356
98 34 68.3392
99 51 160.5499
100 39 57.5429
101 30 24.1919
102 26 30.5647
103 13 2.7785
104 45 77.4762
105 58 35.4601
106 28 16.3847
107 8 0.3576
108 83 379.0015
109 40 50.3885
110 34 16.5010
111 23 2.7933
112 62 75.5213
113 11 0.1005
114 19 0.7757
115 14 11.8153
116 31 1.8395
117 32 18.8549
118 26 28.2623
119 55 155.1669
120 31 28.6839
121 32 60.8168
122 26 0.6534
123 19 22.2817
124 14 10.5019
125 19 6.8986
126 48 42.9833
127 55 11.6816
128 8 1.0809
129 11 4.4089
130 27 21.9178
131 18 0.8906
132 36 30.3314
133 23 12.7486
134 20 16.6003
135 46 60.6008
136 64 169.1630
137 22 23.2176
138 15 9.9064
139 34 61.2738
140 22 15.0667
141 51 43.3374
142 48 23.3144
143 64 146.0486
144 70 212.5333
145 37 12.1032
146 64 78.2131
147 78 368.9213
148 78 174.6852
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
