<number of tasks>
297
<cycle time>
2580
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 270 13926.7446
2 270 4071.0530
3 130 2708.1011
4 148 4941.8252
5 190 3821.3753
6 293 20896.2991
7 348 25335.5734
8 182 2758.9653
9 490 12909.1219
10 212 3387.0700
11 248 8023.8401
12 248 9319.0969
13 248 735.1137
14 248 10189.2034
15 248 15176.3716
16 268 9283.5932
17 268 6071.0046
18 268 12286.0809
19 288 693.4285
20 248 13449.0304
21 268 16304.2492
22 60 136.9528
23 268 9795.4212
24 240 9656.2842
25 240 425.1522
26 171 1414.6049
27 490 12443.0028
28 182 2773.3469
29 170 5517.1729
30 306 5247.3357
31 108 2182.6779
32 248 12104.0795
33 190 249.9258
34 240 5353.7969
35 339 8490.5658
36 288 19132.4016
37 248 13256.3621
38 455 632.3769
39 268 4059.8174
40 270 9652.3448
41 180 2176.7683
42 121 2535.1061
43 270 8910.8481
44 440 47390.7129
45 249 12210.4523
46 194 6097.7650
47 162 4789.8028
48 130 2042.6697
49 388 27924.5297
50 90 751.5513
51 212 644.0556
52 246 14341.6304
53 188 1948.1052
54 270 10726.2906
55 160 1950.4750
56 79 817.1733
57 466 7636.2964
58 240 10972.2960
59 137 2080.8169
60 184 5300.8190
61 110 626.0564
62 275 12426.1725
63 149 5508.1981
64 280 681.1483
65 119 1367.7569
66 184 6028.5520
67 140 4159.1711
68 150 1149.0429
69 190 1505.7172
70 150 4551.3392
71 150 3184.4881
72 284 1080.3055
73 192 2632.0447
74 347 11180.5045
75 232 10982.7894
76 140 4801.2348
77 608 20117.8910
78 80 732.5704
79 40 276.7159
80 130 33.7557
81 110 344.1290
82 350 7018.4742
83 140 2788.2831
84 240 13616.4943
85 240 12331.6977
86 90 1222.7800
87 54 330.1969
88 294 543.0039
89 203 6248.7281
90 150 5579.3518
91 270 9376.3572
92 155 4314.8365
93 190 6343.1341
94 78 1487.2194
95 140 3844.8275
96 241 8765.8970
97 430 9666.8183
98 90 202.8828
99 110 324.8624
100 9 18.7467
101 430 39542.7210
102 130 114.0552
103 289 7809.4649
104 110 1732.6551
105 160 5932.9110
106 442 12190.7775
107 159 28.9314
108 250 3415.2763
109 190 5341.5003
110 184 6547.9829
111 690 7029.5118
112 72 925.4059
113 190 5004.9777
114 190 4689.4010
115 90 412.9766
116 889 17344.5985
117 170 218.2112
118 155 4876.0680
119 190 6588.3760
120 130 1571.1538
121 390 22000.8577
122 301 12654.0809
123 54 457.4894
124 227 1499.1939
125 142 976.4186
126 184 1865.3736
127 741 51530.6456
128 868 182218.5130
129 230 12273.8526
130 121 1217.8129
131 320 1184.3943
132 126 243.1645
133 440 11377.0850
134 127 591.3995
135 134 1406.3310
136 150 319.7138
137 140 3915.5686
138 110 833.5923
139 320 18131.6020
140 250 1475.7780
141 232 12007.2340
142 188 242.6978
143 250 3757.1376
144 377 28508.9811
145 90 906.8112
146 140 2310.0545
147 90 1566.6719
148 90 1373.8759
149 70 403.1653
150 90 1455.0393
151 110 2435.5737
152 150 4121.6245
153 101 45.8153
154 377 13956.0390
155 118 872.5637
156 290 3670.0872
157 209 10568.9185
158 150 1535.7370
159 150 5241.8847
160 79 1530.2900
161 150 2182.4569
162 91 1367.1927
163 59 439.5510
164 218 1973.6234
165 351 20759.4753
166 873 48458.3869
167 130 660.2544
168 68 152.8319
169 126 1590.2172
170 120 1169.3356
171 227 338.2295
172 198 7781.0053
173 132 2336.6857
174 121 2439.8319
175 150 2147.4254
176 100 1512.4281
177 38 30.2222
178 70 729.5004
179 355 23785.8808
180 284 4421.9204
181 122 376.8980
182 75 707.3907
183 160 4281.3449
184 140 1944.0948
185 520 61521.3724
186 99 2253.4989
187 182 3125.0032
188 80 556.7325
189 514 31344.6369
190 96 876.8151
191 50 190.8234
192 272 11940.4968
193 226 1692.3194
194 194 2129.2191
195 164 6441.8890
196 96 267.6192
197 107 365.8954
198 108 917.7811
199 167 3662.0273
200 98 543.7567
201 82 1278.3668
202 482 45448.8953
203 72 265.5681
204 50 391.2915
205 130 368.0692
206 230 8426.2235
207 50 94.6885
208 240 1807.6565
209 190 8032.2188
210 190 6402.6057
211 240 12882.3316
212 74 490.8291
213 139 2231.9806
214 339 378.6057
215 260 8709.7354
216 132 2977.2089
217 550 6414.4667
218 420 28107.6129
219 152 2574.6102
220 12 32.7146
221 90 1710.0723
222 5 1.5155
223 128 935.5394
224 100 2363.7047
225 120 1925.5331
226 100 617.7305
227 320 16658.3549
228 835 117689.1879
229 740 89619.3619
230 223 10504.8438
231 100 1197.1720
232 390 8701.8999
233 140 494.1673
234 304 19729.7967
235 120 602.1142
236 403 37691.5927
237 21 60.8840
238 246 14266.1153
239 160 1586.0513
240 1019 85213.6948
241 34 119.6521
242 120 2772.0368
243 68 237.4252
244 910 186894.9359
245 302 9247.6226
246 778 92354.3770
247 101 1125.5318
248 1310 221118.4084
249 20 52.9904
250 278 7979.6285
251 81 233.8076
252 290 4255.5474
253 100 703.1146
254 372 19486.6202
255 72 795.7184
256 28 15.2977
257 90 1304.3911
258 250 3533.3127
259 144 2894.0684
260 303 4969.0460
261 220 8580.1595
262 58 744.3940
263 224 7494.4282
264 211 4469.3796
265 99 1395.3187
266 44 157.2140
267 120 540.2594
268 70 1137.9809
269 421 31661.9065
270 231 9040.2638
271 214 7988.6159
272 196 7610.3713
273 280 14.3506
274 398 37628.4759
275 72 533.6189
276 280 15044.6343
277 356 28327.6291
278 193 3950.1246
279 140 3656.2502
280 130 3657.9142
281 300 9962.8455
282 456 5058.2873
283 7 3.8445
284 170 495.0699
285 252 7181.4161
286 210 8100.3309
287 308 9706.4905
288 308 3020.8989
289 121 2621.0101
290 52 36.6858
291 426 39449.2501
292 104 1225.0800
293 1386 283497.8817
294 527 18953.8053
295 968 51058.6351
296 1047 74423.1129
297 538 9007.0837
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
