<number of tasks>
148
<cycle time>
99
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 16 9.9163
2 30 24.5498
3 7 2.2992
4 47 86.9635
5 29 22.2989
6 8 1.2517
7 39 7.7324
8 37 47.6555
9 32 1.6297
10 29 36.7022
11 17 6.5305
12 11 0.1491
13 32 49.4091
14 15 11.3376
15 53 163.5975
16 53 2.8391
17 8 1.3057
18 24 20.8666
19 24 13.2667
20 8 1.5917
21 7 0.7687
22 8 2.9110
23 14 0.7513
24 13 4.2259
25 10 0.4605
26 25 15.1011
27 11 4.5923
28 25 31.8758
29 11 6.8479
30 29 30.0584
31 25 4.8087
32 10 3.3723
33 14 6.1126
34 41 44.5763
35 42 2.7967
36 47 39.1651
37 7 1.8619
38 80 70.1119
39 7 2.8608
40 41 29.7448
41 47 17.8061
42 16 7.9651
43 32 53.0253
44 66 264.1359
45 80 53.9179
46 7 1.2512
47 41 17.1244
48 13 7.1634
49 47 99.6280
50 33 55.9098
51 34 17.9465
52 11 1.1473
53 18 16.6901
54 25 11.3528
55 7 0.7074
56 28 21.9223
57 12 6.3432
58 52 35.2226
59 14 6.0470
60 3 0.1661
61 3 0.5191
62 8 3.5456
63 16 6.9832
64 33 21.2179
65 8 2.0224
66 18 17.8296
67 10 0.4719
68 14 1.9028
69 28 18.3464
70 11 2.6673
71 18 16.9103
72 25 11.8637
73 40 4.2927
74 40 72.6851
75 1 0.0411
76 5 1.4501
77 28 22.1770
78 8 3.5953
79 81 70.5789
80 7 0.5180
81 26 5.9785
82 10 1.6878
83 21 17.1518
84 26 12.7416
85 20 18.6541
86 21 7.2519
87 47 67.4713
88 23 15.9693
89 13 1.8875
90 19 2.1989
91 15 7.9183
92 35 9.1661
93 26 37.7626
94 46 28.8783
95 20 5.0161
96 31 34.2434
97 19 21.9402
98 34 42.3581
99 51 58.0729
100 39 64.4165
101 30 32.7963
102 26 34.9630
103 13 0.3357
104 45 38.0233
105 58 41.3583
106 28 13.3596
107 8 3.9587
108 83 34.9784
109 40 84.4007
110 34 21.8705
111 23 21.0558
112 62 165.8251
113 11 5.2470
114 19 0.1983
115 14 8.4411
116 31 35.5232
117 32 25.8060
118 26 15.9721
119 55 73.0797
120 31 15.9779
121 32 51.6275
122 26 38.8711
123 19 2.8441
124 14 0.5879
125 19 22.4070
126 48 76.3947
127 55 100.7640
128 8 2.6582
129 11 4.3334
130 27 0.8261
131 18 16.8124
132 36 26.8333
133 23 1.2958
134 20 22.1964
135 46 31.1175
136 64 139.6618
137 22 0.9318
138 15 1.2912
139 34 19.8546
140 22 20.2473
141 51 10.9306
142 48 138.1137
143 64 161.9503
144 70 12.2893
145 37 6.3517
146 64 81.7851
147 78 16.5396
148 78 69.1417
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
