<number of tasks>
148
<cycle time>
564
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 16 11.8310
2 30 53.3025
3 7 2.9498
4 47 132.5469
5 29 3.3660
6 8 1.9821
7 39 55.2518
8 37 56.0105
9 32 55.2702
10 29 10.8074
11 17 8.1171
12 11 0.8302
13 32 47.3258
14 15 12.2781
15 53 107.2610
16 53 139.7191
17 8 1.8144
18 24 30.6277
19 24 6.0338
20 8 1.5814
21 7 2.0599
22 8 1.0803
23 14 3.0073
24 13 7.9037
25 10 5.6779
26 25 28.7085
27 11 2.2746
28 25 28.8445
29 11 2.5906
30 29 16.0284
31 25 1.6428
32 10 1.1120
33 14 4.2947
34 41 94.0728
35 42 69.7058
36 47 125.3950
37 7 1.1951
38 80 356.3640
39 7 0.2918
40 41 71.2599
41 47 11.2823
42 16 12.7380
43 32 16.3080
44 66 228.8293
45 80 347.8451
46 7 0.2983
47 41 89.7643
48 13 8.5772
49 47 8.4700
50 33 62.9602
51 34 23.2740
52 11 1.9325
53 118 818.5282
54 25 10.3495
55 7 1.8619
56 28 46.3032
57 12 4.0141
58 52 6.7833
59 14 2.3080
60 3 0.3763
61 3 0.3344
62 8 3.2556
63 16 15.1846
64 33 6.0433
65 8 0.5746
66 18 11.0652
67 10 1.0732
68 14 8.3226
69 28 38.8776
70 11 5.5103
71 118 693.4727
72 25 0.0195
73 40 2.7277
74 40 24.6005
75 101 392.7446
76 5 0.2372
77 28 35.4624
78 8 1.3499
79 281 4085.4169
80 7 0.5495
81 26 23.4339
82 10 3.5017
83 21 20.8845
84 26 17.4360
85 20 19.5274
86 21 26.5419
87 47 74.8288
88 23 4.8193
89 13 3.8334
90 19 0.8364
91 115 3.9886
92 35 6.8294
93 26 9.1180
94 46 113.8403
95 20 7.9413
96 31 11.9804
97 19 11.5185
98 34 34.8388
99 51 111.4362
100 39 63.1665
101 30 3.4698
102 26 15.9928
103 13 5.4930
104 45 122.6680
105 58 57.8049
106 28 9.5774
107 8 0.1889
108 383 7092.2074
109 40 10.0426
110 34 23.9679
111 23 17.7787
112 162 537.0945
113 11 1.5965
114 19 16.2091
115 14 6.7833
116 31 29.1657
117 32 46.3858
118 26 5.9305
119 55 114.3751
120 31 53.3889
121 32 55.8519
122 26 19.0259
123 19 13.6888
124 14 2.6029
125 19 11.9960
126 48 45.3973
127 55 94.2544
128 8 0.3838
129 11 7.2795
130 27 23.0021
131 18 19.0006
132 36 41.4084
133 23 8.5955
134 20 5.0562
135 46 4.3978
136 64 36.7656
137 22 17.5064
138 15 7.9801
139 34 27.8608
140 22 1.5913
141 151 300.2420
142 148 1219.0276
143 64 196.6699
144 170 480.5255
145 137 911.2541
146 64 185.0795
147 78 290.9568
148 78 197.9365
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
