<number of tasks>
297
<cycle time>
1883
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 4546.4710
2 270 4218.2440
3 130 370.5505
4 148 311.5321
5 190 294.8509
6 293 4895.2798
7 348 1840.2689
8 182 1409.6010
9 490 2815.2442
10 212 772.5283
11 248 1926.0222
12 248 2155.8578
13 248 2304.2062
14 248 3076.3650
15 248 601.2030
16 268 2009.2252
17 268 2698.0102
18 268 1539.3120
19 288 5144.5505
20 248 2743.2936
21 268 336.2927
22 60 114.6643
23 268 2688.2317
24 240 1281.8608
25 240 1024.4270
26 171 1086.7901
27 490 8948.4014
28 182 1629.7538
29 170 726.9385
30 306 5020.8679
31 108 157.1411
32 248 425.9997
33 190 203.6565
34 240 1274.9961
35 339 5573.0444
36 288 1267.7456
37 248 3579.8322
38 455 98.8397
39 268 722.0732
40 270 1144.2170
41 180 1987.0986
42 121 15.4909
43 270 2676.3158
44 440 4088.0172
45 249 1317.4344
46 194 1531.1733
47 162 951.0039
48 130 260.9236
49 388 5313.3304
50 90 344.8951
51 212 870.8586
52 246 568.3169
53 188 1373.5546
54 270 2352.3593
55 160 1002.6431
56 79 99.4708
57 466 3635.6345
58 240 85.8222
59 137 179.4903
60 184 964.3261
61 110 107.4542
62 275 2297.5365
63 149 769.9982
64 280 376.0540
65 119 626.0659
66 184 2051.2318
67 140 363.9995
68 150 750.2902
69 190 332.6769
70 150 1105.4544
71 150 477.6497
72 284 1017.8107
73 192 801.4216
74 347 3408.5014
75 232 2594.7437
76 140 559.4609
77 608 13564.0532
78 80 32.1568
79 40 68.6879
80 130 586.8250
81 110 386.6212
82 350 2418.5409
83 140 675.0608
84 240 868.8365
85 240 2783.5438
86 90 357.0851
87 54 80.0383
88 294 2172.7275
89 203 1254.1064
90 150 736.5273
91 270 2003.0238
92 155 621.0126
93 190 1898.4081
94 78 97.1850
95 140 768.8148
96 241 1632.9452
97 430 8471.0929
98 90 207.5735
99 110 440.6754
100 9 2.3139
101 430 1316.0738
102 130 897.5298
103 289 575.7178
104 110 380.1487
105 160 293.6735
106 442 9353.5462
107 159 586.7852
108 250 449.5567
109 190 1473.9999
110 184 2066.6402
111 690 4895.8049
112 72 71.2992
113 190 522.2520
114 190 26.9583
115 90 104.2543
116 889 33884.9333
117 170 211.0973
118 155 747.9678
119 190 306.5643
120 130 459.3245
121 390 919.8106
122 301 5278.2618
123 54 66.7649
124 227 1211.6739
125 142 608.7861
126 184 2032.6796
127 741 31303.3395
128 868 30052.1514
129 230 2682.7034
130 121 518.6908
131 320 2071.8562
132 126 940.5949
133 440 2572.9687
134 127 609.5310
135 134 246.6016
136 150 788.5863
137 140 575.5208
138 110 566.0482
139 320 5189.9513
140 250 3177.8689
141 232 1930.9339
142 188 1203.0838
143 250 2848.3204
144 377 5541.4587
145 90 325.8481
146 140 582.4558
147 90 209.6382
148 90 37.9531
149 70 257.1036
150 90 92.0813
151 110 267.4922
152 150 451.8248
153 101 511.7075
154 377 2040.3813
155 118 3.6653
156 290 3977.4673
157 209 2555.4467
158 150 137.5709
159 150 987.4950
160 79 289.4945
161 150 551.6544
162 91 318.8050
163 59 182.8587
164 218 2129.0325
165 351 2042.6149
166 873 13999.7604
167 130 902.9172
168 68 218.4692
169 126 313.4208
170 120 749.2135
171 227 3045.5035
172 198 387.8852
173 132 916.8667
174 121 224.4001
175 150 216.4569
176 100 288.2593
177 38 14.5591
178 70 246.5436
179 355 2328.9631
180 284 1632.0147
181 122 307.2985
182 75 216.8795
183 160 1433.4014
184 140 826.8787
185 520 14879.4121
186 99 531.3334
187 182 628.0199
188 80 389.8868
189 514 12155.8758
190 96 252.7609
191 50 37.7219
192 272 4607.9078
193 226 2210.3403
194 194 254.7018
195 164 936.1774
196 96 116.4850
197 107 185.1947
198 108 503.6731
199 167 1586.2444
200 98 141.7236
201 82 115.4890
202 482 12420.1348
203 72 209.2620
204 50 24.3804
205 130 428.5263
206 230 2876.8146
207 50 56.2574
208 240 1029.7164
209 190 98.8198
210 190 941.8940
211 240 1817.5205
212 74 2.6021
213 139 223.6718
214 339 1849.7361
215 260 3941.2199
216 132 993.6901
217 550 16475.8865
218 420 1561.4691
219 152 523.7100
220 12 3.1571
221 90 195.8311
222 5 0.4259
223 128 46.7747
224 100 33.2799
225 120 256.1909
226 100 469.8562
227 320 2366.7150
228 835 17982.1532
229 740 29444.1139
230 223 1546.5254
231 100 396.7130
232 390 4745.2699
233 140 361.4744
234 304 5752.8559
235 120 324.3259
236 403 4768.0992
237 21 26.7546
238 246 2903.2650
239 160 16.1668
240 1019 19383.8562
241 34 53.4339
242 120 38.7939
243 68 147.2329
244 910 40159.1740
245 302 2684.4787
246 778 3849.7954
247 101 296.2338
248 1310 45335.5773
249 20 18.5419
250 278 4819.1260
251 81 381.7591
252 290 3283.1430
253 100 338.1011
254 372 1181.9146
255 72 125.4083
256 28 4.6901
257 90 70.2630
258 250 643.6826
259 144 966.6443
260 303 2502.2563
261 220 1692.1699
262 58 84.6528
263 224 2010.4842
264 211 1944.3958
265 99 558.1776
266 44 57.4896
267 120 659.0430
268 70 110.1197
269 421 3233.1133
270 231 2885.3414
271 214 1548.9386
272 196 546.5036
273 280 3486.2855
274 398 7930.8632
275 72 189.0159
276 280 1488.4033
277 356 512.2627
278 193 393.1429
279 140 253.8917
280 130 913.9488
281 300 3749.9735
282 456 5481.7684
283 7 2.9314
284 170 1313.1727
285 252 1283.6053
286 210 366.0744
287 308 1869.3195
288 308 3655.6740
289 121 30.5499
290 52 117.9067
291 426 11179.6823
292 104 591.6693
293 1386 49140.2422
294 527 10185.1560
295 968 55039.6665
296 1047 27971.9260
297 538 1813.0090
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
171,174
172,175
173,177
174,178
174,287
174,288
175,180
176,181
177,181
178,181
179,181
180,181
180,252
181,182
181,183
181,184
181,185
181,186
181,187
181,188
181,189
