<number of tasks>
148
<cycle time>
89
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 10.0106
2 30 28.4700
3 7 2.3698
4 47 117.5712
5 29 31.8548
6 8 1.4581
7 39 47.5171
8 37 65.6940
9 32 58.7779
10 29 3.2805
11 17 14.0449
12 11 0.2683
13 32 49.1280
14 15 1.8051
15 53 16.2312
16 53 136.9387
17 8 0.1660
18 24 32.5418
19 24 0.0712
20 8 3.9779
21 7 2.1482
22 8 0.4621
23 14 3.7665
24 13 5.6771
25 10 3.8415
26 25 31.9559
27 11 0.9771
28 25 7.7078
29 11 1.3190
30 29 39.5437
31 25 3.9555
32 10 5.0084
33 14 2.2816
34 41 91.7648
35 42 20.3611
36 47 126.6976
37 7 2.3853
38 80 20.8027
39 7 2.6825
40 41 52.8779
41 47 68.7319
42 16 10.9326
43 32 59.1708
44 66 110.3531
45 80 18.7647
46 7 1.7963
47 41 88.3795
48 13 6.2195
49 47 29.0322
50 33 63.3763
51 34 10.1430
52 11 5.4390
53 18 6.7990
54 25 31.7212
55 7 2.8516
56 28 41.1730
57 12 7.5737
58 52 34.0147
59 14 6.1839
60 3 0.0308
61 3 0.1714
62 8 1.3848
63 16 15.3274
64 33 8.3929
65 8 1.9470
66 18 16.1425
67 10 6.0492
68 14 1.5795
69 28 44.0345
70 11 5.9390
71 18 3.0091
72 25 32.6938
73 40 4.5766
74 40 26.5304
75 1 0.0007
76 5 0.3997
77 28 15.1716
78 8 3.7273
79 81 15.2061
80 7 1.9402
81 26 12.2605
82 10 5.9165
83 21 15.0953
84 26 0.9691
85 20 22.5587
86 21 8.2092
87 47 7.1651
88 23 26.0068
89 13 4.6869
90 19 1.6307
91 15 6.5526
92 35 34.8440
93 26 21.5094
94 46 0.3193
95 20 19.5552
96 31 15.1550
97 19 1.1741
98 34 8.8510
99 51 22.2245
100 39 20.5211
101 30 23.2725
102 26 16.6599
103 13 7.3017
104 45 72.5686
105 58 167.2863
106 28 12.7806
107 8 3.0432
108 83 5.4656
109 40 91.9073
110 34 8.4017
111 23 28.8882
112 62 22.5501
113 11 0.7877
114 19 3.5345
115 14 10.0338
116 31 35.6789
117 32 51.4960
118 26 8.0436
119 55 17.2895
120 31 52.9002
121 32 29.0041
122 26 2.3000
123 19 4.8790
124 14 11.3934
125 19 3.4095
126 48 39.9303
127 55 75.8127
128 8 3.8541
129 11 4.3823
130 27 38.2543
131 18 11.2623
132 36 44.8287
133 23 32.3499
134 20 3.9374
135 46 34.6061
136 64 155.1345
137 22 13.5600
138 15 3.8790
139 34 66.5507
140 22 21.1027
141 51 13.0347
142 48 63.9284
143 64 70.3112
144 70 75.0060
145 37 3.9577
146 64 1.1171
147 78 11.2711
148 78 6.7806
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
