<number of tasks>
148
<cycle time>
87
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 16 46.7974
2 30 69.5877
3 7 9.5412
4 47 222.6407
5 29 6.3821
6 8 2.0362
7 39 77.6541
8 37 284.8337
9 32 16.0546
10 29 148.7936
11 17 64.8311
12 11 14.9599
13 32 132.8210
14 15 35.7521
15 53 213.2410
16 53 67.3062
17 8 3.7497
18 24 14.0421
19 24 23.5664
20 8 9.9231
21 7 12.1092
22 8 3.7804
23 14 19.0619
24 13 4.5009
25 10 8.0312
26 25 77.2658
27 11 23.8921
28 25 4.4526
29 11 19.7588
30 29 169.5086
31 25 66.5516
32 10 1.8879
33 14 23.6356
34 41 379.8499
35 42 137.9962
36 47 397.7574
37 7 10.6239
38 80 9.9173
39 7 6.3350
40 41 208.5548
41 47 241.8874
42 16 35.6930
43 32 58.4662
44 66 54.1832
45 80 5.6572
46 7 10.4563
47 41 406.7027
48 13 10.3898
49 47 166.0024
50 33 73.3203
51 34 86.8159
52 11 30.2128
53 18 60.6127
54 25 82.5836
55 7 0.4784
56 28 20.3775
57 12 28.9429
58 52 129.3141
59 14 1.7639
60 3 1.8751
61 3 1.4459
62 8 6.6340
63 16 2.1510
64 33 77.2584
65 8 4.7753
66 18 70.3437
67 10 23.1717
68 14 39.3766
69 28 178.3507
70 11 12.9192
71 18 60.1477
72 25 37.6068
73 40 229.9395
74 40 306.5865
75 1 0.2231
76 5 0.3214
77 28 171.4099
78 8 1.4935
79 81 0.5055
80 7 1.9625
81 26 25.5248
82 10 17.2537
83 21 64.5826
84 26 149.6045
85 20 22.6722
86 21 98.6938
87 47 44.1647
88 23 43.6237
89 13 8.4391
90 19 87.8303
91 15 7.2190
92 35 180.9151
93 26 137.4932
94 46 189.2813
95 20 8.4031
96 31 65.4804
97 19 89.1440
98 34 18.6667
99 51 123.2772
100 39 98.9414
101 30 206.5803
102 26 142.8980
103 13 34.9621
104 45 158.6222
105 58 20.4095
106 28 52.9477
107 8 1.9176
108 83 1.3921
109 40 339.1442
110 34 52.0806
111 23 131.5354
112 62 53.1742
113 11 26.1722
114 19 47.1659
115 14 33.9418
116 31 155.0204
117 32 244.1702
118 26 153.3904
119 55 83.9565
120 31 126.7933
121 32 176.5403
122 26 2.5494
123 19 5.3353
124 14 20.5088
125 19 2.3886
126 48 353.2706
127 55 249.9540
128 8 13.1864
129 11 22.2129
130 27 43.2686
131 18 11.8147
132 36 64.7153
133 23 86.4693
134 20 66.3421
135 46 400.3104
136 64 54.4583
137 22 112.1739
138 15 40.3947
139 34 11.8143
140 22 12.9639
141 51 3.2254
142 48 287.5262
143 64 128.2600
144 70 53.6228
145 37 281.6514
146 64 48.5882
147 78 0.5344
148 78 20.4091
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
