<number of tasks>
297
<cycle time>
1620
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 270 304.3657
2 270 84.4482
3 130 2427.2782
4 148 3407.9149
5 190 3806.6687
6 293 17025.9501
7 348 661.7833
8 182 3697.7912
9 490 13169.7206
10 212 3018.6505
11 248 2107.2530
12 248 9069.9797
13 248 15168.1997
14 248 7124.7579
15 248 14462.3742
16 268 4236.2653
17 268 4448.8643
18 268 4042.1247
19 288 15568.0628
20 248 9152.2678
21 268 17604.1212
22 60 500.8329
23 268 10711.4525
24 240 13804.7059
25 240 6980.2337
26 171 725.7773
27 490 7925.3614
28 182 6494.6399
29 170 1850.2801
30 306 5005.4722
31 108 2563.4877
32 248 7232.6835
33 190 4556.1852
34 240 9731.6577
35 339 12296.6454
36 288 20103.3646
37 248 10974.7155
38 455 42364.7406
39 268 3531.1515
40 270 16785.2085
41 180 3473.8942
42 121 2470.0471
43 270 10943.3915
44 440 30418.2384
45 249 13038.3908
46 194 2038.7296
47 162 5650.3651
48 130 1618.2752
49 388 16280.1098
50 90 1875.7624
51 212 6374.9707
52 246 3476.4407
53 188 8214.5916
54 270 1078.5875
55 160 186.2953
56 79 570.5909
57 466 24005.8108
58 240 6190.4000
59 137 4319.6774
60 184 1210.9081
61 110 2941.9243
62 275 17067.9482
63 149 4097.6683
64 280 645.9977
65 119 1878.6304
66 184 4316.4423
67 140 3278.7124
68 150 4478.3449
69 190 4363.8235
70 150 2605.2708
71 150 4498.2376
72 284 10163.1426
73 192 3283.7086
74 347 24510.3062
75 232 7641.6422
76 140 4517.0660
77 608 40414.8480
78 80 520.9633
79 40 113.0556
80 130 2133.4121
81 110 1117.7155
82 350 24989.3423
83 140 3552.8549
84 240 2074.9007
85 240 10413.0898
86 90 454.3024
87 54 154.1344
88 294 3437.9244
89 203 2684.2227
90 150 3134.5471
91 270 15079.1720
92 155 5843.8263
93 190 2526.4051
94 78 886.1195
95 140 1855.1481
96 241 8863.6896
97 430 19193.1862
98 90 506.1626
99 110 2137.6823
100 9 10.6282
101 430 25406.4254
102 130 1875.3848
103 289 3598.2511
104 110 2520.2630
105 160 4367.1514
106 442 17961.5421
107 159 6192.8913
108 250 1420.8868
109 190 7188.3446
110 184 391.5115
111 690 92408.1876
112 72 357.2003
113 190 383.9259
114 190 19.3505
115 90 1687.0564
116 889 60939.9521
117 170 811.9567
118 155 191.5629
119 190 202.1164
120 130 3673.1103
121 390 19276.5149
122 301 12639.2374
123 54 57.0960
124 227 11089.2651
125 142 1198.9366
126 184 2148.6516
127 741 104452.0578
128 868 40599.5666
129 230 3764.7841
130 121 3403.5270
131 320 19673.6960
132 126 3294.8204
133 440 27751.2425
134 127 1504.6850
135 134 3496.4626
136 150 3180.4978
137 140 1113.4569
138 110 1648.0579
139 320 16572.9558
140 250 11131.6609
141 232 10260.2639
142 188 3445.4861
143 250 9161.4994
144 377 32529.5770
145 90 704.0121
146 140 3235.1766
147 90 1943.9548
148 90 1393.0276
149 70 590.0733
150 90 1830.6296
151 110 2804.5153
152 150 1292.4851
153 101 2126.6053
154 377 7321.2851
155 118 2910.4806
156 290 11136.0780
157 209 1793.3201
158 150 1259.7050
159 150 28.2123
160 79 1117.3324
161 150 938.3734
162 91 1097.3363
163 59 827.3832
164 218 1752.3212
165 351 2323.8790
166 873 94029.0554
167 130 1134.8588
168 68 146.8454
169 126 1464.0171
170 120 685.9051
171 227 980.4453
172 198 2036.5098
173 132 1428.7048
174 121 33.0382
175 150 4915.8748
176 100 1487.0369
177 38 4.0358
178 70 583.5086
179 355 28906.1541
180 284 15109.9383
181 122 1679.6918
182 75 583.9890
183 160 5097.9580
184 140 2656.6594
185 520 30484.5812
186 99 2228.1765
187 182 3657.0051
188 80 1102.0392
189 514 64329.4261
190 96 1287.8210
191 50 292.2530
192 272 17316.7663
193 226 7262.1406
194 194 4966.7574
195 164 1322.8423
196 96 358.8769
197 107 838.9260
198 108 1168.5210
199 167 1086.6296
200 98 2355.6339
201 82 1108.9255
202 482 27619.6329
203 72 40.1088
204 50 104.9239
205 130 1168.1146
206 230 9143.4413
207 50 160.2809
208 240 6701.4797
209 190 5135.4464
210 190 1649.0441
211 240 11991.2147
212 74 570.3155
213 139 2384.3467
214 339 1309.1912
215 260 13482.4759
216 132 3837.8144
217 550 62903.6007
218 420 17873.8274
219 152 1986.9175
220 12 1.5812
221 90 394.9717
222 5 3.7851
223 128 1000.9180
224 100 1941.3518
225 120 1246.6162
226 100 1555.6913
227 320 7131.4258
228 835 1646.6183
229 740 132858.0863
230 223 10310.5760
231 100 701.4923
232 390 22822.8632
233 140 4232.3095
234 304 15148.4634
235 120 3344.1357
236 403 23186.4009
237 21 25.1273
238 246 12334.4573
239 160 2964.0065
240 1019 88873.3876
241 34 5.7971
242 120 3225.7962
243 68 319.0401
244 910 70387.2358
245 302 16727.3797
246 778 19596.4313
247 101 540.4090
248 1310 14598.8860
249 20 10.0069
250 278 15455.4629
251 81 188.2390
252 290 12447.2042
253 100 1061.2414
254 372 22565.3781
255 72 420.0346
256 28 162.4866
257 90 1157.1316
258 250 15269.5760
259 144 513.8677
260 303 16642.0918
261 220 4321.1685
262 58 679.9320
263 224 9267.2526
264 211 6441.7509
265 99 1845.4163
266 44 165.7015
267 120 2055.3304
268 70 466.8731
269 421 25408.2838
270 231 7813.7298
271 214 4217.7242
272 196 8083.9919
273 280 8970.7905
274 398 26165.4963
275 72 762.9972
276 280 2470.3045
277 356 3486.4605
278 193 7816.5521
279 140 3554.2565
280 130 3095.4500
281 300 9072.5619
282 456 5683.7860
283 7 0.7784
284 170 4744.1292
285 252 1532.8418
286 210 238.4351
287 308 578.9830
288 308 18707.2272
289 121 2851.3510
290 52 4.3811
291 426 12175.2196
292 104 382.7443
293 1386 6603.4037
294 527 60660.1412
295 968 21099.4327
296 1047 23022.5830
297 538 29497.0576
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
