<number of tasks>
1000
<cycle time>
1000
<order strength>
0.195
<z_alpha>
1.960
<task times>
1 194 6786.4433
2 204 3904.9722
3 466 20722.4860
4 464 5553.6699
5 28 92.0453
6 177 3444.4693
7 540 20137.3753
8 72 1247.7243
9 132 1442.9213
10 55 383.2182
11 282 3986.1049
12 54 99.2018
13 352 28282.8489
14 98 2160.5848
15 432 42104.3715
16 514 6851.3071
17 214 4073.0926
18 297 11467.8830
19 149 2278.3668
20 110 2199.3818
21 239 7944.3618
22 120 2563.1707
23 124 1570.5747
24 177 225.0400
25 55 444.9532
26 132 2103.9607
27 310 771.4313
28 169 5144.2196
29 127 1023.0644
30 73 656.7694
31 41 172.1926
32 232 621.6794
33 230 10147.1591
34 227 9853.1681
35 215 8068.8934
36 124 2826.9310
37 110 411.7125
38 156 5798.7547
39 218 10689.2776
40 129 801.2772
41 72 837.4081
42 36 132.6667
43 242 10160.7400
44 283 6198.0633
45 497 46484.7053
46 27 117.6668
47 443 1414.9899
48 185 7023.8619
49 50 359.9303
50 508 29384.6342
51 552 9829.5513
52 231 5279.6003
53 147 4520.8982
54 435 29454.9670
55 98 2368.0087
56 521 40826.5885
57 137 3712.7407
58 347 24260.1660
59 160 3181.0865
60 80 56.7172
61 223 11341.4575
62 224 7587.6050
63 250 9865.1101
64 197 4606.6003
65 263 15331.4194
66 310 20874.9563
67 86 381.5297
68 157 274.3483
69 256 10128.8456
70 550 37541.1327
71 141 17.2818
72 41 38.0811
73 272 17934.5613
74 538 13715.1007
75 473 5654.2719
76 88 1101.3059
77 45 131.7023
78 287 3900.6031
79 530 55641.6474
80 121 16.2099
81 504 31107.2865
82 42 263.7843
83 211 7798.2342
84 44 404.7595
85 536 49782.1568
86 137 3981.5956
87 164 5927.6741
88 500 3753.7886
89 50 548.9336
90 75 939.6892
91 51 330.9580
92 100 1270.6874
93 60 644.8465
94 578 37281.3028
95 275 17348.0240
96 138 246.5576
97 513 7855.6532
98 167 6057.2530
99 140 4173.8370
100 54 265.2837
101 422 13856.8680
102 182 3584.5802
103 294 1294.0743
104 238 10647.3396
105 212 5313.7831
106 22 41.8616
107 166 598.2903
108 52 545.7059
109 211 598.2747
110 33 32.6809
111 236 12976.4148
112 77 554.7370
113 278 331.2980
114 72 1141.0706
115 295 1291.0854
116 192 2059.2793
117 90 1365.4645
118 205 478.2481
119 122 59.0354
120 169 6492.1931
121 148 2149.9777
122 146 4250.0972
123 182 992.4035
124 183 6238.5616
125 26 143.9236
126 472 54100.1863
127 598 27227.7596
128 494 5356.4257
129 192 6990.9312
130 347 432.4353
131 121 2693.9886
132 61 524.3688
133 101 2431.2686
134 183 2422.1420
135 461 30527.9574
136 130 2776.6246
137 142 3108.2777
138 523 2259.1687
139 73 1050.5960
140 210 753.2602
141 265 9883.3926
142 272 9541.7122
143 272 8616.6019
144 213 6469.1592
145 132 2571.4976
146 382 16104.8871
147 309 7988.2218
148 45 372.3109
149 212 2033.0619
150 104 234.7171
151 260 16165.8605
152 104 2118.0322
153 452 20859.0296
154 92 1668.8424
155 209 6791.6782
156 115 622.2533
157 118 1476.0517
158 276 5609.4597
159 137 1074.6853
160 219 2612.8696
161 197 1051.3764
162 178 3859.7427
163 22 38.8004
164 115 1427.4646
165 154 742.2440
166 34 57.8301
167 269 7930.5656
168 177 7642.1200
169 146 748.0016
170 377 18633.9792
171 161 1159.0640
172 203 918.0401
173 105 2222.1116
174 167 5908.0899
175 72 537.5349
176 385 27762.3377
177 475 54241.0928
178 344 22378.9825
179 441 16769.4637
180 78 658.0869
181 525 44672.8549
182 144 505.4913
183 364 309.5156
184 449 16880.0665
185 258 8126.5374
186 79 595.4882
187 61 747.1318
188 216 4189.3556
189 444 37291.0896
190 110 1277.2864
191 440 18260.2898
192 77 1162.6311
193 524 21571.3794
194 253 14374.9971
195 43 416.4162
196 444 40631.3444
197 197 3927.6067
198 27 50.8182
199 111 834.2604
200 84 951.9508
201 78 137.9774
202 157 6116.1633
203 187 3251.3805
204 38 63.9858
205 179 3542.1771
206 241 6484.6854
207 498 32973.4320
208 82 1384.9436
209 397 27293.7768
210 49 438.4865
211 206 679.8090
212 432 44262.0631
213 323 7588.5551
214 174 6135.6623
215 33 268.7799
216 108 2141.5273
217 52 584.3454
218 95 1001.4354
219 112 2118.8640
220 33 174.9699
221 260 1122.6168
222 149 2970.3211
223 263 3612.6154
224 77 110.1762
225 323 10583.5143
226 485 12315.6928
227 193 4693.4577
228 48 205.2341
229 40 51.2419
230 237 13032.1387
231 47 277.0018
232 48 460.5262
233 28 74.5131
234 251 15697.5195
235 591 35449.7117
236 117 1418.9918
237 146 2489.2127
238 297 19899.0093
239 109 1178.6320
240 481 50229.1811
241 305 18234.3368
242 40 164.2826
243 106 625.8024
244 258 1653.0295
245 174 4611.9177
246 537 19430.6637
247 21 3.2560
248 74 90.0816
249 159 1980.6396
250 192 7565.5513
251 501 30283.8316
252 160 1382.6872
253 31 157.1169
254 491 34944.8939
255 144 4053.1938
256 394 6908.6596
257 44 7.5613
258 115 2870.6048
259 300 19808.9267
260 38 172.2314
261 44 303.6136
262 99 1433.5401
263 82 1566.7393
264 255 4081.3274
265 182 2056.8750
266 414 35008.0197
267 296 1895.7068
268 119 2145.5502
269 505 25189.0670
270 124 2536.9156
271 251 5842.6455
272 56 533.6896
273 386 35800.6648
274 446 4410.2146
275 287 5733.5318
276 421 39174.5252
277 523 32107.9782
278 76 444.2253
279 175 5414.0180
280 150 3498.1758
281 125 3877.1321
282 247 1859.2256
283 247 12309.4994
284 133 1480.9941
285 71 1143.1959
286 128 3242.8514
287 539 14428.9971
288 242 10881.2583
289 153 676.0634
290 92 1321.2154
291 49 326.4910
292 76 904.6471
293 154 4888.2423
294 297 21272.6523
295 63 792.7915
296 531 4242.6552
297 64 766.7705
298 48 208.7070
299 123 2152.6159
300 318 17971.8346
301 173 62.4502
302 374 32936.5396
303 324 7194.3779
304 192 7523.7327
305 61 152.4835
306 286 6088.8276
307 297 4257.8175
308 51 41.7604
309 314 9196.5213
310 53 312.3065
311 63 759.8251
312 49 117.7903
313 122 2914.9024
314 199 2542.2408
315 39 178.3640
316 291 6332.9685
317 53 323.3694
318 52 166.4097
319 92 917.0920
320 506 48662.2769
321 443 29022.7022
322 215 4093.9278
323 286 6020.7603
324 24 53.8211
325 203 4626.6393
326 85 1319.6843
327 63 885.4192
328 445 47726.6832
329 104 247.3982
330 90 1386.1332
331 310 19249.9968
332 188 2033.7165
333 270 12858.2006
334 124 547.0796
335 220 5207.3560
336 87 1891.0039
337 581 34570.6753
338 524 27393.0862
339 134 619.7491
340 95 628.0401
341 126 3221.2745
342 479 47050.9164
343 217 9046.8345
344 192 8808.3288
345 173 6910.2085
346 52 453.9516
347 66 379.8922
348 521 18600.1932
349 121 2346.6073
350 227 4137.1973
351 47 375.3652
352 263 13887.6916
353 443 5438.1297
354 54 538.7936
355 139 1954.2175
356 177 3808.5399
357 90 1432.0595
358 180 7661.9799
359 215 3494.7590
360 201 3105.3090
361 164 566.9223
362 140 1292.3956
363 22 77.2505
364 246 9176.2826
365 30 64.8492
366 558 31056.5033
367 184 7395.6464
368 303 7467.3941
369 103 299.9179
370 172 6083.6885
371 214 7480.2265
372 274 11563.5457
373 145 3086.5369
374 539 6180.1681
375 221 7761.5839
376 125 135.0382
377 103 236.8957
378 56 43.8691
379 168 5458.1898
380 455 4515.4540
381 172 2743.2677
382 79 86.7231
383 363 12420.9029
384 469 50443.4677
385 318 20518.0704
386 572 38758.9612
387 124 2974.1735
388 307 22175.6109
