<number of tasks>
28
<cycle time>
216
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 70 219.7020
2 59 463.0384
3 33 47.0940
4 6 8.5338
5 1 0.0799
6 27 16.4137
7 17 35.8539
8 62 552.0387
9 31 190.3443
10 53 529.9599
11 21 70.2832
12 19 81.8163
13 108 2248.3834
14 52 115.5454
15 5 6.0447
16 8 1.6173
17 97 253.4076
18 8 2.6012
19 47 512.6569
20 67 560.5524
21 17 24.0333
22 8 15.6157
23 3 0.4180
24 21 39.2062
25 107 2530.3147
26 3 1.8001
27 2 0.2424
28 72 388.8089
<precedence relations>
1,3
1,4
1,5
1,8
1,19
1,21
1,22
1,23
1,24
1,26
2,6
2,17
3,28
4,28
5,28
6,7
7,18
8,9
9,10
10,11
10,12
11,15
12,13
13,14
13,16
14,28
15,28
16,28
17,28
18,28
19,20
20,28
21,28
22,28
23,28
24,25
25,28
26,27
27,28
<end>
