<number of tasks>
148
<cycle time>
99
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 27.4340
2 30 59.8378
3 7 1.8693
4 47 264.4578
5 29 30.2398
6 8 6.9734
7 39 29.8543
8 37 325.7764
9 32 247.7398
10 29 132.2192
11 17 43.7963
12 11 14.1662
13 32 75.0591
14 15 18.2098
15 53 395.1443
16 53 94.9450
17 8 4.2950
18 24 115.8235
19 24 104.5227
20 8 11.5973
21 7 10.7163
22 8 5.4130
23 14 39.7155
24 13 11.7071
25 10 11.5092
26 25 59.1235
27 11 26.9829
28 25 133.1747
29 11 24.0812
30 29 56.5452
31 25 0.8417
32 10 14.8353
33 14 23.7418
34 41 390.4453
35 42 150.0424
36 47 412.2606
37 7 1.5483
38 80 33.6940
39 7 9.8916
40 41 130.6015
41 47 345.7189
42 16 55.8732
43 32 241.8797
44 66 93.1350
45 80 3.3708
46 7 9.0293
47 41 175.9234
48 13 13.6243
49 47 101.5592
50 33 21.5320
51 34 222.6463
52 11 24.4326
53 18 30.1517
54 25 98.4544
55 7 3.3152
56 28 70.3989
57 12 17.8002
58 52 158.6930
59 14 26.1525
60 3 0.0790
61 3 0.4123
62 8 14.4963
63 16 27.1670
64 33 122.4049
65 8 11.9168
66 18 10.2561
67 10 23.5782
68 14 33.3247
69 28 160.1091
70 11 28.4373
71 18 8.2571
72 25 71.4085
73 40 192.6751
74 40 77.2216
75 1 0.0316
76 5 3.0967
77 28 136.2087
78 8 8.0682
79 81 8.4095
80 7 11.2268
81 26 42.0642
82 10 19.7620
83 21 87.9816
84 26 99.0324
85 20 77.2432
86 21 2.1614
87 47 333.4951
88 23 111.3363
89 13 16.6996
90 19 87.9655
91 15 37.1166
92 35 45.7160
93 26 153.7885
94 46 0.8561
95 20 21.8693
96 31 42.1545
97 19 39.5194
98 34 131.3088
99 51 22.8142
100 39 308.5209
101 30 53.4665
102 26 39.7289
103 13 5.9962
104 45 172.3002
105 58 87.0809
106 28 70.5072
107 8 4.3228
108 83 16.2771
109 40 87.7802
110 34 169.3494
111 23 70.7297
112 62 3.7563
113 11 0.5508
114 19 62.3684
115 14 10.0513
116 31 68.1054
117 32 230.6601
118 26 118.0736
119 55 403.2223
120 31 4.1999
121 32 220.7982
122 26 146.5477
123 19 52.1785
124 14 27.5976
125 19 12.2030
126 48 246.9097
127 55 431.6778
128 8 3.7066
129 11 18.4412
130 27 129.7538
131 18 69.1603
132 36 238.2729
133 23 94.9119
134 20 20.8856
135 46 303.3730
136 64 124.4757
137 22 83.9382
138 15 12.1164
139 34 183.2093
140 22 56.3212
141 51 60.1602
142 48 567.0426
143 64 80.4261
144 70 102.4835
145 37 226.2047
146 64 279.3175
147 78 70.1939
148 78 80.1180
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
