<number of tasks>
148
<cycle time>
152
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 16 0.3392
2 30 23.3440
3 7 0.1914
4 47 33.7086
5 29 21.5563
6 8 1.6326
7 39 57.2391
8 37 32.9709
9 32 33.1049
10 29 28.9373
11 17 12.4151
12 11 6.8345
13 32 16.0105
14 15 4.4469
15 53 145.7448
16 53 39.7942
17 8 2.2048
18 24 32.6084
19 24 14.1883
20 8 3.2986
21 7 0.8946
22 8 2.8107
23 14 3.5841
24 13 2.5127
25 10 4.3026
26 25 6.6351
27 11 1.9722
28 25 13.8139
29 11 1.4225
30 29 11.4370
31 25 7.1412
32 10 4.6388
33 14 0.5803
34 41 47.2871
35 42 47.2426
36 47 9.3799
37 7 1.9230
38 80 234.9343
39 7 1.0919
40 41 80.6742
41 47 47.5557
42 16 9.3560
43 32 63.7814
44 66 193.0426
45 80 67.6516
46 7 3.0298
47 41 35.3442
48 13 7.1431
49 47 59.0883
50 33 2.9065
51 34 69.7900
52 11 5.1931
53 18 14.1846
54 25 7.4430
55 7 2.4943
56 28 48.4031
57 12 0.0908
58 52 54.1172
59 14 1.4294
60 3 0.4405
61 3 0.2690
62 8 3.9471
63 16 13.1487
64 33 53.3590
65 8 1.9534
66 18 17.1301
67 10 3.8742
68 14 7.3491
69 28 39.7300
70 11 1.6662
71 18 3.5668
72 25 19.9723
73 40 28.6932
74 40 4.1603
75 1 0.0296
76 5 0.0833
77 28 43.6258
78 8 0.3908
79 81 381.7011
80 7 1.3221
81 26 27.5593
82 10 4.6012
83 21 8.1948
84 26 31.6601
85 20 14.8951
86 21 23.4977
87 47 84.9318
88 23 6.9366
89 13 0.3193
90 19 6.2710
91 15 10.9866
92 35 32.9554
93 26 21.0815
94 46 63.9037
95 20 18.2264
96 31 7.1723
97 19 9.0559
98 34 0.9604
99 51 30.4397
100 39 14.8982
101 30 48.4572
102 26 2.6006
103 13 2.7303
104 45 102.7927
105 58 196.8310
106 28 28.2363
107 8 3.4877
108 83 151.4789
109 40 15.6386
110 34 67.8026
111 23 32.5630
112 62 54.8485
113 11 6.1681
114 19 15.6574
115 14 11.3113
116 31 17.5807
117 32 44.8948
118 26 31.0358
119 55 97.2353
120 31 32.3258
121 32 34.3390
122 26 23.4761
123 19 6.9413
124 14 9.1249
125 19 8.4029
126 48 48.8602
127 55 98.2683
128 8 0.5688
129 11 3.4337
130 27 33.4708
131 18 16.8770
132 36 75.5829
133 23 3.8558
134 20 24.2931
135 46 26.2115
136 64 24.4982
137 22 0.3213
138 15 0.6488
139 34 59.7663
140 22 22.4466
141 51 75.6278
142 48 131.1075
143 64 47.0832
144 70 273.7443
145 37 10.0992
146 64 205.7215
147 78 50.0913
148 78 232.4189
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
