<number of tasks>
1000
<cycle time>
1000
<order strength>
0.195
<z_alpha>
1.960
<task times>
1 512 7780.8511
2 668 19802.9811
3 540 16631.5510
4 629 8033.3879
5 690 4365.4968
6 508 8466.0332
7 462 4583.8497
8 593 4687.9025
9 571 16284.9087
10 628 10736.7640
11 467 10612.4010
12 480 7936.1465
13 431 3784.6029
14 421 8357.0744
15 371 8527.7334
16 568 10069.6662
17 460 2290.0218
18 333 3236.2802
19 405 6233.0555
20 540 16388.0610
21 519 15643.6991
22 468 2234.0622
23 593 10588.7341
24 490 7497.3245
25 547 12052.3121
26 293 5127.5980
27 333 341.4821
28 490 4669.9295
29 531 17171.3899
30 436 4273.2226
31 494 4702.4649
32 535 15173.1975
33 493 180.5878
34 386 8014.9357
35 386 6755.5171
36 664 7544.8099
37 417 5454.1302
38 227 47.5907
39 506 12482.0197
40 771 45.1591
41 594 19071.7932
42 410 6501.0035
43 478 8512.7731
44 662 1055.0833
45 533 3618.3896
46 577 18506.7346
47 585 18211.2158
48 303 5725.2328
49 591 13746.6556
50 334 1224.5580
51 506 9937.8409
52 721 9545.6627
53 292 3495.0657
54 396 1935.4954
55 392 362.1168
56 453 7446.2844
57 716 1342.6459
58 522 11903.5735
59 500 2299.0901
60 381 1060.9678
61 404 9270.0318
62 263 803.0481
63 262 136.0576
64 574 4822.0079
65 552 7430.0724
66 333 5939.7132
67 489 2070.0169
68 604 1091.5230
69 454 7675.9513
70 436 3821.7788
71 383 7529.4195
72 380 3608.0064
73 475 13712.4673
74 474 11028.6607
75 325 5826.5131
76 690 9394.6296
77 373 2054.1526
78 385 4953.6583
79 449 9340.2869
80 334 2661.2269
81 339 1923.7348
82 549 7948.1159
83 566 19802.0720
84 631 13431.3336
85 704 16534.0707
86 505 1338.9837
87 346 5297.5948
88 450 7395.4649
89 760 583.2110
90 501 6061.1987
91 599 14568.5938
92 606 21462.6522
93 499 13495.7886
94 241 3028.4338
95 527 6987.0195
96 407 9317.3874
97 417 3371.5081
98 430 9642.2424
99 365 1832.4646
100 343 5879.7599
101 435 8286.2810
102 380 5462.2762
103 492 10020.6817
104 504 7728.8966
105 489 10743.1412
106 549 9082.8586
107 489 152.4250
108 433 3310.8446
109 338 464.6499
110 805 6233.8354
111 200 836.8618
112 402 9000.1598
113 498 7610.9488
114 757 12470.5206
115 693 14006.1705
116 411 2839.9760
117 380 2981.4278
118 516 3720.7932
119 475 2345.5798
120 472 2892.1346
121 774 1818.7487
122 410 275.9837
123 406 6118.2043
124 319 4672.6800
125 516 120.8804
126 584 1753.2449
127 443 6541.7047
128 417 8867.3372
129 442 6123.1136
130 623 7600.2790
131 460 8045.0131
132 677 5947.4880
133 531 15380.2605
134 496 1475.9987
135 431 10161.0620
136 751 14506.8764
137 492 12905.4205
138 656 16121.1944
139 320 722.0066
140 400 4012.0129
141 601 16566.9179
142 498 7486.3797
143 525 4707.0416
144 654 26706.3421
145 597 8022.1317
146 552 9617.2385
147 605 16653.9865
148 547 4324.9080
149 517 10318.9232
150 459 5517.1904
151 409 6535.2402
152 605 5159.8660
153 435 8941.5131
154 532 9196.8186
155 518 7012.0561
156 377 8815.7661
157 485 3115.5656
158 545 12651.4003
159 380 5741.6915
160 477 6887.3168
161 535 17019.4959
162 415 6753.1016
163 411 9435.6436
164 526 2915.7782
165 534 17164.0220
166 569 17303.3765
167 721 6487.7238
168 568 6848.6626
169 399 7398.2400
170 465 5973.8246
171 434 6258.8009
172 516 8421.0232
173 342 5441.7344
174 432 1053.9146
175 636 2565.4070
176 577 7756.7967
177 506 12930.1391
178 494 12279.3961
179 592 12973.1166
180 264 3551.4237
181 573 20312.8610
182 560 14703.7866
183 411 3314.2438
184 628 17859.5010
185 415 912.2404
186 678 18468.7531
187 471 567.0739
188 359 1599.6273
189 602 10777.2493
190 424 970.3451
191 672 22864.6843
192 643 24630.9105
193 639 18310.4484
194 496 10816.9910
195 620 21424.7648
196 473 4005.0015
197 410 7166.4013
198 340 3567.7130
199 539 5995.0292
200 427 6593.7977
201 493 2901.1613
202 412 10320.7065
203 500 4033.2254
204 570 9053.2759
205 545 3462.0461
206 535 960.7594
207 398 7841.6845
208 793 6429.3037
209 480 5976.0942
210 462 11923.5142
211 750 16012.9755
212 388 8339.5428
213 583 19444.6045
214 526 13702.2381
215 456 328.6650
216 682 8843.0466
217 594 4203.3471
218 558 12506.7962
219 570 18513.3364
220 561 5816.0673
221 350 1338.7009
222 574 2751.9240
223 491 9553.1722
224 503 6629.3958
225 443 6597.3685
226 667 13917.7678
227 658 5135.7256
228 339 4138.8490
229 554 19064.4812
230 494 5060.2198
231 727 1097.2262
232 397 5169.0899
233 398 7801.8787
234 558 12794.8665
235 465 598.2212
236 612 21765.5508
237 505 5408.0142
238 552 16729.9696
239 474 3541.9669
240 479 3266.2869
241 474 11428.5939
242 455 1942.8011
243 764 577.8197
244 587 18619.9279
245 543 1916.4300
246 511 3579.7080
247 475 1849.6536
248 337 5041.1220
249 565 10906.9807
250 746 6992.4278
251 609 9994.6595
252 589 15236.0264
253 668 24631.5081
254 284 1675.8871
255 407 1410.0091
256 680 12237.6678
257 368 1945.3467
258 449 9676.4531
259 462 4034.1489
260 534 16155.3751
261 515 3279.2865
262 437 7488.4884
263 606 2802.6573
264 572 8763.0059
265 290 3656.5208
266 753 1412.7704
267 580 19967.2970
268 824 5435.8497
269 504 3655.6775
270 507 3894.8227
271 605 4604.3991
272 411 3088.9888
273 492 5110.9852
274 381 6019.0276
275 654 25154.9967
276 397 8785.1629
277 530 12973.7536
278 463 7863.0445
279 446 11112.7038
280 249 1967.3983
281 493 9381.1913
282 346 4012.4799
283 403 836.4234
284 608 425.3637
285 604 16436.6120
286 431 10424.9797
287 243 919.1720
288 398 3413.4477
289 439 10373.2870
290 530 10395.2359
291 523 14586.4197
292 491 10255.5422
293 317 2890.1785
294 608 2260.8475
295 494 10573.3263
296 457 12008.6592
297 433 107.5683
298 515 13560.2501
299 592 10788.7236
300 619 5344.6945
301 379 7914.5612
302 417 5908.0640
303 335 6221.8712
304 454 9967.8508
305 624 15883.5247
306 495 11814.3283
307 432 8952.4717
308 562 4348.1275
309 635 7298.6381
310 626 11287.7197
311 581 19415.0022
312 511 4440.2356
313 556 2302.2148
314 603 16417.7761
315 521 8964.7967
316 609 20625.9321
317 398 187.2059
318 534 268.0973
319 515 915.0870
320 379 3801.4941
321 489 12616.8642
322 559 16462.2490
323 519 15870.2714
324 619 12924.4947
325 411 2857.9462
326 602 15369.9361
327 452 5179.9411
328 459 3394.0150
329 748 575.7300
330 356 6935.9779
331 396 8353.9671
332 481 10590.1510
333 539 2053.7486
334 661 7502.5082
335 680 11037.7512
336 537 4645.0056
337 325 1704.2975
338 422 4536.8927
339 428 8714.4459
340 853 2568.2290
341 412 7214.0993
342 492 3026.4742
343 710 20260.4808
344 358 136.7366
345 357 2264.6853
346 526 2868.9218
347 461 8702.6040
348 547 7154.1588
349 632 18677.5102
350 668 11883.2725
351 402 9710.2923
352 408 5249.7351
353 239 395.3071
354 325 4981.6475
355 643 20609.7349
356 559 3246.6494
357 530 9880.7514
358 517 10501.1411
359 585 10878.0305
360 699 14398.1401
361 467 4605.6415
362 521 1136.6039
363 529 6253.1911
364 466 7664.3967
365 360 1792.6895
366 508 8613.3548
367 522 589.2054
368 390 1245.7278
369 300 4041.8818
370 644 8768.1804
371 348 7529.2415
372 568 12833.2027
373 321 4928.5862
374 694 1375.2173
375 274 1918.9913
376 233 1726.0986
377 471 8765.6241
378 483 7701.5664
379 488 7405.6598
