<number of tasks>
297
<cycle time>
1394
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 627.3254
2 270 229.4342
3 130 946.4295
4 148 1287.6377
5 190 26.0948
6 293 3266.0062
7 348 269.2262
8 182 56.1132
9 490 13077.8743
10 212 794.7371
11 248 2268.3322
12 248 192.0653
13 248 3766.6441
14 248 2067.7044
15 248 2171.7422
16 268 3228.6095
17 268 1220.9195
18 268 4150.6105
19 288 4769.6099
20 248 3161.3052
21 268 658.8273
22 60 203.9155
23 268 2199.3499
24 240 1707.5230
25 240 6.2473
26 171 794.9294
27 490 6628.8764
28 182 1816.2509
29 170 775.9065
30 306 2321.7968
31 108 265.5726
32 248 1408.1252
33 190 844.5933
34 240 1422.4479
35 339 3579.0448
36 288 111.8309
37 248 3102.4460
38 455 5447.6222
39 268 4475.5682
40 270 4338.5693
41 180 1539.3427
42 121 177.0854
43 270 4213.4855
44 440 5124.6773
45 249 2750.2273
46 194 326.1009
47 162 1051.4743
48 130 389.4283
49 388 3667.7692
50 90 228.2781
51 212 2659.9544
52 246 3157.5756
53 188 890.7237
54 270 1011.0982
55 160 446.0829
56 79 340.2385
57 466 1072.5905
58 240 2596.9300
59 137 832.6050
60 184 544.1548
61 110 427.2753
62 275 109.8252
63 149 240.2265
64 280 1037.4644
65 119 415.7092
66 184 1569.5805
67 140 220.7435
68 150 1015.1850
69 190 397.0817
70 150 1049.4247
71 150 163.9980
72 284 2578.9844
73 192 729.7467
74 347 768.3658
75 232 2289.5615
76 140 233.4985
77 608 1850.1879
78 80 134.7275
79 40 80.6840
80 130 239.6175
81 110 394.6446
82 350 876.3489
83 140 408.6481
84 240 581.7894
85 240 2563.3380
86 90 439.8852
87 54 60.7583
88 294 486.5435
89 203 1194.3202
90 150 94.9236
91 270 4432.8964
92 155 313.3504
93 190 751.6545
94 78 365.4576
95 140 284.5074
96 241 574.3413
97 430 541.4218
98 90 204.4084
99 110 443.3567
100 9 1.1485
101 430 3890.2739
102 130 508.1567
103 289 2073.6169
104 110 411.8153
105 160 635.8886
106 442 10864.9362
107 159 1522.3151
108 250 3184.5857
109 190 134.9768
110 184 1203.5016
111 690 3800.3144
112 72 196.6373
113 190 1086.8616
114 190 148.3560
115 90 393.5579
116 889 22599.0393
117 170 1797.0052
118 155 1312.8312
119 190 910.9803
120 130 635.3528
121 390 3661.4985
122 301 1211.1847
123 54 105.3671
124 227 1468.4184
125 142 486.3382
126 184 235.1617
127 741 24387.8986
128 868 26964.0185
129 230 2169.3657
130 121 509.7901
131 320 426.7500
132 126 88.6034
133 440 6746.9587
134 127 48.8636
135 134 422.9642
136 150 153.8651
137 140 758.5824
138 110 435.6499
139 320 2584.0030
140 250 1761.5409
141 232 229.4807
142 188 765.9147
143 250 1947.7306
144 377 4238.5783
145 90 124.0115
146 140 170.2203
147 90 106.1007
148 90 176.1926
149 70 60.8401
150 90 330.7152
151 110 615.7426
152 150 1268.2544
153 101 56.5352
154 377 821.1697
155 118 480.7806
156 290 2882.0328
157 209 1027.2604
158 150 89.9515
159 150 990.4358
160 79 290.2879
161 150 241.6451
162 91 183.0785
163 59 36.9193
164 218 140.4723
165 351 2752.3055
166 873 28330.2003
167 130 91.7595
168 68 53.8372
169 126 45.2446
170 120 733.3690
171 227 1287.3804
172 198 898.8553
173 132 467.6713
174 121 760.4656
175 150 378.6167
176 100 414.0356
177 38 13.4177
178 70 263.8397
179 355 7297.3638
180 284 1042.4488
181 122 367.7283
182 75 107.2565
183 160 708.9075
184 140 712.6031
185 520 8251.2039
186 99 214.8860
187 182 1719.0720
188 80 119.9241
189 514 4768.6981
190 96 56.8938
191 50 93.9641
192 272 777.6734
193 226 2797.4075
194 194 1029.5656
195 164 1443.8591
196 96 528.0918
197 107 464.8116
198 108 400.5873
199 167 138.8226
200 98 500.9568
201 82 217.6848
202 482 6269.5731
203 72 6.7194
204 50 36.8766
205 130 27.6472
206 230 426.2506
207 50 5.1865
208 240 2546.1308
209 190 1386.9924
210 190 7.7964
211 240 674.5626
212 74 103.1770
213 139 930.1757
214 339 4985.1105
215 260 4129.2780
216 132 973.1463
217 550 15757.7681
218 420 1467.0855
219 152 221.4827
220 12 5.6931
221 90 478.6558
222 5 0.6726
223 128 453.5912
224 100 469.4287
225 120 578.4925
226 100 75.7683
227 320 1605.8948
228 835 25740.7244
229 740 783.3247
230 223 2230.0381
231 100 312.5110
232 390 2942.0415
233 140 13.7258
234 304 3206.3682
235 120 496.9293
236 403 1838.5629
237 21 20.6380
238 246 3684.5752
239 160 122.2045
240 1019 34809.9203
241 34 14.2660
242 120 124.2107
243 68 278.3665
244 910 33385.4683
245 302 6.5201
246 778 476.5682
247 101 41.8713
248 1310 942.0430
249 20 14.6740
250 278 424.2426
251 81 247.3803
252 290 1311.7244
253 100 213.8483
254 372 3284.0388
255 72 186.1243
256 28 20.4806
257 90 7.5848
258 250 3085.9975
259 144 1055.4605
260 303 2930.3407
261 220 1609.6677
262 58 9.1870
263 224 1071.2044
264 211 1269.7956
265 99 330.6363
266 44 52.3516
267 120 663.2667
268 70 225.1885
269 421 10978.4688
270 231 1394.7678
271 214 2512.1544
272 196 59.0766
273 280 719.7911
274 398 4015.9414
275 72 265.5314
276 280 3478.1963
277 356 4428.9401
278 193 928.8802
279 140 481.0223
280 130 404.2776
281 300 963.4696
282 456 1305.9788
283 7 0.8301
284 170 1424.5140
285 252 537.2928
286 210 1830.4616
287 308 5642.0930
288 308 5577.0037
289 121 330.8192
290 52 46.4308
291 426 1941.2838
292 104 375.4574
293 1386 1.9554
294 527 6761.4800
295 968 25655.0318
296 1047 7702.7363
297 538 2709.8086
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
171,174
172,175
173,177
174,178
174,287
174,288
175,180
176,181
177,181
178,181
179,181
180,181
180,252
181,182
181,183
181,184
181,185
181,186
181,187
181,188
181,189
181,196
181,197
181,295
