<number of tasks>
148
<cycle time>
106
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 16 15.5699
2 30 17.6908
3 7 1.4414
4 47 82.9345
5 29 7.5242
6 8 3.5197
7 39 89.1424
8 37 82.1619
9 32 42.4548
10 29 4.5590
11 17 12.9648
12 11 1.5184
13 32 41.6119
14 15 2.7222
15 53 79.9422
16 53 174.0576
17 8 3.6883
18 24 19.1740
19 24 2.3073
20 8 1.9317
21 7 1.5899
22 8 2.8819
23 14 6.6892
24 13 8.1353
25 10 2.6537
26 25 2.8663
27 11 6.3080
28 25 27.8302
29 11 0.5842
30 29 17.4921
31 25 20.9374
32 10 3.2191
33 14 7.5661
34 41 99.5526
35 42 2.2601
36 47 50.9612
37 7 2.9272
38 80 23.0803
39 7 2.3398
40 41 4.7208
41 47 106.4017
42 16 10.7373
43 32 42.1844
44 66 162.2331
45 80 65.5771
46 7 0.6397
47 41 42.3263
48 13 6.7111
49 47 118.8041
50 33 23.9959
51 34 13.1853
52 11 6.0255
53 18 6.1542
54 25 22.7146
55 7 2.7957
56 28 4.8368
57 12 5.1072
58 52 76.9999
59 14 5.3247
60 3 0.5148
61 3 0.0138
62 8 2.6867
63 16 1.9337
64 33 61.3352
65 8 2.9621
66 18 16.6599
67 10 5.1750
68 14 11.9420
69 28 3.6240
70 11 1.4622
71 18 19.0001
72 25 8.6902
73 40 74.5566
74 40 83.5375
75 1 0.0317
76 5 0.4207
77 28 10.9705
78 8 3.4284
79 81 89.5528
80 7 1.6748
81 26 31.4243
82 10 1.9433
83 21 25.1022
84 26 26.8451
85 20 13.4543
86 21 21.3010
87 47 78.3831
88 23 26.1888
89 13 0.0643
90 19 4.7749
91 15 3.6661
92 35 7.1802
93 26 24.0086
94 46 128.8098
95 20 16.8224
96 31 52.4767
97 19 5.5626
98 34 60.6665
99 51 14.4386
100 39 66.3687
101 30 48.2365
102 26 28.7537
103 13 7.3359
104 45 5.5745
105 58 39.0890
106 28 5.7106
107 8 2.4961
108 83 112.3729
109 40 0.6553
110 34 22.0799
111 23 20.8952
112 62 104.1654
113 11 5.5189
114 19 16.1166
115 14 9.0272
116 31 55.1854
117 32 51.0023
118 26 2.2678
119 55 173.1017
120 31 42.0747
121 32 46.1405
122 26 14.1792
123 19 12.5011
124 14 4.0627
125 19 19.5897
126 48 86.2848
127 55 78.9438
128 8 2.3218
129 11 5.1871
130 27 28.4903
131 18 18.0907
132 36 5.7293
133 23 0.3468
134 20 6.0800
135 46 98.7946
136 64 182.9906
137 22 6.0815
138 15 4.2400
139 34 40.1292
140 22 28.1147
141 51 64.0408
142 48 64.0762
143 64 188.0346
144 70 94.0267
145 37 49.1947
146 64 134.3895
147 78 53.2620
148 78 5.5216
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
