<number of tasks>
1000
<cycle time>
1000
<order strength>
0.198
<z_alpha>
1.645
<task times>
1 94 447.3396
2 107 2094.5830
3 252 7343.4410
4 35 219.4131
5 153 4202.4365
6 123 1920.3629
7 146 4656.9987
8 149 5531.0544
9 165 2665.0313
10 204 2461.5520
11 211 9026.4820
12 41 340.5847
13 85 1054.8993
14 232 6268.3884
15 30 113.5186
16 38 192.0419
17 142 3333.1222
18 51 279.8984
19 107 2410.8088
20 94 1702.2499
21 127 1169.0398
22 70 980.9523
23 110 2242.4179
24 57 136.0200
25 107 592.4816
26 217 2066.9297
27 49 524.9187
28 154 3975.6067
29 107 202.0559
30 135 146.2666
31 286 19391.9910
32 27 182.2418
33 60 733.4512
34 79 871.3350
35 261 4894.2792
36 233 5211.1983
37 174 3630.9972
38 49 236.3750
39 116 2045.3480
40 78 616.3989
41 71 884.0488
42 136 1075.5196
43 133 2581.0990
44 179 5296.7602
45 283 12323.7289
46 102 738.2131
47 165 3288.8489
48 75 1274.0100
49 116 1080.0385
50 56 272.4407
51 226 7143.6173
52 91 1659.8014
53 188 4189.0559
54 239 9166.5658
55 241 1261.4302
56 168 2888.3424
57 66 453.6782
58 223 6615.2136
59 180 3085.2175
60 54 496.0437
61 140 3587.4765
62 248 11639.4115
63 134 4035.8263
64 56 478.6507
65 28 59.1644
66 216 9811.8873
67 38 8.9530
68 130 3202.8641
69 235 8603.0184
70 173 385.7912
71 97 659.4692
72 119 3310.3380
73 159 3486.7611
74 424 32639.4326
75 54 5.0408
76 121 2600.7318
77 141 226.8516
78 40 287.2955
79 176 6016.6152
80 51 465.5889
81 22 2.2724
82 58 29.6982
83 152 745.0394
84 189 4300.2995
85 122 447.7228
86 243 4450.0482
87 77 448.3592
88 212 10346.6282
89 92 1615.4203
90 21 93.7067
91 39 83.5273
92 284 2391.0459
93 92 559.1714
94 182 5508.9394
95 304 22482.4388
96 200 6694.5382
97 159 5885.6545
98 54 713.6246
99 154 3750.5202
100 111 1943.1284
101 76 1390.2736
102 196 1507.5163
103 205 5157.2004
104 118 3227.1027
105 159 2869.2678
106 225 1413.5569
107 74 1017.0548
108 137 1639.1268
109 122 387.2645
110 283 3004.9369
111 151 4839.3462
112 155 4008.1785
113 228 563.8482
114 217 10643.6608
115 155 2453.9599
116 128 1179.4171
117 95 454.2832
118 26 30.1076
119 146 1931.3047
120 315 4540.9798
121 132 1199.7776
122 247 10538.7186
123 90 152.7920
124 115 872.5293
125 41 393.1534
126 121 2666.2752
127 219 2665.0360
128 100 1687.1242
129 24 137.6097
130 40 125.0873
131 280 11067.0983
132 99 663.8272
133 30 188.1579
134 306 1216.2491
135 98 657.5705
136 44 406.6434
137 176 1661.5313
138 282 2396.2596
139 30 55.3665
140 108 445.3499
141 305 8690.6999
142 198 4433.8209
143 134 4404.5921
144 232 11426.3530
145 142 1693.3030
146 49 110.6804
147 139 2581.0342
148 215 8863.1600
149 298 9169.9199
150 156 218.1886
151 283 356.9921
152 85 1413.9259
153 242 5193.8604
154 195 7318.6944
155 134 3113.8081
156 126 422.5359
157 28 191.4552
158 29 79.9491
159 97 1732.6068
160 210 764.0244
161 251 10063.0808
162 138 1133.1698
163 28 161.1792
164 96 994.7771
165 68 885.2445
166 190 2634.3181
167 86 662.9510
168 207 9372.2892
169 249 5.2730
170 34 164.5326
171 150 5361.9423
172 75 672.7089
173 298 10300.8028
174 246 7218.5764
175 86 1342.9238
176 157 3674.7459
177 243 858.3135
178 63 720.3125
179 188 3748.6785
180 253 7678.4305
181 128 3152.0448
182 34 35.9331
183 108 446.8037
184 165 3392.5158
185 55 692.9353
186 218 3082.3972
187 83 590.7351
188 324 1117.5686
189 100 449.6711
190 121 352.8630
191 80 12.0165
192 85 516.4937
193 232 5712.4922
194 134 4149.0487
195 75 476.0051
196 115 1367.1973
197 63 807.9823
198 70 846.7344
199 279 3381.8891
200 147 2352.1268
201 195 8938.8007
202 242 6347.8572
203 76 1161.3953
204 53 440.0040
205 106 846.6532
206 110 1512.4409
207 197 1371.3343
208 174 2694.7392
209 22 37.5152
210 25 72.1895
211 60 292.1911
212 175 3681.7411
213 185 2730.5683
214 104 2459.1115
215 298 5290.3521
216 74 757.4749
217 154 4713.5355
218 155 3048.3510
219 217 1702.3399
220 292 15511.9775
221 37 202.0851
222 103 1117.7354
223 258 10805.6224
224 245 8047.2080
225 203 9959.1121
226 80 663.4191
227 118 2829.0006
228 33 169.4203
229 136 1355.8598
230 24 108.5180
231 22 87.5843
232 167 3999.9249
233 214 10413.0943
234 105 1984.2596
235 254 11398.1358
236 243 11422.8207
237 138 2358.2192
238 207 9748.3602
239 155 4013.2729
240 247 10628.2960
241 67 691.5444
242 101 1236.0970
243 184 7020.6187
244 80 354.0873
245 133 2644.5490
246 83 731.4282
247 152 4161.9702
248 34 10.9777
249 47 118.3407
250 122 1747.0156
251 165 1238.0808
252 91 2038.5355
253 223 8620.5021
254 143 2307.0217
255 149 3205.5805
256 70 24.2063
257 178 4934.3516
258 127 2650.5323
259 208 9227.4479
260 40 348.6139
261 129 2103.5245
262 135 1080.6705
263 52 400.1125
264 328 13734.1542
265 23 28.6482
266 38 78.3043
267 50 74.5491
268 94 1317.5630
269 60 775.5758
270 121 630.0566
271 69 438.2205
272 135 3310.0022
273 63 911.9461
274 60 661.4018
275 21 62.8436
276 60 90.7717
277 45 197.0910
278 141 4581.3985
279 49 314.4536
280 124 1583.9547
281 120 3335.1514
282 281 11197.1684
283 191 925.3814
284 316 2155.6344
285 71 812.1566
286 179 947.1202
287 89 597.0947
288 210 4462.5577
289 274 15913.6466
290 151 3819.8412
291 40 394.7073
292 135 3665.7879
293 113 927.2803
294 79 861.3412
295 90 1002.3502
296 120 2791.4441
297 255 8578.3259
298 64 255.9351
299 156 2585.3970
300 62 494.2440
301 148 3032.5555
302 70 82.3882
303 89 959.7963
304 226 6985.0039
305 113 1863.3299
306 127 871.3215
307 42 372.2673
308 33 86.8755
309 199 5837.4677
310 205 6498.1256
311 20 32.8463
312 187 1041.8143
313 130 2384.7939
314 283 4690.5974
315 114 2989.3488
316 201 3038.5630
317 121 316.2966
318 316 19239.2589
319 188 8486.2613
320 153 5684.7395
321 177 7537.9532
322 125 3423.7767
323 60 402.2446
324 27 74.4535
325 279 13339.7754
326 204 1983.8446
327 266 10511.1398
328 122 3299.7167
329 131 4194.4462
330 193 8108.9347
331 103 443.5586
332 91 1325.0215
333 179 6499.4828
334 238 7996.7463
335 84 202.8323
336 84 866.0496
337 93 694.4145
338 195 4949.9603
339 118 1114.2466
340 51 440.6523
341 84 452.6421
342 115 163.0023
343 225 1690.8974
344 80 714.2148
345 211 10677.0751
346 24 56.9832
347 121 3134.6104
348 117 1613.4786
349 193 5171.4012
350 31 222.5274
351 115 292.3722
352 258 130.1719
353 73 1244.4296
354 331 14925.4328
355 199 7548.8419
356 95 764.4764
357 148 2095.4558
358 183 6722.9848
359 236 9499.1829
360 96 1438.3995
361 96 882.5552
362 177 5638.1177
363 163 2778.0988
364 24 6.6414
365 76 873.8811
366 30 100.3959
367 246 13845.6977
368 247 13998.1143
369 155 4004.0036
370 152 1909.5089
371 131 3278.4706
372 21 36.9314
373 105 34.9033
374 134 612.8975
375 86 98.4048
376 194 4791.1809
377 179 2571.7046
378 166 4424.2961
379 116 311.6624
380 176 126.2845
381 103 2329.4134
382 277 6225.0473
383 80 1086.8136
384 222 5729.1679
385 129 2197.0459
386 108 1813.2696
387 206 6863.9657
388 223 4539.2212
389 162 3863.1759
390 128 2671.1228
391 82 128.5697
