<number of tasks>
148
<cycle time>
157
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 16 60.3300
2 30 61.2447
3 7 12.2318
4 47 49.1728
5 29 207.4681
6 8 12.5690
7 39 243.9018
8 37 124.9449
9 32 53.9442
10 29 58.3213
11 17 6.8236
12 11 9.8116
13 32 169.8888
14 15 7.7407
15 53 507.5329
16 53 29.3699
17 8 2.4254
18 24 13.1803
19 24 6.4448
20 8 3.5844
21 7 11.7925
22 8 15.8381
23 14 11.2075
24 13 1.3942
25 10 23.5335
26 25 50.9912
27 11 3.8215
28 25 52.6099
29 11 11.1254
30 29 4.2517
31 25 40.5779
32 10 14.1497
33 14 48.6262
34 41 368.1207
35 42 222.4644
36 47 281.7888
37 7 11.0799
38 80 412.6764
39 7 8.1349
40 41 18.7486
41 47 80.4347
42 16 11.9521
43 32 92.1311
44 66 361.4281
45 80 1023.6139
46 7 3.5411
47 41 389.1735
48 13 35.8329
49 47 338.6468
50 33 162.1785
51 34 40.9245
52 11 14.3524
53 18 7.2315
54 25 36.2169
55 7 2.8493
56 28 21.7246
57 12 19.9311
58 52 411.0368
59 14 20.5011
60 3 0.8761
61 3 0.8290
62 8 13.6651
63 16 43.6084
64 33 29.2991
65 8 9.7709
66 18 59.2993
67 10 14.2772
68 14 37.5233
69 28 128.8178
70 11 17.4426
71 18 29.8666
72 25 144.1746
73 40 94.0594
74 40 130.2253
75 1 0.0256
76 5 0.1058
77 28 47.6053
78 8 11.6934
79 81 633.7121
80 7 10.6802
81 26 124.3518
82 10 4.0840
83 21 65.2096
84 26 126.5163
85 20 9.5743
86 21 46.6877
87 47 218.3072
88 23 105.6244
89 13 12.7695
90 19 67.5360
91 15 29.4842
92 35 288.7449
93 26 34.4427
94 46 455.8896
95 20 81.9504
96 31 123.0870
97 19 76.5775
98 34 222.7495
99 51 210.9306
100 39 163.0726
101 30 170.9635
102 26 23.3319
103 13 30.2785
104 45 55.3287
105 58 769.3136
106 28 16.0703
107 8 8.2973
108 83 1302.5450
109 40 346.2993
110 34 244.2085
111 23 90.8617
112 62 139.5603
113 11 29.2694
114 19 61.8092
115 14 25.0279
116 31 50.6309
117 32 223.9693
118 26 98.6898
119 55 217.2998
120 31 37.9440
121 32 169.0958
122 26 47.2915
123 19 53.7461
124 14 45.8221
125 19 48.3643
126 48 223.5650
127 55 401.9231
128 8 2.1476
129 11 24.5047
130 27 164.7252
131 18 70.6463
132 36 248.9814
133 23 2.9903
134 20 46.1785
135 46 75.6044
136 64 414.6063
137 22 79.2994
138 15 5.9098
139 34 202.9719
140 22 26.4586
141 51 213.0374
142 48 4.7698
143 64 416.0550
144 70 845.6470
145 37 147.7165
146 64 771.2204
147 78 860.9942
148 78 1146.2275
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
