<number of tasks>
148
<cycle time>
104
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 16 39.4573
2 30 196.6432
3 7 10.2321
4 47 486.6565
5 29 103.2247
6 8 13.4639
7 39 103.1471
8 37 217.8651
9 32 122.6437
10 29 66.1231
11 17 69.3110
12 11 20.0014
13 32 125.3191
14 15 55.5247
15 53 562.6315
16 53 184.8393
17 8 6.5027
18 24 63.7756
19 24 23.4995
20 8 1.1858
21 7 12.0059
22 8 2.3897
23 14 8.4221
24 13 15.7990
25 10 12.7228
26 25 126.0279
27 11 6.8073
28 25 26.4913
29 11 3.2203
30 29 67.8276
31 25 63.8011
32 10 17.9623
33 14 19.1274
34 41 204.2659
35 42 216.8329
36 47 343.5745
37 7 8.7488
38 80 131.6434
39 7 0.0096
40 41 58.3519
41 47 397.1408
42 16 23.9006
43 32 74.9844
44 66 270.3926
45 80 137.6628
46 7 0.6437
47 41 369.9387
48 13 18.1382
49 47 259.9313
50 33 68.2321
51 34 87.6389
52 11 25.4517
53 18 27.8993
54 25 92.6171
55 7 1.3903
56 28 52.5786
57 12 17.8654
58 52 398.9034
59 14 30.9995
60 3 0.5342
61 3 1.3864
62 8 15.7720
63 16 6.1063
64 33 63.9113
65 8 2.1897
66 18 21.9824
67 10 13.0082
68 14 46.0115
69 28 109.0350
70 11 3.8029
71 18 26.3106
72 25 28.8252
73 40 198.9815
74 40 265.8682
75 1 0.0367
76 5 1.8406
77 28 109.8246
78 8 1.5752
79 81 90.8778
80 7 4.4586
81 26 168.3152
82 10 24.7332
83 21 33.2230
84 26 128.4076
85 20 4.1251
86 21 108.0328
87 47 347.4546
88 23 23.0236
89 13 0.4335
90 19 10.2565
91 15 13.0495
92 35 256.0089
93 26 11.4839
94 46 154.5981
95 20 16.9908
96 31 218.6128
97 19 37.8342
98 34 242.9603
99 51 288.4727
100 39 368.1652
101 30 25.9031
102 26 116.2054
103 13 20.1341
104 45 54.4284
105 58 453.6128
106 28 165.7292
107 8 11.4758
108 83 109.4464
109 40 382.3099
110 34 198.4059
111 23 59.0011
112 62 386.6220
113 11 15.9189
114 19 74.6229
115 14 8.4937
116 31 132.5541
117 32 157.4812
118 26 28.4569
119 55 563.5414
120 31 153.3348
121 32 17.4231
122 26 87.1076
123 19 35.3252
124 14 31.3135
125 19 32.8097
126 48 428.9397
127 55 393.2874
128 8 2.2089
129 11 17.2219
130 27 167.1795
131 18 47.4461
132 36 86.4371
133 23 56.9843
134 20 55.1303
135 46 256.3909
136 64 254.3803
137 22 114.1168
138 15 38.5768
139 34 181.5066
140 22 94.5250
141 51 555.9653
142 48 7.5911
143 64 7.4696
144 70 116.2914
145 37 271.9635
146 64 139.2890
147 78 123.4326
148 78 84.3771
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
