<number of tasks>
1000
<cycle time>
1000
<order strength>
0.198
<z_alpha>
1.960
<task times>
1 593 16015.3687
2 507 28844.9678
3 406 11259.1281
4 220 1575.5815
5 586 10211.0949
6 476 3522.9946
7 367 13346.8213
8 557 44683.0349
9 471 5430.2021
10 574 27480.6419
11 615 13695.4174
12 590 28883.2906
13 385 18504.7144
14 375 19743.6431
15 483 24173.6170
16 535 43704.0903
17 601 40099.3006
18 483 55471.6716
19 455 11331.5556
20 397 27205.8983
21 403 4304.4234
22 487 39329.7812
23 339 14327.6623
24 580 25475.6563
25 593 37866.4774
26 653 24500.6058
27 670 20098.3410
28 453 46172.1116
29 572 30406.0082
30 199 2874.6375
31 615 10649.0403
32 517 57193.9212
33 203 2108.7257
34 321 2955.2423
35 465 46605.0119
36 460 29846.4765
37 378 23621.2410
38 346 2759.7686
39 382 3189.3006
40 540 39688.7824
41 500 37016.2564
42 678 9804.5504
43 134 559.6956
44 628 11394.2923
45 386 34587.7812
46 571 10627.3762
47 420 8399.7547
48 660 6698.8454
49 559 15818.9965
50 476 55075.8976
51 623 27113.7480
52 468 15682.8960
53 434 7801.6359
54 356 17592.0557
55 285 6112.8815
56 602 26302.1628
57 673 20607.0734
58 542 44046.7316
59 526 14877.1575
60 449 16861.1108
61 520 41347.4044
62 365 12792.3199
63 589 19215.7688
64 614 12984.4469
65 408 17009.3539
66 564 29853.0791
67 435 33776.3079
68 373 25415.6440
69 429 38086.9226
70 565 27590.8621
71 497 27780.2215
72 435 38716.0880
73 467 40933.0518
74 682 16472.6914
75 261 14947.3261
76 561 26067.1282
77 430 8312.9922
78 366 19659.4488
79 336 25772.3133
80 610 14562.8819
81 499 43344.8874
82 621 14451.0250
83 603 36708.3213
84 355 12273.4971
85 318 9614.8912
86 450 4823.3976
87 369 28563.4573
88 616 1693.7654
89 438 29651.7432
90 385 27702.4291
91 327 13537.2744
92 426 42709.3572
93 376 4728.2624
94 644 4439.8381
95 543 7441.0779
96 540 50736.1996
97 529 25659.6873
98 509 49586.7792
99 704 1931.5811
100 160 2470.4686
101 330 22906.9042
102 597 23355.8555
103 296 15624.1118
104 500 26651.8455
105 505 25108.5816
106 576 3261.9290
107 556 15054.6060
108 298 21223.2812
109 579 35409.1674
110 528 31347.6349
111 376 11249.8772
112 255 15968.0151
113 469 16063.4698
114 553 28370.7488
115 447 34161.2550
116 408 31369.1417
117 510 44176.1319
118 699 13608.7573
119 531 5710.4511
120 500 30628.9876
121 244 10768.1939
122 370 19754.7879
123 613 32858.2791
124 385 214.8689
125 642 948.8553
126 472 34900.7745
127 414 14922.7782
128 663 3975.5755
129 563 7616.6023
130 535 46688.5628
131 445 22627.1330
132 511 13766.3189
133 469 42444.5326
134 579 37796.5436
135 452 23124.7159
136 325 2222.7215
137 316 10327.9200
138 528 19571.4930
139 273 12608.0931
140 439 33295.9467
141 647 32353.7567
142 499 53383.6704
143 613 22793.4069
144 351 29623.0940
145 539 7543.6362
146 507 60685.4882
147 413 36063.2774
148 490 52741.6860
149 503 47216.7386
150 558 44042.0625
151 465 4046.7982
152 699 8697.4042
153 518 35671.3873
154 488 33680.1411
155 416 25637.1303
156 495 7958.6805
157 641 1290.7609
158 442 13480.2337
159 590 16881.2118
160 427 45562.4808
161 463 8635.0951
162 448 11327.8004
163 568 38872.6819
164 390 17745.7779
165 430 45751.5632
166 199 3229.9164
167 463 29220.8578
168 518 50802.9618
169 393 4987.3867
170 709 1359.1875
171 713 16466.0653
172 495 50697.6407
173 593 20198.0696
174 495 13576.7572
175 580 535.8294
176 481 37371.4391
177 356 21093.4608
178 675 5476.5135
179 396 21683.5530
180 530 25440.0948
181 451 3559.4828
182 347 4247.3048
183 479 27102.5690
184 477 33419.6699
185 362 5681.1408
186 477 27052.3531
187 381 29778.7763
188 572 26502.9765
189 631 27688.7939
190 331 11785.8814
191 764 7594.2045
192 607 34993.6087
193 514 30418.7856
194 623 24843.1629
195 399 12715.5294
196 576 8833.2861
197 476 28019.2870
198 662 9103.6123
199 408 2929.0808
200 437 38357.3742
201 529 18116.7998
202 433 18139.4963
203 402 12085.9402
204 458 8960.2391
205 577 38301.0481
206 250 7858.6494
207 482 22675.4090
208 298 11137.9872
209 549 21979.5782
210 266 118.0620
211 447 9964.2243
212 444 11433.6215
213 699 13384.1879
214 605 26716.4481
215 602 8901.5155
216 621 20499.1534
217 457 12092.8767
218 485 36013.6871
219 489 33259.6611
220 420 34456.3807
221 573 38354.3759
222 431 15861.8683
223 442 14908.3920
224 652 22423.2228
225 617 27805.5685
226 544 44624.4970
227 387 5950.9295
228 310 2568.1033
229 434 14487.8714
230 678 4984.6535
231 565 23941.7804
232 587 44276.5585
233 648 1804.7222
234 506 47789.4227
235 486 33862.2039
236 512 14066.0547
237 729 7644.7415
238 628 26357.6987
239 386 16764.8749
240 485 34986.7542
241 366 24506.7139
242 415 26148.0489
243 602 35486.6123
244 513 13424.8764
245 558 49031.1335
246 546 43427.1267
247 484 12240.7080
248 461 25055.1576
249 439 29722.1388
250 498 11765.2890
251 722 11102.6026
252 520 32847.7161
253 346 19913.9759
254 451 34939.4805
255 417 26962.0439
256 493 27563.3688
257 275 1840.6956
258 563 27814.0887
259 511 58969.9781
260 544 29662.4237
261 510 26629.2492
262 190 2795.9142
263 546 20327.8229
264 480 1574.7492
265 528 56146.0312
266 425 36932.3316
267 335 24196.7402
268 610 4326.4417
269 408 10101.3298
270 496 28311.9232
271 377 17683.5044
272 611 21211.5802
273 474 45796.6469
274 389 10577.7000
275 511 43609.4485
276 621 36613.4741
277 502 30443.3878
278 562 8493.7628
279 568 40160.5311
280 448 28556.1659
281 361 25238.3532
282 380 11548.0899
283 506 34326.1953
284 197 3195.1090
285 261 9895.2927
286 449 45161.5303
287 401 1869.6044
288 576 16843.9874
289 437 28979.1280
290 785 10234.7401
291 523 50052.3995
292 588 504.1248
293 567 36475.9458
294 378 25390.5139
295 586 34590.9683
296 493 52734.5727
297 423 38401.2075
298 526 46216.4190
299 819 1767.6087
300 583 26728.6255
301 651 31652.4427
302 524 14244.7169
303 521 53160.9852
304 547 5569.8004
305 567 48238.7288
306 593 24788.3353
307 687 20524.2399
308 607 30984.7803
309 574 37100.5957
310 472 5417.0788
311 349 24948.4753
312 409 4273.5417
313 460 49269.5796
314 393 1517.5616
315 715 4847.7349
316 486 58256.2241
317 529 8459.5482
318 577 15832.1417
319 582 12983.2303
320 612 10666.3596
321 672 4162.7083
322 672 7647.2250
323 511 39001.3200
324 324 25232.3136
325 468 7812.9244
326 219 6776.8945
327 471 25088.4933
328 527 18425.8064
329 386 523.3897
330 583 43317.8058
331 570 5305.3143
332 463 26738.2181
333 629 3567.8913
334 607 17958.1588
335 636 20919.3107
336 306 18243.3717
337 695 8997.2951
338 556 15197.7089
339 562 17111.5003
340 548 42402.2240
341 285 15225.4731
342 398 35508.2857
343 285 5150.4895
344 475 53457.7076
345 491 4010.5554
346 358 20173.5453
347 382 34878.9478
348 405 38527.1435
349 314 2979.9908
350 214 5022.7762
351 527 30641.7892
352 545 50771.5629
353 212 6085.8023
354 649 9302.7859
355 594 31132.8745
356 536 6174.7728
357 474 19132.4421
358 348 16240.6834
359 407 371.1917
360 595 42428.2724
361 404 40179.8110
362 551 29209.9872
363 511 18803.2667
364 465 50829.9957
365 521 46883.9974
366 329 13638.9479
367 454 15746.9555
368 536 47135.9636
369 484 19810.1995
370 644 29147.8205
371 910 353.7936
372 468 9677.5643
373 618 22793.5152
374 528 19603.7781
375 719 18585.6080
376 362 18001.4562
377 321 20549.9711
