<number of tasks>
297
<cycle time>
2488
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 270 1371.6885
2 270 1557.8999
3 130 496.0681
4 148 1145.5812
5 190 1552.7428
6 293 4140.1062
7 348 6601.9711
8 182 1423.3492
9 490 10244.2098
10 212 2414.6204
11 248 931.8416
12 248 1296.8450
13 248 64.7635
14 248 3629.9456
15 248 3201.0797
16 268 4014.8441
17 268 3267.4509
18 268 3239.5122
19 288 109.7911
20 248 3376.1874
21 268 4022.6191
22 60 155.1035
23 268 2092.9651
24 240 2337.4712
25 240 2478.9105
26 171 67.3589
27 490 9205.2312
28 182 1961.2315
29 170 185.3303
30 306 5761.0954
31 108 585.7633
32 248 392.9851
33 190 1045.4777
34 240 1129.8019
35 339 2943.6233
36 288 2088.5536
37 248 154.0326
38 455 745.3167
39 268 4141.7555
40 270 2836.6239
41 180 959.6620
42 121 67.6600
43 270 2455.1037
44 440 564.7146
45 249 1555.5084
46 194 1381.8685
47 162 1124.6055
48 130 721.0552
49 388 2328.8706
50 90 198.4814
51 212 2123.2651
52 246 2001.9850
53 188 532.0315
54 270 2786.7640
55 160 198.8930
56 79 159.3970
57 466 11819.8981
58 240 1522.2800
59 137 416.7887
60 184 1693.9688
61 110 330.8094
62 275 2979.2201
63 149 384.7218
64 280 1394.2551
65 119 507.1440
66 184 732.3646
67 140 480.9033
68 150 881.6091
69 190 1926.0017
70 150 865.2613
71 150 1129.5226
72 284 2489.5734
73 192 57.8477
74 347 6918.7622
75 232 1991.3386
76 140 768.4129
77 608 12310.4690
78 80 246.6870
79 40 46.9559
80 130 921.9935
81 110 1.3907
82 350 2329.2738
83 140 746.5860
84 240 1827.9008
85 240 2709.0534
86 90 436.6171
87 54 83.4463
88 294 1689.2837
89 203 1213.1566
90 150 974.3380
91 270 3142.7665
92 155 318.5156
93 190 2197.5974
94 78 176.9052
95 140 523.2202
96 241 2601.9788
97 430 1535.3554
98 90 40.7176
99 110 213.8795
100 9 3.0437
101 430 5569.4267
102 130 585.5077
103 289 4462.1872
104 110 180.6345
105 160 1347.0055
106 442 894.9602
107 159 429.2686
108 250 383.6780
109 190 1448.0656
110 184 520.0545
111 690 4233.2689
112 72 135.7566
113 190 2226.3388
114 190 2240.8202
115 90 239.5054
116 889 12345.6179
117 170 385.2016
118 155 715.6812
119 190 1629.7267
120 130 221.0489
121 390 6032.5629
122 301 70.1237
123 54 62.9502
124 227 931.9445
125 142 942.5719
126 184 1653.3187
127 741 31989.3639
128 868 29478.7220
129 230 3089.7693
130 121 505.9748
131 320 4544.5230
132 126 234.9230
133 440 3916.3738
134 127 171.8677
135 134 791.1474
136 150 916.5106
137 140 312.7771
138 110 131.2474
139 320 876.4604
140 250 2328.9778
141 232 1006.1852
142 188 727.9064
143 250 966.4298
144 377 8329.1986
145 90 155.6954
146 140 1047.5430
147 90 383.4817
148 90 283.5844
149 70 138.1344
150 90 39.7188
151 110 671.8182
152 150 538.5171
153 101 289.9732
154 377 728.8458
155 118 356.7121
156 290 2513.8596
157 209 2660.8841
158 150 1291.9484
159 150 598.2896
160 79 22.1524
161 150 483.9864
162 91 270.0735
163 59 153.0492
164 218 458.5668
165 351 7241.5423
166 873 18994.8607
167 130 460.9767
168 68 265.4802
169 126 951.1950
170 120 513.8899
171 227 1901.7546
172 198 1865.3061
173 132 640.6514
174 121 331.8247
175 150 610.2099
176 100 391.9023
177 38 83.3186
178 70 36.6247
179 355 5026.9428
180 284 3044.3981
181 122 54.5273
182 75 288.4693
183 160 1583.5538
184 140 638.2905
185 520 7513.2018
186 99 238.6967
187 182 559.4991
188 80 242.7461
189 514 5109.7188
190 96 202.8553
191 50 118.8392
192 272 146.7364
193 226 686.1239
194 194 490.0200
195 164 1538.5077
196 96 127.2390
197 107 388.3381
198 108 447.9433
199 167 303.7523
200 98 307.0972
201 82 80.4755
202 482 14143.1186
203 72 187.6435
204 50 143.0055
205 130 332.7813
206 230 2513.2291
207 50 103.2628
208 240 2134.0478
209 190 813.7079
210 190 2064.7353
211 240 3337.6069
212 74 180.7560
213 139 632.7484
214 339 5525.4482
215 260 2741.6104
216 132 36.0776
217 550 3069.4643
218 420 3879.7564
219 152 5.3412
220 12 4.6104
221 90 211.3258
222 5 0.3964
223 128 604.9196
224 100 455.9274
225 120 346.1439
226 100 275.8814
227 320 5120.9007
228 835 26632.6378
229 740 14288.7866
230 223 3058.5222
231 100 13.2543
232 390 2560.0968
233 140 620.0907
234 304 356.5710
235 120 11.1745
236 403 7606.8025
237 21 24.2395
238 246 3656.5355
239 160 1276.4216
240 1019 20044.6928
241 34 29.1690
242 120 468.6783
243 68 204.1988
244 910 24443.7039
245 302 2848.0122
246 778 25607.4509
247 101 555.9773
248 1310 36405.8967
249 20 19.6594
250 278 778.4526
251 81 9.2572
252 290 1612.9126
253 100 446.8567
254 372 950.7059
255 72 306.3806
256 28 4.1938
257 90 280.5042
258 250 1973.0133
259 144 1193.0079
260 303 2939.0341
261 220 2041.7378
262 58 27.2525
263 224 2093.7217
264 211 1335.5087
265 99 333.5543
266 44 77.7088
267 120 21.9057
268 70 304.5029
269 421 3650.4643
270 231 93.1123
271 214 2109.9744
272 196 1603.5681
273 280 1227.2932
274 398 4734.1083
275 72 178.4796
276 280 1639.8041
277 356 3091.8768
278 193 1870.6441
279 140 1064.1070
280 130 1049.7238
281 300 4899.0131
282 456 384.9975
283 7 1.6110
284 170 1749.5049
285 252 2237.0764
286 210 2580.4383
287 308 444.1208
288 308 41.6015
289 121 676.3641
290 52 57.9919
291 426 191.4441
292 104 411.0727
293 1386 87363.3332
294 527 960.6972
295 968 4726.6064
296 1047 36311.5270
297 538 14777.5983
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
171,174
172,175
173,177
174,178
174,287
174,288
175,180
176,181
177,181
178,181
179,181
180,181
180,252
181,182
181,183
181,184
181,185
181,186
181,187
181,188
