<number of tasks>
53
<cycle time>
2004
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 971 214943.2452
2 142 4973.4051
3 142 4931.6699
4 142 3575.5472
5 103 2187.2633
6 96 734.0240
7 99 1902.7895
8 1207 101577.8396
9 160 5426.8162
10 180 4716.6082
11 82 872.2604
12 60 542.9656
13 112 72.4237
14 420 25205.0907
15 1556 4834.8680
16 236 9193.1873
17 259 689.6180
18 125 1784.7351
19 601 71497.5445
20 80 1149.9820
21 80 1051.4392
22 70 744.5172
23 89 184.4363
24 89 1208.6644
25 105 957.0854
26 330 19035.9940
27 132 2670.3549
28 69 547.1978
29 99 1924.1303
30 70 1117.9789
31 70 79.0251
32 158 1111.5307
33 191 6976.5082
34 70 603.6137
35 53 233.1433
36 50 363.7302
37 125 168.2553
38 353 18490.3613
39 70 1179.4182
40 128 2576.0012
41 65 858.9340
42 1775 2451.3665
43 91 1248.5494
44 91 1964.3868
45 113 388.6596
46 487 9789.3905
47 138 1148.5095
48 80 837.2895
49 80 1232.7219
50 65 962.1293
51 40 209.1931
52 742 104952.5400
53 1085 74346.4507
<precedence relations>
1,2
1,3
1,4
1,5
1,6
1,7
2,36
3,36
4,9
5,9
6,9
7,9
8,9
9,10
10,11
11,12
12,13
12,14
12,15
13,16
13,17
13,18
14,22
15,16
15,17
16,29
16,30
16,31
17,19
18,42
19,20
19,21
19,22
20,23
21,24
22,25
23,36
24,36
25,26
26,27
27,28
28,29
28,30
28,31
28,32
28,33
28,34
29,35
30,35
31,35
32,35
33,35
34,35
35,36
36,37
37,38
37,39
37,40
38,41
39,41
40,41
41,42
42,43
42,44
42,45
42,46
42,47
43,48
44,49
45,51
45,52
46,50
47,51
47,52
48,51
48,52
49,51
49,52
50,51
50,52
51,53
52,53
<end>
