<number of tasks>
297
<cycle time>
1483
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 12503.4686
2 270 8995.3595
3 130 3787.9854
4 148 757.6733
5 190 4706.5393
6 293 5304.2855
7 348 29157.7744
8 182 962.7489
9 490 11513.9591
10 212 8690.0820
11 248 7059.2010
12 248 12206.5643
13 248 755.5078
14 248 48.7940
15 248 5867.0583
16 268 12232.3627
17 268 10134.4697
18 268 3957.9223
19 288 43.6909
20 248 1712.3366
21 268 6602.9870
22 60 130.6653
23 268 10408.4670
24 240 8948.9989
25 240 13252.8849
26 171 7237.3496
27 490 38010.1852
28 182 3777.0212
29 170 3549.0660
30 306 16040.2226
31 108 2686.7648
32 248 11733.9010
33 190 4434.5229
34 240 11333.9614
35 339 21122.6781
36 288 9876.0196
37 248 8746.8058
38 455 12822.7986
39 268 1417.2100
40 270 3790.1850
41 180 3996.1419
42 121 1025.6633
43 270 1346.0863
44 440 12060.0808
45 249 4150.3778
46 194 8773.0439
47 162 5229.1567
48 130 3642.0595
49 388 28557.2729
50 90 1368.8471
51 212 134.4122
52 246 6130.7944
53 188 2353.6122
54 270 13150.6561
55 160 2098.4761
56 79 268.9803
57 466 40502.1346
58 240 2025.2213
59 137 2731.5521
60 184 885.4228
61 110 2263.5331
62 275 12393.2473
63 149 3049.1269
64 280 4395.7794
65 119 296.7165
66 184 4166.7239
67 140 2094.8592
68 150 5009.8446
69 190 5418.6159
70 150 2615.1926
71 150 3546.4909
72 284 6676.9819
73 192 5558.8782
74 347 5493.8810
75 232 4787.6887
76 140 3584.9060
77 608 28191.5676
78 80 1560.2107
79 40 22.9727
80 130 2586.6822
81 110 738.3963
82 350 27068.8914
83 140 2917.4621
84 240 1257.5098
85 240 10760.4531
86 90 1794.3899
87 54 658.8392
88 294 15269.6432
89 203 3981.1083
90 150 787.3106
91 270 8662.9443
92 155 2761.3921
93 190 3533.2344
94 78 733.0456
95 140 3274.1490
96 241 4320.2870
97 430 20238.8463
98 90 1778.4316
99 110 1242.5377
100 9 13.9244
101 430 33008.2007
102 130 2809.2681
103 289 12568.5360
104 110 2383.9168
105 160 220.0745
106 442 9320.5802
107 159 864.0706
108 250 4446.3966
109 190 6465.3552
110 184 3080.8769
111 690 32593.8925
112 72 762.1451
113 190 4026.3424
114 190 6328.0509
115 90 395.8473
116 889 9034.8509
117 170 6824.8092
118 155 267.9861
119 190 8990.3403
120 130 2916.9778
121 390 21279.1489
122 301 9605.8649
123 54 101.6910
124 227 11138.9554
125 142 3214.1982
126 184 852.1424
127 741 98061.5739
128 868 88180.7596
129 230 7572.4332
130 121 2121.7539
131 320 20088.0949
132 126 1101.4818
133 440 20825.8276
134 127 3842.4648
135 134 3423.6767
136 150 1271.6119
137 140 2627.4931
138 110 2197.1108
139 320 6841.7687
140 250 6157.0098
141 232 11791.8015
142 188 4498.8027
143 250 14661.2878
144 377 26342.3480
145 90 916.3908
146 140 2768.8608
147 90 327.0981
148 90 1002.7154
149 70 129.1102
150 90 828.2962
151 110 1501.8942
152 150 5579.3656
153 101 1623.0050
154 377 31727.8119
155 118 368.6476
156 290 957.8569
157 209 5809.9795
158 150 581.3274
159 150 4261.1638
160 79 841.2014
161 150 3780.1265
162 91 553.9590
163 59 625.1888
164 218 4108.4464
165 351 14147.7694
166 873 36584.1927
167 130 55.7951
168 68 1077.2726
169 126 3424.8481
170 120 2908.0908
171 227 11624.4322
172 198 3725.2183
173 132 479.0447
174 121 195.6429
175 150 3171.0523
176 100 308.0672
177 38 115.2636
178 70 533.6153
179 355 7638.1819
180 284 11608.6474
181 122 3507.4478
182 75 1065.9715
183 160 3033.0738
184 140 1410.5985
185 520 5134.3446
186 99 2075.4222
187 182 2527.5982
188 80 1455.0726
189 514 8069.7960
190 96 418.4855
191 50 290.2320
192 272 6090.6697
193 226 6619.9789
194 194 2732.5491
195 164 1919.1062
196 96 1703.8464
197 107 2600.3316
198 108 2716.0695
199 167 5617.6142
200 98 2268.1071
201 82 1585.8411
202 482 34235.9754
203 72 679.6441
204 50 517.5074
205 130 1601.3834
206 230 6281.4515
207 50 469.6783
208 240 10886.7900
209 190 5897.6659
210 190 685.3622
211 240 9311.4441
212 74 155.6429
213 139 1029.1789
214 339 12190.1746
215 260 16031.0386
216 132 4128.4773
217 550 65079.8517
218 420 27178.6810
219 152 2088.2127
220 12 30.3559
221 90 1951.3101
222 5 0.8502
223 128 185.8651
224 100 816.3441
225 120 1170.2958
226 100 197.7538
227 320 18313.1347
228 835 6.8044
229 740 255.4023
230 223 2951.0271
231 100 1814.6093
232 390 33940.4724
233 140 4405.5300
234 304 3953.8220
235 120 2402.0025
236 403 6238.5891
237 21 38.5893
238 246 12002.6965
239 160 919.7629
240 1019 40007.5357
241 34 127.3027
242 120 2141.3755
243 68 1032.7870
244 910 71840.4041
245 302 5207.2327
246 778 93204.8486
247 101 421.8352
248 1310 4108.9618
249 20 18.0539
250 278 16535.6431
251 81 657.9209
252 290 7438.2622
253 100 1354.2470
254 372 1865.3333
255 72 591.1719
256 28 124.4223
257 90 1352.4208
258 250 2512.1040
259 144 2282.7943
260 303 21560.9029
261 220 8423.1737
262 58 474.8592
263 224 1879.2643
264 211 3443.3236
265 99 1763.5255
266 44 152.3573
267 120 250.6407
268 70 592.6271
269 421 34253.5723
270 231 7092.7067
271 214 6420.7735
272 196 1842.5156
273 280 15394.8698
274 398 33885.9323
275 72 164.6323
276 280 1964.4079
277 356 8047.8621
278 193 639.0367
279 140 1346.8583
280 130 1066.6635
281 300 19296.3081
282 456 30909.4278
283 7 11.1522
284 170 759.2589
285 252 11899.3708
286 210 10332.4331
287 308 17008.2216
288 308 12399.8756
289 121 1907.2673
290 52 112.4234
291 426 37563.6813
292 104 660.4815
293 1386 1594.8530
294 527 40571.2831
295 968 64270.8075
296 1047 25814.5824
297 538 68050.7205
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
