<number of tasks>
148
<cycle time>
137
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 16 29.8361
2 30 72.1383
3 7 3.2904
4 47 306.7889
5 29 87.5053
6 8 6.8778
7 39 372.5196
8 37 218.5936
9 32 20.4370
10 29 183.7680
11 17 62.3981
12 11 8.2127
13 32 75.7511
14 15 47.7793
15 53 511.3956
16 53 256.4307
17 8 3.6264
18 24 88.0107
19 24 108.3104
20 8 6.9060
21 7 4.3194
22 8 6.7454
23 14 7.9035
24 13 14.9067
25 10 24.9559
26 25 83.1923
27 11 29.6307
28 25 89.4515
29 11 14.0982
30 29 108.7433
31 25 35.6713
32 10 23.5099
33 14 48.4768
34 41 52.1933
35 42 79.5259
36 47 245.1222
37 7 11.7241
38 80 14.0679
39 7 3.3872
40 41 74.7178
41 47 91.1338
42 16 7.2009
43 32 4.3230
44 66 874.2454
45 80 718.5505
46 7 1.3865
47 41 89.0144
48 13 33.2410
49 47 27.9096
50 33 210.9562
51 34 50.4369
52 11 12.1742
53 18 29.8340
54 25 52.4730
55 7 11.5683
56 28 57.3943
57 12 23.1914
58 52 334.0134
59 14 8.2808
60 3 1.3023
61 3 0.1808
62 8 11.5829
63 16 46.6958
64 33 196.8755
65 8 6.3820
66 18 34.4575
67 10 8.5400
68 14 42.9223
69 28 32.3095
70 11 17.6019
71 18 28.1578
72 25 125.6767
73 40 48.2492
74 40 228.2614
75 1 0.1671
76 5 6.1872
77 28 17.4469
78 8 5.3091
79 81 410.0186
80 7 7.3582
81 26 35.9024
82 10 4.7669
83 21 103.7686
84 26 79.8501
85 20 45.9363
86 21 3.6308
87 47 447.1334
88 23 109.1240
89 13 33.8583
90 19 47.0050
91 15 33.3816
92 35 217.9147
93 26 17.9931
94 46 16.5178
95 20 41.5774
96 31 186.6983
97 19 17.8891
98 34 172.4127
99 51 329.7329
100 39 41.0495
101 30 160.6239
102 26 151.5772
103 13 35.7073
104 45 437.2619
105 58 318.2699
106 28 157.8922
107 8 8.8024
108 83 739.8147
109 40 84.7705
110 34 115.0845
111 23 67.1638
112 62 913.7719
113 11 13.0715
114 19 46.8022
115 14 12.0181
116 31 203.4896
117 32 101.6364
118 26 67.7461
119 55 191.5159
120 31 225.2059
121 32 18.6275
122 26 56.7617
123 19 31.0375
124 14 8.4166
125 19 28.6984
126 48 497.7075
127 55 275.8501
128 8 0.7262
129 11 9.3870
130 27 141.7985
131 18 11.0289
132 36 263.9665
133 23 69.9158
134 20 28.8214
135 46 509.6121
136 64 93.2985
137 22 62.1074
138 15 34.7399
139 34 102.1406
140 22 51.0010
141 51 575.0110
142 48 539.2593
143 64 242.8869
144 70 667.5898
145 37 122.9744
146 64 995.9380
147 78 725.4453
148 78 553.7715
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
