<number of tasks>
1000
<cycle time>
1000
<order strength>
0.195
<z_alpha>
1.960
<task times>
1 444 4893.6873
2 734 8514.7800
3 401 360.2301
4 408 7482.5795
5 281 2855.2429
6 558 3024.9280
7 578 11108.0052
8 679 13361.9450
9 529 1537.4039
10 593 19027.9228
11 423 1303.9883
12 550 3852.5318
13 510 10600.6164
14 648 4209.6093
15 507 4981.2440
16 481 12971.0466
17 644 24618.9740
18 483 6021.3020
19 493 5604.4103
20 832 412.2793
21 646 14191.3764
22 473 1671.6282
23 381 2426.7896
24 496 8420.1653
25 517 13041.7868
26 523 6436.1290
27 605 6781.5449
28 496 2295.7170
29 447 6523.3780
30 541 1890.1064
31 442 6410.2690
32 432 11210.8275
33 434 8291.2674
34 379 2825.1715
35 451 11896.9957
36 459 7240.3660
37 689 5535.8832
38 532 1634.9465
39 650 15239.9800
40 568 13226.2688
41 428 2146.7043
42 595 18296.9325
43 654 15564.1156
44 368 7774.1215
45 421 9092.5370
46 481 3510.3181
47 628 1408.6926
48 198 1877.1253
49 488 3477.5578
50 357 5610.7978
51 499 4146.6600
52 519 851.7146
53 319 1249.5560
54 511 3569.7921
55 869 2822.3576
56 564 6620.7815
57 527 10482.7452
58 419 8995.3470
59 293 2272.3713
60 407 7756.6410
61 458 2279.8759
62 349 3396.7743
63 571 11358.8088
64 754 986.8877
65 643 10731.4841
66 440 10401.0505
67 443 5758.7184
68 502 3928.4037
69 516 5946.2916
70 558 11255.5440
71 427 6857.8698
72 444 6388.3438
73 649 10444.0103
74 393 6545.7395
75 501 128.8620
76 713 10400.7474
77 514 8899.8688
78 514 5085.7555
79 429 6804.1336
80 511 7334.0405
81 426 1351.6760
82 395 8193.3332
83 449 5724.7422
84 437 10416.1398
85 595 1937.7668
86 248 2307.6804
87 574 14894.9638
88 573 16711.1061
89 500 3652.0247
90 489 2412.8973
91 639 3889.7218
92 252 2085.6100
93 660 2453.0831
94 653 1853.4578
95 365 6828.4510
96 471 312.8437
97 357 970.6573
98 452 10134.4692
99 430 3550.4248
100 517 4654.7686
101 365 6338.0347
102 406 4935.3727
103 469 1471.2317
104 663 21293.5937
105 583 7751.1058
106 452 9018.7991
107 330 3256.6298
108 597 20708.4996
109 492 959.5415
110 616 6544.7434
111 448 495.7570
112 427 4.0872
113 535 8900.6766
114 489 2991.3125
115 358 1490.0562
116 557 12240.0034
117 414 2824.7150
118 345 3667.9159
119 555 3184.2160
120 419 8012.7533
121 607 720.0098
122 519 16538.0322
123 571 3721.2493
124 329 253.1524
125 437 8262.4302
126 624 23539.2949
127 692 10176.4498
128 409 2084.7125
129 619 11395.7495
130 693 7159.9918
131 516 14031.0521
132 479 4867.8963
133 604 20723.5436
134 478 12424.9265
135 500 75.7371
136 657 26073.4859
137 729 16479.5679
138 436 7045.2401
139 725 10200.9539
140 510 9306.8312
141 543 11690.0865
142 474 2083.6294
143 619 16574.3714
144 629 13386.4023
145 456 5957.0980
146 413 2667.0364
147 551 10147.3161
148 445 2797.6853
149 562 4253.0030
150 436 10491.7751
151 584 13141.6795
152 512 3237.6462
153 553 461.4270
154 332 3216.7642
155 453 6250.9431
156 757 3197.4561
157 515 9142.9637
158 552 4654.3336
159 566 12465.5713
160 347 315.0474
161 402 4353.1881
162 530 6651.9674
163 656 12159.1412
164 436 11079.6516
165 605 16474.6230
166 447 8423.0401
167 529 16983.7135
168 667 24594.1905
169 525 14746.0965
170 474 12283.3919
171 507 1063.9061
172 523 9932.3387
173 467 8452.6948
174 491 4049.7018
175 447 4220.2795
176 482 4771.9679
177 429 10698.6728
178 580 11926.6549
179 526 4880.5893
180 660 27004.4199
181 522 9242.4465
182 496 5407.4282
183 698 18505.7500
184 608 13952.7328
185 416 5790.1938
186 406 3583.7026
187 453 11427.6355
188 555 8501.3251
189 571 12440.0485
190 479 329.1165
191 596 12447.0534
192 468 12872.9325
193 511 2100.1595
194 452 5086.3793
195 358 7519.0417
196 668 14205.8766
197 408 10204.0973
198 387 366.0681
199 588 2715.5858
200 483 14127.7929
201 525 10770.0739
202 780 6996.0685
203 513 646.4877
204 442 2877.6975
205 649 6322.7135
206 497 2293.9360
207 660 26207.4731
208 444 8119.7786
209 739 14935.2499
210 348 1550.3952
211 449 7854.7063
212 516 5013.5155
213 575 4492.4042
214 689 15365.2157
215 525 16483.2047
216 314 1338.6427
217 371 8069.0695
218 575 2976.6125
219 713 347.2254
220 394 9192.9269
221 584 2047.7596
222 555 7033.0646
223 364 7920.8268
224 578 13314.1586
225 501 14610.7188
226 578 514.5073
227 340 6307.0275
228 705 8401.2364
229 333 6615.6131
230 683 20350.0061
231 382 7675.7372
232 490 5173.6872
233 599 13001.1128
234 482 3319.4021
235 563 13234.6375
236 515 11224.5431
237 758 9205.7929
238 589 9209.6287
239 428 7866.0848
240 660 7250.9529
241 541 11903.6636
242 539 13514.3668
243 272 1447.2743
244 499 11956.4877
245 566 15499.5073
246 464 12500.1194
247 465 10340.9898
248 547 14058.9823
249 324 2448.0105
250 591 14120.6395
251 514 1402.4685
252 401 1910.4874
253 687 18266.6117
254 408 5109.9602
255 443 4256.5942
256 739 7380.0072
257 550 2941.8328
258 600 4690.9646
259 431 9965.8951
260 501 4816.6242
261 662 20135.2495
262 561 2721.2278
263 451 7927.4182
264 382 2527.5119
265 421 4730.9828
266 538 2152.6448
267 707 11786.9478
268 467 1696.2697
269 437 11920.0393
270 389 8337.3362
271 305 4672.9300
272 447 8760.1866
273 405 8421.4567
274 484 9664.0334
275 369 3928.0408
276 498 12805.2271
277 543 8165.4899
278 593 20573.5361
279 434 163.6057
280 638 15897.3552
281 407 550.3188
282 538 9292.5781
283 556 4505.1709
284 313 354.4370
285 217 2301.1461
286 345 3342.3530
287 400 7952.1914
288 503 13738.8750
289 580 12993.2810
290 670 6064.4536
291 533 11136.5393
292 631 16133.7246
293 725 16476.1531
294 229 2731.0280
295 457 6793.7204
296 442 6897.2791
297 455 1794.0650
298 699 2054.0607
299 683 9603.6971
300 555 8238.3908
301 548 14171.9245
302 583 10109.3992
303 328 1157.7607
304 717 11077.6483
305 403 6408.9211
306 551 15309.9169
307 579 1734.1806
308 604 17020.0911
309 411 3040.8174
310 422 4877.5862
311 607 4617.6753
312 433 175.7985
313 376 6179.8887
314 450 4099.2636
315 611 12021.0285
316 529 926.0500
317 722 17597.4069
318 696 574.6401
319 279 797.7682
320 490 13751.4522
321 547 12766.7851
322 480 4157.9450
323 595 11816.3857
324 540 4530.3498
325 571 16759.8427
326 629 4175.9904
327 478 5495.9978
328 412 8471.2672
329 444 9498.4160
330 656 17795.8171
331 591 2610.2340
332 614 5385.9722
333 370 6891.3761
334 492 332.6761
335 505 15310.9768
336 412 9824.4182
337 547 3214.8437
338 549 1467.6855
339 351 4963.6576
340 558 2160.8215
341 413 7301.4027
342 472 3218.4876
343 498 7561.7818
344 421 1646.5943
345 456 9507.7243
346 392 547.4834
347 372 8113.5586
348 714 18321.4384
349 426 3341.4605
350 392 6458.1686
351 510 10063.3199
352 499 1055.6265
353 448 9555.4502
354 459 4243.2708
355 489 5318.5025
356 551 10336.9454
357 502 6160.2963
358 590 8306.6319
359 530 8033.6395
360 604 20761.0763
361 519 1894.7085
362 464 13310.3337
363 434 2075.8888
364 563 5007.4847
365 331 848.7235
366 469 7993.3666
367 419 8214.7823
368 591 1845.6449
369 373 5497.9753
370 355 5899.9836
371 573 15410.0197
372 518 10247.5498
373 868 3455.8722
374 571 17603.5078
375 598 16544.2365
376 464 8336.7016
377 545 246.9493
378 493 8387.9391
379 513 11436.6509
