<number of tasks>
148
<cycle time>
121
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 16 48.8674
2 30 123.2412
3 7 0.5640
4 47 351.3575
5 29 62.4789
6 8 4.1174
7 39 222.6926
8 37 313.9940
9 32 71.9558
10 29 203.6016
11 17 14.3181
12 11 25.2987
13 32 241.3008
14 15 24.0460
15 53 560.2104
16 53 160.2307
17 8 5.4406
18 24 61.0611
19 24 47.8553
20 8 8.0383
21 7 9.4721
22 8 4.4255
23 14 8.5955
24 13 6.5029
25 10 9.5343
26 25 79.9044
27 11 25.9777
28 25 32.9724
29 11 20.3645
30 29 64.4330
31 25 68.2145
32 10 11.7350
33 14 43.1457
34 41 29.5239
35 42 238.1943
36 47 236.3590
37 7 2.5204
38 80 160.6086
39 7 3.3268
40 41 75.7769
41 47 162.3997
42 16 26.4046
43 32 232.1698
44 66 595.7904
45 80 430.6933
46 7 4.7037
47 41 12.8246
48 13 18.6049
49 47 184.8258
50 33 119.5337
51 34 209.7745
52 11 12.2082
53 18 45.1793
54 25 54.4958
55 7 1.7599
56 28 149.2483
57 12 35.9249
58 52 295.0898
59 14 0.1235
60 3 0.8359
61 3 1.5947
62 8 3.5315
63 16 36.6819
64 33 66.8100
65 8 5.9108
66 18 78.5561
67 10 23.8595
68 14 41.6728
69 28 69.5301
70 11 0.3988
71 18 30.6063
72 25 150.2197
73 40 283.5975
74 40 292.9431
75 1 0.1382
76 5 0.8882
77 28 176.4041
78 8 15.0138
79 81 79.4078
80 7 12.0173
81 26 103.3004
82 10 21.8713
83 21 44.1870
84 26 121.8692
85 20 13.9259
86 21 42.2790
87 47 510.8507
88 23 2.5226
89 13 35.9776
90 19 30.5653
91 15 47.4034
92 35 201.9701
93 26 27.0901
94 46 137.1555
95 20 42.7277
96 31 64.8344
97 19 3.4683
98 34 47.0751
99 51 158.4477
100 39 166.1399
101 30 73.4396
102 26 22.2184
103 13 38.2562
104 45 49.8761
105 58 41.6000
106 28 45.2139
107 8 6.9142
108 83 369.4340
109 40 235.3244
110 34 13.7488
111 23 120.9539
112 62 382.5589
113 11 9.4350
114 19 88.8053
115 14 6.8397
116 31 56.9233
117 32 226.0042
118 26 168.9640
119 55 747.5354
120 31 32.1782
121 32 25.9896
122 26 159.9951
123 19 12.5400
124 14 2.8919
125 19 2.8053
126 48 190.9399
127 55 433.8891
128 8 13.3665
129 11 23.0180
130 27 21.2311
131 18 47.9010
132 36 93.4406
133 23 99.5633
134 20 37.3401
135 46 169.8412
136 64 552.4480
137 22 89.9740
138 15 39.7507
139 34 247.8816
140 22 41.2745
141 51 204.2794
142 48 462.0406
143 64 740.3551
144 70 523.4805
145 37 310.4789
146 64 339.0602
147 78 375.8830
148 78 245.8148
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
