<number of tasks>
297
<cycle time>
1742
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 270 1221.8179
2 270 1139.2316
3 130 761.8549
4 148 222.7258
5 190 753.8490
6 293 1951.5351
7 348 2885.3415
8 182 1299.6099
9 490 14044.9603
10 212 2433.2680
11 248 3037.3309
12 248 1798.5161
13 248 2164.2446
14 248 2494.5819
15 248 1388.8760
16 268 3161.2702
17 268 2394.0228
18 268 997.6882
19 288 3961.1496
20 248 1123.0689
21 268 1776.2889
22 60 166.6995
23 268 2333.4179
24 240 1366.6179
25 240 953.6381
26 171 1690.3332
27 490 2836.1445
28 182 296.5225
29 170 584.6357
30 306 420.7733
31 108 565.9953
32 248 231.6685
33 190 429.4808
34 240 516.8717
35 339 733.9441
36 288 1486.9945
37 248 963.2754
38 455 4724.0466
39 268 2791.6035
40 270 3760.9206
41 180 195.5526
42 121 249.6846
43 270 3857.9891
44 440 11061.7229
45 249 203.8086
46 194 58.9365
47 162 1077.7013
48 130 543.2739
49 388 1163.8277
50 90 233.4969
51 212 195.0170
52 246 388.7304
53 188 2082.1509
54 270 3567.1020
55 160 1292.6576
56 79 141.0074
57 466 6247.0714
58 240 1925.3749
59 137 926.5818
60 184 86.1532
61 110 585.6902
62 275 3075.1144
63 149 1368.9665
64 280 1596.2163
65 119 62.8841
66 184 610.8938
67 140 300.4361
68 150 181.3799
69 190 1155.9025
70 150 622.6981
71 150 1007.4865
72 284 4026.3778
73 192 118.9428
74 347 6228.5269
75 232 2479.1162
76 140 197.8171
77 608 13544.2016
78 80 73.7864
79 40 63.6456
80 130 469.1283
81 110 690.4287
82 350 5192.1546
83 140 1040.8307
84 240 1707.9855
85 240 2053.6864
86 90 84.0984
87 54 87.3603
88 294 695.7884
89 203 1740.0072
90 150 115.2089
91 270 1133.4425
92 155 829.6438
93 190 592.3398
94 78 260.1590
95 140 487.8358
96 241 3446.2781
97 430 1439.6983
98 90 138.1583
99 110 350.2312
100 9 4.6553
101 430 2477.4219
102 130 266.4423
103 289 63.3617
104 110 679.9330
105 160 683.9733
106 442 4141.9373
107 159 451.0511
108 250 2188.1353
109 190 1017.3946
110 184 163.0935
111 690 19090.2838
112 72 292.0727
113 190 1856.4027
114 190 776.9434
115 90 29.6921
116 889 35610.4357
117 170 164.8931
118 155 1222.8388
119 190 413.3905
120 130 539.7830
121 390 3664.3385
122 301 1443.6333
123 54 82.0186
124 227 20.3781
125 142 287.3165
126 184 759.4732
127 741 2587.5221
128 868 40882.2470
129 230 326.2056
130 121 496.8583
131 320 1262.2286
132 126 398.7706
133 440 7006.3295
134 127 623.7810
135 134 636.8993
136 150 1013.3639
137 140 851.0638
138 110 143.6783
139 320 1071.0601
140 250 3504.5699
141 232 3213.4225
142 188 2082.1848
143 250 324.2035
144 377 1928.6283
145 90 306.8368
146 140 647.3236
147 90 60.1276
148 90 413.3941
149 70 165.3962
150 90 27.4105
151 110 458.3386
152 150 63.5225
153 101 172.6306
154 377 2137.0430
155 118 123.7025
156 290 1986.3434
157 209 1926.0630
158 150 932.9660
159 150 351.0707
160 79 325.8273
161 150 34.0974
162 91 108.1877
163 59 38.9527
164 218 572.0558
165 351 7669.8473
166 873 9035.6173
167 130 1014.3453
168 68 153.0694
169 126 343.2192
170 120 737.0983
171 227 1485.9549
172 198 1975.5365
173 132 196.2543
174 121 135.5797
175 150 1354.1922
176 100 416.7578
177 38 3.3427
178 70 43.1520
179 355 43.4775
180 284 4295.3648
181 122 719.1382
182 75 189.9583
183 160 580.0871
184 140 1041.4513
185 520 16176.4165
186 99 453.9079
187 182 790.1346
188 80 285.6007
189 514 5048.1537
190 96 172.8379
191 50 132.3028
192 272 2150.6748
193 226 80.2989
194 194 658.8848
195 164 1109.0780
196 96 400.7619
197 107 658.8969
198 108 639.4669
199 167 1073.4634
200 98 411.9712
201 82 151.7868
202 482 7081.8799
203 72 237.4138
204 50 27.9866
205 130 1013.4509
206 230 1682.3163
207 50 19.7107
208 240 3409.9615
209 190 995.6446
210 190 127.7322
211 240 796.2827
212 74 49.7849
213 139 1193.1964
214 339 4308.5865
215 260 690.2607
216 132 564.0767
217 550 8974.0170
218 420 7345.5380
219 152 481.1800
220 12 1.4168
221 90 309.6047
222 5 0.2408
223 128 642.6044
224 100 370.5070
225 120 24.9051
226 100 516.6091
227 320 42.9930
228 835 35796.7710
229 740 22766.5391
230 223 386.8303
231 100 40.9642
232 390 2043.7660
233 140 180.5606
234 304 3540.0481
235 120 321.6349
236 403 5510.1663
237 21 19.8921
238 246 1960.8501
239 160 943.8472
240 1019 39307.8342
241 34 19.2467
242 120 507.3423
243 68 83.0587
244 910 30118.9229
245 302 2987.1083
246 778 20584.2502
247 101 499.6437
248 1310 32964.2518
249 20 17.0986
250 278 2063.4977
251 81 205.3283
252 290 724.9151
253 100 137.7432
254 372 2822.8074
255 72 149.4246
256 28 41.6523
257 90 209.0888
258 250 3392.0653
259 144 640.3492
260 303 4676.0258
261 220 1832.1592
262 58 4.8095
263 224 3065.1513
264 211 1888.8583
265 99 496.8802
266 44 106.7014
267 120 320.6554
268 70 185.3608
269 421 7078.7898
270 231 114.1181
271 214 2238.5052
272 196 370.9552
273 280 3584.5706
274 398 6917.0413
275 72 7.1881
276 280 711.2027
277 356 1342.6529
278 193 353.1356
279 140 799.8590
280 130 593.3019
281 300 4820.6339
282 456 11774.7610
283 7 0.8344
284 170 1394.7452
285 252 1667.4688
286 210 1733.8157
287 308 2352.0130
288 308 3117.4896
289 121 703.2917
290 52 139.6679
291 426 2136.7043
292 104 610.8848
293 1386 2029.3090
294 527 3414.3688
295 968 51180.5368
296 1047 50282.8460
297 538 14414.0764
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
171,174
172,175
173,177
174,178
174,287
174,288
175,180
176,181
177,181
178,181
179,181
180,181
180,252
181,182
181,183
181,184
181,185
181,186
181,187
181,188
181,189
181,196
