<number of tasks>
297
<cycle time>
2402
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 270 1502.7921
2 270 3835.8660
3 130 898.3908
4 148 654.0305
5 190 68.8273
6 293 3429.9992
7 348 1763.3909
8 182 907.2620
9 490 10114.1868
10 212 1178.6960
11 248 1483.5874
12 248 163.4952
13 248 1709.8098
14 248 3759.7639
15 248 523.6753
16 268 1925.0879
17 268 4271.8005
18 268 4472.6047
19 288 3341.4457
20 248 2956.0174
21 268 470.8146
22 60 23.1172
23 268 1845.1842
24 240 655.6272
25 240 936.4681
26 171 69.9216
27 490 13105.6389
28 182 182.4093
29 170 1251.7583
30 306 649.7326
31 108 136.8998
32 248 1745.2670
33 190 1468.1366
34 240 798.0584
35 339 5801.0257
36 288 4849.3011
37 248 1965.5918
38 455 8683.4574
39 268 944.2814
40 270 3850.2802
41 180 718.6118
42 121 488.1436
43 270 1903.9048
44 440 8.0923
45 249 1110.4687
46 194 1766.2541
47 162 715.9609
48 130 934.9853
49 388 2536.1286
50 90 186.2446
51 212 254.5667
52 246 3490.6868
53 188 390.7618
54 270 2266.6379
55 160 1126.1100
56 79 274.2048
57 466 9847.2711
58 240 564.6167
59 137 433.4058
60 184 860.2558
61 110 504.9294
62 275 3688.3333
63 149 142.7877
64 280 663.5833
65 119 554.2066
66 184 1712.0054
67 140 1053.8924
68 150 792.6398
69 190 414.6607
70 150 1347.9837
71 150 1070.6480
72 284 4960.9470
73 192 350.7931
74 347 3322.8548
75 232 1555.0920
76 140 1111.4899
77 608 17350.4255
78 80 255.7948
79 40 57.2831
80 130 836.2983
81 110 626.9744
82 350 6176.4424
83 140 1166.4941
84 240 2548.9289
85 240 437.7970
86 90 504.7553
87 54 101.1340
88 294 5235.2969
89 203 469.6819
90 150 1342.1904
91 270 4189.8629
92 155 6.2388
93 190 352.1900
94 78 25.8941
95 140 574.4511
96 241 1925.9055
97 430 5029.2365
98 90 117.3327
99 110 317.5914
100 9 3.0328
101 430 1607.7124
102 130 853.0095
103 289 38.9103
104 110 117.3726
105 160 1185.4447
106 442 3662.7299
107 159 507.8609
108 250 2499.3656
109 190 1007.4222
110 184 2074.4332
111 690 28254.3186
112 72 157.9283
113 190 1723.9190
114 190 1376.1765
115 90 241.2699
116 889 3909.0038
117 170 1147.9703
118 155 273.0558
119 190 2119.8381
120 130 533.0037
121 390 8.5860
122 301 2316.6631
123 54 41.4234
124 227 1580.9501
125 142 483.5134
126 184 1424.8286
127 741 19546.9242
128 868 32541.5558
129 230 0.7858
130 121 406.1359
131 320 5631.0123
132 126 86.5451
133 440 5256.5125
134 127 677.6008
135 134 1080.1199
136 150 1005.0590
137 140 1102.1641
138 110 229.8060
139 320 5694.5630
140 250 552.8648
141 232 2093.3111
142 188 972.5301
143 250 532.8405
144 377 8294.9745
145 90 66.9161
146 140 839.6001
147 90 65.3415
148 90 437.7840
149 70 217.0727
150 90 165.4956
151 110 396.2976
152 150 404.2812
153 101 57.3294
154 377 5455.8972
155 118 503.6742
156 290 4506.1440
157 209 2591.0362
158 150 744.3997
159 150 1174.2179
160 79 89.5744
161 150 951.8512
162 91 26.7513
163 59 86.0824
164 218 2113.2915
165 351 2842.1952
166 873 20706.7691
167 130 384.7082
168 68 260.4741
169 126 120.5726
170 120 550.7959
171 227 2311.0056
172 198 177.0119
173 132 758.7090
174 121 427.3079
175 150 691.4848
176 100 194.9262
177 38 10.7891
178 70 118.5921
179 355 4320.4719
180 284 605.0511
181 122 222.1729
182 75 145.7196
183 160 845.9475
184 140 617.9721
185 520 12488.4744
186 99 520.1870
187 182 668.4260
188 80 253.4134
189 514 6970.4979
190 96 505.6876
191 50 62.0178
192 272 1293.8745
193 226 1837.2200
194 194 1856.2212
195 164 298.7282
196 96 94.2747
197 107 571.3616
198 108 565.0201
199 167 875.8318
200 98 216.5576
201 82 183.6571
202 482 2226.3797
203 72 288.9574
204 50 1.4028
205 130 83.0554
206 230 1925.3445
207 50 130.2910
208 240 2271.3318
209 190 1701.9539
210 190 1106.5310
211 240 1292.4201
212 74 296.9565
213 139 733.9879
214 339 6725.0738
215 260 2454.3719
216 132 796.2531
217 550 6221.7949
218 420 802.3250
219 152 812.7530
220 12 7.1817
221 90 302.9100
222 5 1.4987
223 128 150.9445
224 100 566.0733
225 120 248.1270
226 100 404.5229
227 320 3262.9267
228 835 22063.7236
229 740 21863.1866
230 223 148.1380
231 100 456.4234
232 390 2268.6971
233 140 554.8333
234 304 5403.3825
235 120 50.5857
236 403 3431.1345
237 21 17.4460
238 246 1661.7160
239 160 214.4349
240 1019 38202.8723
241 34 20.4069
242 120 195.6249
243 68 0.8737
244 910 381.1812
245 302 2259.0895
246 778 33879.6148
247 101 64.1171
248 1310 16256.1819
249 20 4.7715
250 278 2895.0199
251 81 96.1543
252 290 392.8812
253 100 15.3523
254 372 5033.0669
255 72 274.1544
256 28 8.1580
257 90 153.9676
258 250 3671.7177
259 144 845.1035
260 303 1559.0180
261 220 2351.1024
262 58 68.8641
263 224 2351.4648
264 211 1219.8321
265 99 102.5719
266 44 120.9618
267 120 678.4059
268 70 30.0978
269 421 5936.0272
270 231 1115.9725
271 214 2612.8388
272 196 916.2057
273 280 3815.4675
274 398 527.0417
275 72 181.4439
276 280 1252.7897
277 356 6481.4786
278 193 130.3493
279 140 28.4978
280 130 511.8110
281 300 3510.7633
282 456 2749.2615
283 7 2.0713
284 170 57.6759
285 252 3163.0719
286 210 1468.8048
287 308 2357.8089
288 308 3998.9850
289 121 94.4015
290 52 51.8640
291 426 4681.8792
292 104 167.0405
293 1386 21783.8875
294 527 15626.0773
295 968 10977.7419
296 1047 8600.2922
297 538 2804.0728
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
171,174
172,175
173,177
174,178
174,287
174,288
175,180
176,181
177,181
178,181
179,181
180,181
180,252
181,182
181,183
181,184
181,185
181,186
181,187
181,188
181,189
