<number of tasks>
148
<cycle time>
101
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 31.6402
2 30 108.8121
3 7 10.4008
4 47 439.5623
5 29 37.1688
6 8 3.7921
7 39 36.5284
8 37 100.3193
9 32 110.5014
10 29 175.0213
11 17 14.9025
12 11 5.2204
13 32 188.8849
14 15 26.2450
15 53 169.8025
16 53 241.5045
17 8 6.1100
18 24 110.6817
19 24 41.9855
20 8 3.0040
21 7 6.8486
22 8 0.2634
23 14 3.5902
24 13 28.4260
25 10 13.1570
26 25 31.8255
27 11 23.8012
28 25 49.4325
29 11 12.7746
30 29 56.3874
31 25 135.5348
32 10 9.3611
33 14 14.9354
34 41 81.8861
35 42 305.1114
36 47 489.2315
37 7 3.3134
38 80 82.5719
39 7 6.3242
40 41 197.9235
41 47 96.4442
42 16 14.2309
43 32 76.6732
44 66 13.1158
45 80 11.6642
46 7 0.1309
47 41 379.0945
48 13 38.9293
49 47 129.1347
50 33 47.1254
51 34 101.0136
52 11 12.9222
53 18 15.7364
54 25 142.2880
55 7 11.0332
56 28 19.1558
57 12 5.7929
58 52 537.9053
59 14 41.8891
60 3 2.0726
61 3 1.1752
62 8 2.1591
63 16 27.5793
64 33 19.5791
65 8 12.5331
66 18 30.0795
67 10 5.2573
68 14 48.3641
69 28 175.0872
70 11 10.5920
71 18 71.6460
72 25 130.2830
73 40 136.5889
74 40 247.2421
75 1 0.0612
76 5 4.5111
77 28 4.6963
78 8 12.4326
79 81 9.9840
80 7 6.0753
81 26 139.9576
82 10 15.2201
83 21 19.4296
84 26 143.0925
85 20 63.7537
86 21 105.6176
87 47 330.8995
88 23 98.0586
89 13 26.6366
90 19 56.3610
91 15 47.9988
92 35 290.6547
93 26 96.0111
94 46 83.9149
95 20 87.7311
96 31 216.6713
97 19 39.7397
98 34 182.3744
99 51 622.8231
100 39 111.0344
101 30 109.7890
102 26 97.7817
103 13 17.3341
104 45 148.2784
105 58 206.9922
106 28 66.9362
107 8 15.8436
108 83 31.6516
109 40 279.0939
110 34 234.8527
111 23 101.4701
112 62 143.1738
113 11 27.1770
114 19 9.8365
115 14 37.8992
116 31 42.6092
117 32 87.1078
118 26 50.3919
119 55 239.4819
120 31 49.1088
121 32 31.1240
122 26 158.6639
123 19 20.0741
124 14 8.7127
125 19 48.8734
126 48 379.4860
127 55 507.5308
128 8 7.5010
129 11 17.0113
130 27 7.8939
131 18 0.5056
132 36 300.5482
133 23 119.7891
134 20 47.8012
135 46 96.0411
136 64 44.0806
137 22 119.7095
138 15 12.8231
139 34 103.9858
140 22 20.7275
141 51 275.6169
142 48 438.2306
143 64 22.6295
144 70 14.8666
145 37 100.7639
146 64 90.5124
147 78 20.3076
148 78 120.7702
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
