<number of tasks>
297
<cycle time>
1659
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 2150.4760
2 270 1563.0469
3 130 988.6927
4 148 1302.3824
5 190 783.1109
6 293 290.8107
7 348 3097.9005
8 182 925.4351
9 490 3042.5887
10 212 1262.9798
11 248 1934.6459
12 248 3561.9736
13 248 2087.0792
14 248 2882.8837
15 248 623.3302
16 268 2345.8773
17 268 119.6788
18 268 3645.3814
19 288 3156.6292
20 248 517.0037
21 268 3529.6557
22 60 164.4350
23 268 3061.8504
24 240 612.2164
25 240 1989.3884
26 171 1098.8807
27 490 2021.9066
28 182 1589.9897
29 170 1541.9997
30 306 4664.9920
31 108 86.5720
32 248 3541.7113
33 190 1555.4951
34 240 3228.4344
35 339 1933.7587
36 288 282.8445
37 248 515.4840
38 455 242.6370
39 268 312.7629
40 270 3110.5626
41 180 1442.8443
42 121 356.9184
43 270 749.3720
44 440 5027.4414
45 249 2577.6229
46 194 745.3254
47 162 1108.6443
48 130 2.5023
49 388 3010.8360
50 90 221.8286
51 212 1858.0004
52 246 2984.4729
53 188 49.9482
54 270 630.7401
55 160 1087.2967
56 79 196.2032
57 466 10125.9537
58 240 48.5215
59 137 156.5639
60 184 2026.5745
61 110 544.3769
62 275 178.2636
63 149 1252.3981
64 280 3629.8237
65 119 192.8774
66 184 348.5980
67 140 98.5606
68 150 499.1790
69 190 166.9220
70 150 200.2284
71 150 762.0958
72 284 4302.1319
73 192 2210.5875
74 347 1795.1532
75 232 3286.7074
76 140 347.5684
77 608 14635.8258
78 80 60.6197
79 40 45.2207
80 130 842.4198
81 110 749.4799
82 350 1356.1309
83 140 996.5076
84 240 2131.8892
85 240 1958.0526
86 90 478.3535
87 54 29.1974
88 294 1435.2825
89 203 2071.5090
90 150 848.0332
91 270 2549.8241
92 155 1219.0876
93 190 1181.3575
94 78 130.4959
95 140 1151.1001
96 241 2126.8509
97 430 9645.0284
98 90 312.1769
99 110 159.6367
100 9 2.8547
101 430 3193.5467
102 130 724.6148
103 289 157.7034
104 110 743.9692
105 160 1117.5990
106 442 6873.6520
107 159 615.9954
108 250 675.1267
109 190 974.7162
110 184 962.6510
111 690 22178.4594
112 72 82.3664
113 190 1541.3582
114 190 1726.7451
115 90 178.0179
116 889 33138.2957
117 170 1588.6242
118 155 738.8668
119 190 104.0840
120 130 399.3741
121 390 2339.5270
122 301 4702.1541
123 54 142.0916
124 227 1684.2253
125 142 1174.8010
126 184 1050.5613
127 741 26583.6003
128 868 864.0546
129 230 2337.2195
130 121 43.2022
131 320 2838.1685
132 126 313.4303
133 440 9747.7131
134 127 896.9682
135 134 1020.9400
136 150 336.4917
137 140 260.7876
138 110 125.0159
139 320 1638.6159
140 250 2786.6328
141 232 1379.2627
142 188 1671.7964
143 250 2427.6889
144 377 1391.9422
145 90 217.5686
146 140 709.0190
147 90 75.9593
148 90 182.7082
149 70 186.3175
150 90 122.8497
151 110 730.9882
152 150 442.6579
153 101 121.6665
154 377 6177.5487
155 118 82.3269
156 290 1584.5049
157 209 2072.0846
158 150 224.0745
159 150 520.2736
160 79 62.6924
161 150 573.8404
162 91 436.5696
163 59 72.5205
164 218 2483.7662
165 351 308.2960
166 873 10499.6310
167 130 22.0243
168 68 273.9436
169 126 451.0806
170 120 863.4792
171 227 2110.8561
172 198 1081.7461
173 132 24.8233
174 121 228.9927
175 150 914.0588
176 100 340.6688
177 38 89.9307
178 70 79.5274
179 355 1299.5179
180 284 3286.3891
181 122 361.8220
182 75 258.9767
183 160 36.9236
184 140 355.1392
185 520 12869.9335
186 99 462.6022
187 182 904.1300
188 80 32.0395
189 514 13543.7738
190 96 257.3489
191 50 11.6281
192 272 451.4989
193 226 449.2593
194 194 1083.7295
195 164 1068.6091
196 96 569.6567
197 107 703.3440
198 108 698.2653
199 167 1169.1972
200 98 523.1276
201 82 88.5800
202 482 6978.1487
203 72 124.2824
204 50 32.9099
205 130 657.5258
206 230 2069.7344
207 50 123.9985
208 240 1940.7698
209 190 1639.2750
210 190 883.9531
211 240 851.2459
212 74 128.4900
213 139 424.5851
214 339 3145.2744
215 260 3832.9189
216 132 581.6232
217 550 5374.7424
218 420 6741.1166
219 152 76.2063
220 12 2.5896
221 90 383.1036
222 5 0.0151
223 128 754.0909
224 100 232.8535
225 120 479.0342
226 100 215.8871
227 320 2063.4650
228 835 35336.1721
229 740 26207.5891
230 223 2778.5376
231 100 200.2428
232 390 3784.3993
233 140 725.0507
234 304 2155.6763
235 120 419.8221
236 403 5546.2489
237 21 10.0396
238 246 2391.1631
239 160 48.3361
240 1019 36926.8247
241 34 60.2620
242 120 88.6196
243 68 133.2366
244 910 21936.6244
245 302 4108.1737
246 778 32386.4068
247 101 469.3974
248 1310 27122.5886
249 20 15.3336
250 278 1576.3240
251 81 218.9698
252 290 415.7575
253 100 295.6386
254 372 2631.6911
255 72 52.8979
256 28 32.4045
257 90 370.7079
258 250 3765.7069
259 144 707.8391
260 303 1206.8769
261 220 981.3831
262 58 150.3595
263 224 1903.7143
264 211 750.4819
265 99 230.8587
266 44 2.7684
267 120 173.2544
268 70 65.4053
269 421 3379.3497
270 231 1437.3302
271 214 1996.8349
272 196 474.0910
273 280 2659.2460
274 398 325.5314
275 72 171.0305
276 280 2572.5164
277 356 5060.2224
278 193 1849.3490
279 140 1006.6980
280 130 135.0422
281 300 1214.2778
282 456 3285.7634
283 7 2.8750
284 170 986.6544
285 252 3606.1612
286 210 1760.0307
287 308 4612.3270
288 308 2397.3221
289 121 278.7854
290 52 136.3856
291 426 7439.2948
292 104 299.7385
293 1386 5457.9761
294 527 4509.3411
295 968 19771.6328
296 1047 55832.5144
297 538 7746.5504
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
171,174
172,175
173,177
174,178
174,287
174,288
175,180
176,181
177,181
178,181
179,181
180,181
180,252
181,182
181,183
181,184
181,185
181,186
181,187
181,188
