<number of tasks>
148
<cycle time>
84
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 49.7787
2 30 98.9264
3 7 6.1447
4 47 132.1615
5 29 37.9240
6 8 14.6113
7 39 308.4670
8 37 21.1985
9 32 161.4479
10 29 45.5239
11 17 35.0519
12 11 1.6804
13 32 179.3789
14 15 28.5062
15 53 90.3848
16 53 131.3524
17 8 5.6487
18 24 111.9182
19 24 13.4832
20 8 3.4099
21 7 0.4270
22 8 9.7583
23 14 44.6641
24 13 41.6907
25 10 15.6397
26 25 66.9083
27 11 16.0540
28 25 121.6865
29 11 17.1272
30 29 130.7024
31 25 30.7981
32 10 8.9703
33 14 45.6580
34 41 354.8450
35 42 0.0372
36 47 116.1015
37 7 6.6346
38 80 0.8592
39 7 5.3459
40 41 17.4776
41 47 315.6214
42 16 62.6647
43 32 252.9784
44 66 49.8317
45 80 2.7119
46 7 7.8904
47 41 301.4415
48 13 31.8759
49 47 54.4644
50 33 142.6893
51 34 165.5858
52 11 17.6527
53 18 42.3086
54 25 35.6847
55 7 4.4518
56 28 176.7840
57 12 12.2768
58 52 32.4856
59 14 40.2574
60 3 1.3665
61 3 2.1183
62 8 15.2524
63 16 4.0036
64 33 130.2233
65 8 5.0052
66 18 24.2479
67 10 8.5251
68 14 40.2191
69 28 106.0982
70 11 5.9513
71 18 38.9205
72 25 45.0577
73 40 239.9544
74 40 215.9563
75 1 0.1284
76 5 0.6300
77 28 158.0062
78 8 5.7570
79 81 1.7564
80 7 3.1441
81 26 153.4394
82 10 15.0873
83 21 14.6857
84 26 13.1348
85 20 54.0696
86 21 20.5035
87 47 263.9112
88 23 13.6012
89 13 41.6723
90 19 79.7232
91 15 51.4554
92 35 134.0924
93 26 79.4096
94 46 216.7838
95 20 69.7563
96 31 128.9348
97 19 78.9912
98 34 234.7514
99 51 254.6288
100 39 39.1138
101 30 63.1853
102 26 60.0554
103 13 37.0857
104 45 145.3711
105 58 111.4063
106 28 8.6980
107 8 3.7925
108 83 0.1038
109 40 73.3644
110 34 178.4236
111 23 55.5555
112 62 45.9123
113 11 4.0455
114 19 16.4460
115 14 6.7879
116 31 74.2167
117 32 243.8700
118 26 17.5920
119 55 111.3338
120 31 103.9633
121 32 168.8498
122 26 1.7886
123 19 34.1374
124 14 24.5982
125 19 46.2068
126 48 14.5465
127 55 95.4577
128 8 4.1158
129 11 20.1474
130 27 77.9153
131 18 22.3505
132 36 302.9566
133 23 85.4870
134 20 22.5449
135 46 36.0094
136 64 23.2222
137 22 9.7425
138 15 11.0449
139 34 178.2849
140 22 13.0896
141 51 279.9690
142 48 267.4610
143 64 96.1417
144 70 12.7733
145 37 341.2779
146 64 53.6703
147 78 6.9491
148 78 5.6404
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
