<number of tasks>
148
<cycle time>
85
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 7.9940
2 30 42.8106
3 7 0.7678
4 47 89.9750
5 29 34.6623
6 8 0.2596
7 39 89.9297
8 37 53.4673
9 32 43.5281
10 29 44.6552
11 17 4.5832
12 11 5.4486
13 32 55.6104
14 15 11.3196
15 53 148.9997
16 53 90.2554
17 8 3.1927
18 24 16.7680
19 24 1.4137
20 8 2.9837
21 7 0.8966
22 8 1.2240
23 14 7.9009
24 13 3.8401
25 10 4.2579
26 25 1.5953
27 11 2.1949
28 25 35.7457
29 11 0.1042
30 29 2.2342
31 25 37.5532
32 10 4.0076
33 14 4.3586
34 41 83.2547
35 42 10.6592
36 47 37.7182
37 7 2.2706
38 80 4.8910
39 7 1.2450
40 41 93.6262
41 47 74.1620
42 16 4.0340
43 32 27.9013
44 66 51.2322
45 80 3.6384
46 7 0.4929
47 41 79.8519
48 13 3.3141
49 47 50.0140
50 33 60.8399
51 34 30.7409
52 11 2.5530
53 18 4.6406
54 25 11.2156
55 7 2.0178
56 28 47.7584
57 12 0.7555
58 52 121.3664
59 14 10.0300
60 3 0.5623
61 3 0.4669
62 8 0.1870
63 16 10.6348
64 33 9.7489
65 8 3.2268
66 18 5.2289
67 10 0.3839
68 14 8.3484
69 28 8.9383
70 11 4.7261
71 18 12.5084
72 25 35.6604
73 40 49.0427
74 40 78.4590
75 1 0.0112
76 5 0.6320
77 28 15.4711
78 8 0.8307
79 81 1.0496
80 7 0.8649
81 26 31.9938
82 10 4.9044
83 21 9.6816
84 26 34.4515
85 20 12.3886
86 21 3.8509
87 47 39.5182
88 23 11.8536
89 13 1.6793
90 19 10.4412
91 15 2.2285
92 35 52.8690
93 26 7.1643
94 46 108.9746
95 20 23.1278
96 31 38.6566
97 19 8.0649
98 34 26.6066
99 51 117.1021
100 39 30.8298
101 30 35.2423
102 26 19.1771
103 13 8.0459
104 45 21.4853
105 58 47.7833
106 28 4.9771
107 8 3.5504
108 83 0.3751
109 40 41.4069
110 34 32.5444
111 23 8.1789
112 62 77.8958
113 11 0.8567
114 19 19.9007
115 14 5.8543
116 31 55.5931
117 32 13.4922
118 26 24.9935
119 55 150.2847
120 31 5.3052
121 32 20.8021
122 26 15.0818
123 19 3.2830
124 14 7.3300
125 19 7.6811
126 48 132.6952
127 55 7.0992
128 8 0.9576
129 11 0.4999
130 27 17.1263
131 18 10.1992
132 36 28.6713
133 23 10.1442
134 20 2.3494
135 46 0.7379
136 64 39.6264
137 22 28.2497
138 15 9.0237
139 34 54.2550
140 22 8.0501
141 51 9.8660
142 48 104.7358
143 64 72.1234
144 70 13.1242
145 37 40.0883
146 64 73.6578
147 78 3.8365
148 78 3.3209
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
