<number of tasks>
148
<cycle time>
142
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 30.2582
2 30 223.2427
3 7 1.0891
4 47 551.0225
5 29 117.1580
6 8 2.7470
7 39 147.0726
8 37 284.9091
9 32 183.9465
10 29 80.0608
11 17 2.4339
12 11 16.9321
13 32 92.9147
14 15 25.4516
15 53 615.2771
16 53 553.1420
17 8 8.8331
18 24 110.8725
19 24 103.3119
20 8 8.8725
21 7 3.7518
22 8 13.4719
23 14 31.2364
24 13 7.6858
25 10 18.1110
26 25 68.9898
27 11 3.6478
28 25 62.8352
29 11 15.9529
30 29 11.9440
31 25 3.0586
32 10 2.6209
33 14 12.7658
34 41 298.0433
35 42 194.2243
36 47 458.7000
37 7 6.8983
38 80 290.8107
39 7 3.8312
40 41 160.7498
41 47 509.3371
42 16 43.1372
43 32 205.1880
44 66 393.7741
45 80 404.3488
46 7 0.5737
47 41 13.0453
48 13 3.4230
49 47 218.9325
50 33 53.5640
51 34 45.6326
52 11 24.4087
53 18 68.6265
54 25 86.2572
55 7 8.2770
56 28 76.4805
57 12 23.1042
58 52 55.7263
59 14 39.3325
60 3 1.7993
61 3 1.8203
62 8 12.1412
63 16 20.9065
64 33 49.0993
65 8 13.5599
66 18 45.5218
67 10 3.6566
68 14 10.0061
69 28 90.4324
70 11 2.0725
71 18 67.2446
72 25 29.7885
73 40 240.7394
74 40 73.4482
75 1 0.1005
76 5 2.0247
77 28 87.6219
78 8 0.7189
79 81 911.2440
80 7 8.1810
81 26 46.5319
82 10 22.8299
83 21 108.0668
84 26 118.0936
85 20 80.1921
86 21 46.6174
87 47 105.0767
88 23 117.4799
89 13 37.6771
90 19 69.3082
91 15 52.2691
92 35 42.3341
93 26 78.7386
94 46 186.0050
95 20 88.7108
96 31 116.8894
97 19 63.5082
98 34 73.0967
99 51 600.7899
100 39 213.2004
101 30 71.5915
102 26 99.5002
103 13 3.6089
104 45 268.4167
105 58 515.8154
106 28 188.4908
107 8 7.0160
108 83 547.4580
109 40 320.6813
110 34 148.9464
111 23 122.5346
112 62 185.4308
113 11 11.4831
114 19 74.8976
115 14 28.8922
116 31 177.2720
117 32 118.8178
118 26 118.6411
119 55 601.9348
120 31 111.4403
121 32 18.0042
122 26 154.9827
123 19 73.1196
124 14 31.0709
125 19 73.1864
126 48 466.8819
127 55 341.6678
128 8 8.0010
129 11 12.9418
130 27 181.6649
131 18 14.8312
132 36 190.1432
133 23 82.6743
134 20 1.6270
135 46 240.6156
136 64 967.9330
137 22 91.8548
138 15 45.1949
139 34 199.8342
140 22 16.1069
141 51 368.9855
142 48 83.4020
143 64 443.6517
144 70 1016.9928
145 37 142.5510
146 64 896.2343
147 78 415.1559
148 78 93.9126
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
