<number of tasks>
1000
<cycle time>
1000
<order strength>
0.196
<z_alpha>
1.645
<task times>
1 97 155.0750
2 113 645.8166
3 109 632.0840
4 21 24.8238
5 168 1550.5300
6 115 107.0878
7 216 677.0441
8 139 628.8197
9 237 262.2822
10 68 220.6184
11 77 139.6189
12 93 341.8373
13 164 688.3849
14 152 1106.5787
15 150 678.9858
16 83 278.2650
17 111 346.4930
18 220 2028.5653
19 175 781.3738
20 139 363.6531
21 170 1012.8309
22 102 239.6694
23 43 35.0073
24 78 59.5538
25 154 918.3451
26 207 2505.0792
27 171 316.5749
28 143 789.1045
29 245 1347.8475
30 217 531.5754
31 196 1182.2733
32 214 1653.9192
33 91 294.4006
34 217 2541.6349
35 182 450.9102
36 74 314.2180
37 125 140.4529
38 175 844.8065
39 112 359.9743
40 147 771.4391
41 140 441.8761
42 140 98.9284
43 214 742.0947
44 335 1343.0444
45 60 185.1307
46 118 816.4712
47 101 436.9650
48 99 2.4191
49 214 182.5432
50 171 673.7758
51 282 3111.3621
52 113 38.5969
53 178 1138.0341
54 79 36.0670
55 32 22.9218
56 70 51.3880
57 27 16.3030
58 184 1172.6991
59 242 3266.6659
60 126 560.4943
61 161 1295.7680
62 163 1410.0337
63 24 10.5155
64 233 323.9037
65 223 2693.6837
66 177 717.9947
67 168 254.4223
68 218 1910.1782
69 110 444.8674
70 70 6.1759
71 117 645.8991
72 168 1455.6671
73 63 26.1900
74 25 13.8125
75 125 761.5110
76 199 131.0754
77 144 902.7922
78 45 5.8576
79 125 882.9423
80 120 838.4297
81 237 1770.0612
82 249 1309.7195
83 131 442.8146
84 198 1305.0244
85 95 253.0539
86 98 323.4575
87 107 561.7772
88 66 203.3347
89 79 59.4967
90 45 31.1110
91 432 2231.6461
92 218 2777.4438
93 162 1414.6765
94 77 87.5025
95 25 1.8993
96 70 62.9337
97 56 15.6489
98 93 458.5281
99 93 314.7992
100 22 1.3212
101 296 5142.8078
102 105 108.4105
103 136 568.6126
104 193 2049.1620
105 166 174.6321
106 96 384.7672
107 135 1005.7545
108 85 134.8873
109 28 12.6491
110 183 1181.7725
111 58 199.7909
112 166 697.4250
113 203 1544.6090
114 29 32.9963
115 23 8.4305
116 145 357.8594
117 156 219.6596
118 172 967.6356
119 30 2.9318
120 117 482.3353
121 84 135.8453
122 71 249.5878
123 300 1044.1168
124 152 412.6438
125 179 451.7150
126 191 2058.7036
127 140 1001.3310
128 107 414.7084
129 287 3828.3291
130 160 1518.6366
131 45 5.7694
132 127 931.3445
133 107 257.5734
134 280 444.8312
135 110 85.5255
136 129 1011.3370
137 23 11.2097
138 126 46.9716
139 45 74.3601
140 213 57.1687
141 125 863.3883
142 70 93.6636
143 299 1266.9526
144 178 436.6893
145 233 554.3241
146 73 320.1859
147 68 130.2443
148 196 1825.3070
149 120 221.4352
150 221 835.2877
151 197 886.7968
152 125 725.0983
153 191 600.9351
154 86 173.1886
155 95 401.0715
156 47 55.7691
157 34 40.3145
158 303 1544.1894
159 262 219.9958
160 345 4461.4398
161 57 171.5356
162 71 264.4813
163 155 911.1127
164 149 827.7433
165 212 2201.6314
166 153 311.4458
167 184 654.0989
168 164 807.1630
169 138 890.1326
170 25 37.4075
171 73 56.3689
172 61 131.0812
173 120 104.9364
174 148 836.7545
175 152 826.7460
176 89 260.4397
177 319 1041.1433
178 94 51.1476
179 58 37.5332
180 100 313.0757
181 116 634.1919
182 118 768.3756
183 196 2342.9265
184 44 95.6704
185 65 178.1056
186 109 451.9118
187 144 35.2417
188 178 631.0431
189 229 2214.8338
190 96 296.1559
191 126 414.7883
192 39 26.8890
193 73 152.8024
194 261 1814.5041
195 183 1055.6477
196 47 132.1519
197 126 280.9547
198 101 357.4558
199 203 1381.6495
200 58 167.7643
201 160 1496.7351
202 138 518.7724
203 68 43.9634
204 92 57.1124
205 139 614.8538
206 82 153.1276
207 196 123.3105
208 235 2896.2130
209 81 198.4815
210 183 1891.3496
211 111 551.3601
212 76 61.0701
213 70 285.9534
214 163 981.9587
215 54 30.3530
216 325 3748.3236
217 294 26.9588
218 147 72.4650
219 248 889.8803
220 144 803.1025
221 95 531.4350
222 190 1355.3918
223 95 136.0491
224 112 89.3601
225 229 2054.8172
226 157 1455.9928
227 224 1980.0125
228 109 273.0150
229 194 2173.4381
230 97 364.4974
231 71 47.0181
232 176 642.9707
233 146 985.0764
234 88 183.1580
235 131 892.1197
236 134 649.6189
237 295 793.6400
238 257 3388.3835
239 142 1189.0530
240 100 514.6209
241 248 2565.3257
242 173 1022.6709
243 143 534.9447
244 295 3659.8217
245 177 615.3159
246 74 291.9642
247 424 8852.9921
248 99 222.5453
249 53 79.8481
250 68 121.4893
251 327 1139.2891
252 222 2475.1077
253 65 73.3424
254 147 114.3429
255 107 679.1453
256 45 11.9950
257 240 1182.4652
258 57 9.4057
259 148 612.5838
260 44 81.8793
261 280 2631.3951
262 181 206.1882
263 216 2332.0712
264 190 1503.0966
265 34 46.6468
266 120 377.3905
267 34 50.1384
268 117 489.8805
269 82 91.7220
270 249 1442.4535
271 231 751.7538
272 108 464.7803
273 37 27.0423
274 170 1241.2799
275 38 50.8606
276 138 938.6555
277 202 1975.8022
278 137 881.1475
279 107 78.4142
280 97 414.6801
281 74 296.5279
282 188 1274.2989
283 42 64.4883
284 270 3750.7698
285 25 14.7984
286 210 1887.3711
287 210 1027.1801
288 203 642.3274
289 195 1333.8283
290 201 498.9745
291 73 33.5915
292 28 2.2137
293 103 577.8751
294 159 1184.5717
295 45 125.0001
296 78 150.2146
297 126 985.7023
298 82 227.2076
299 113 211.3953
300 194 156.8020
301 71 39.6888
302 339 2628.4114
303 170 1242.2738
304 69 217.0932
305 159 1389.8656
306 263 1555.8043
307 208 1940.1425
308 219 1412.9485
309 119 516.4036
310 68 240.1266
311 84 139.1189
312 95 209.8569
313 22 8.8584
314 269 3246.1932
315 52 136.9548
316 124 333.4548
317 32 12.5160
318 119 275.8846
319 200 1279.4004
320 58 187.3470
321 68 254.9315
322 105 108.0223
323 21 2.1934
324 178 1230.4397
325 225 784.0858
326 260 2311.5323
327 79 99.9641
328 111 599.8663
329 205 447.5142
330 112 294.8248
331 91 112.7311
332 181 2024.1364
333 69 142.1661
334 74 191.9137
335 194 921.5798
336 180 1948.2727
337 260 1971.8578
338 34 8.4852
339 89 146.7202
340 26 16.5652
341 108 256.6932
342 83 216.3498
343 42 108.7691
344 173 393.0945
345 39 66.6591
346 269 3629.6673
347 245 508.6036
348 73 36.1954
349 182 1428.5868
350 88 465.6742
351 282 1615.2752
352 175 1637.9277
353 76 70.3919
354 243 2781.9295
355 210 2184.0980
356 145 1261.8055
357 137 791.6282
358 49 62.3124
359 351 6568.0601
360 175 706.4697
361 160 1393.0977
362 237 1508.3123
363 166 1097.2820
364 172 595.4146
365 171 1559.0995
366 90 472.8334
367 123 939.8073
368 190 1800.3130
369 116 643.3204
370 65 23.2894
371 265 1225.6561
372 74 314.7411
373 173 415.0759
374 128 531.3832
375 158 352.3453
376 102 239.3150
377 86 50.4007
378 144 506.7320
379 62 207.0523
380 59 86.3872
381 218 2937.1273
382 231 2348.6179
383 81 279.2444
384 121 691.0694
385 83 83.2467
386 169 596.3161
387 146 190.8690
388 146 669.6563
389 183 671.0698
390 74 84.2361
391 64 111.7642
392 109 629.3999
393 87 411.4116
394 188 542.0062
395 145 901.5787
396 141 903.4589
397 112 174.2242
398 99 469.0733
399 56 92.6963
400 246 1017.5718
401 187 1549.1961
402 112 644.7920
403 79 363.3262
404 136 302.2111
405 77 193.1816
406 164 1036.2651
