<number of tasks>
297
<cycle time>
2111
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 9153.9185
2 270 7960.1870
3 130 1459.4491
4 148 213.8310
5 190 565.6110
6 293 1519.8474
7 348 29556.6835
8 182 2436.0597
9 490 24749.0274
10 212 9439.2481
11 248 259.4803
12 248 715.4728
13 248 8738.9668
14 248 9679.6820
15 248 14434.9614
16 268 11908.6973
17 268 8527.1233
18 268 2314.5433
19 288 12381.7985
20 248 13.3005
21 268 16498.9377
22 60 596.4552
23 268 4045.4845
24 240 10679.4836
25 240 9775.3960
26 171 2407.8551
27 490 33787.9329
28 182 6494.3543
29 170 1648.5198
30 306 12.0438
31 108 2627.6988
32 248 6844.2209
33 190 4056.4207
34 240 10899.7331
35 339 2268.8467
36 288 16809.3792
37 248 10506.0366
38 455 10419.3662
39 268 8620.3860
40 270 746.5014
41 180 1912.2772
42 121 2991.1900
43 270 502.4109
44 440 23687.3059
45 249 7262.2893
46 194 3141.1813
47 162 986.1031
48 130 2169.4129
49 388 20250.7208
50 90 565.5439
51 212 4140.8954
52 246 3619.9424
53 188 2745.0323
54 270 5030.6293
55 160 1754.9736
56 79 888.7113
57 466 12242.9305
58 240 7925.9811
59 137 4455.8315
60 184 8178.2056
61 110 2407.0009
62 275 14086.5834
63 149 1736.4357
64 280 15979.3155
65 119 877.4194
66 184 5423.8099
67 140 2237.3474
68 150 3775.7811
69 190 5699.7127
70 150 3686.0690
71 150 68.3057
72 284 10580.9726
73 192 4989.4151
74 347 22177.4441
75 232 8377.5838
76 140 1631.8257
77 608 72401.3191
78 80 1311.5673
79 40 91.9139
80 130 2879.6912
81 110 2892.9411
82 350 23649.6324
83 140 4683.2612
84 240 11340.8443
85 240 10091.8381
86 90 53.4482
87 54 196.9985
88 294 5137.0336
89 203 2359.2010
90 150 3395.3920
91 270 16854.7372
92 155 5000.9814
93 190 8445.5447
94 78 1290.6418
95 140 1739.5311
96 241 972.8779
97 430 16575.8834
98 90 186.3196
99 110 2846.5897
100 9 5.8840
101 430 26531.9842
102 130 3926.8493
103 289 1614.0651
104 110 2679.6843
105 160 5991.1508
106 442 18977.3235
107 159 4581.1024
108 250 12010.2882
109 190 8096.4065
110 184 4380.1557
111 690 41143.3130
112 72 1122.3288
113 190 5093.0721
114 190 6228.0503
115 90 164.2466
116 889 130871.1989
117 170 450.8053
118 155 4429.1712
119 190 3618.9268
120 130 2542.7903
121 390 443.6689
122 301 9389.7588
123 54 47.4939
124 227 158.8766
125 142 3662.2784
126 184 3597.1454
127 741 26989.3544
128 868 99301.8294
129 230 5375.9582
130 121 883.8259
131 320 14706.5934
132 126 920.2785
133 440 29416.7798
134 127 1745.4335
135 134 440.0116
136 150 3333.1935
137 140 2294.2214
138 110 1466.6721
139 320 12301.6656
140 250 9175.3843
141 232 6794.6448
142 188 579.3777
143 250 8689.6110
144 377 14724.8994
145 90 539.0726
146 140 743.0173
147 90 1106.2678
148 90 1575.6979
149 70 1119.9915
150 90 1615.5071
151 110 1831.5106
152 150 4464.0647
153 101 900.5453
154 377 30957.2177
155 118 1598.7820
156 290 10332.9940
157 209 10387.7024
158 150 3334.0450
159 150 1830.7258
160 79 662.4580
161 150 1824.0429
162 91 956.1911
163 59 165.2982
164 218 2687.7422
165 351 27028.2097
166 873 100326.0319
167 130 2990.8866
168 68 567.5314
169 126 258.5382
170 120 3020.4975
171 227 1611.3115
172 198 5693.7619
173 132 4054.5803
174 121 2738.5040
175 150 3347.5883
176 100 1607.2417
177 38 21.4961
178 70 940.5750
179 355 18595.6932
180 284 4449.0152
181 122 940.4701
182 75 402.4173
183 160 918.3865
184 140 1220.0538
185 520 59597.1045
186 99 1360.7555
187 182 902.1798
188 80 179.1172
189 514 30433.6434
190 96 484.0583
191 50 357.5938
192 272 5371.8465
193 226 8468.5309
194 194 2680.1733
195 164 4389.7718
196 96 1585.2558
197 107 989.2748
198 108 771.8815
199 167 3185.1096
200 98 586.1309
201 82 1075.0552
202 482 10080.7872
203 72 691.6322
204 50 10.9227
205 130 2165.7858
206 230 8315.2717
207 50 564.7938
208 240 6734.0768
209 190 4873.5589
210 190 8306.0466
211 240 10346.0759
212 74 1315.5773
213 139 28.8238
214 339 981.7591
215 260 13613.6232
216 132 1131.0458
217 550 43486.6272
218 420 24150.7289
219 152 2542.8055
220 12 5.8145
221 90 1624.1715
222 5 5.0595
223 128 3682.8666
224 100 596.3828
225 120 237.7019
226 100 1262.7241
227 320 23512.7000
228 835 10946.4813
229 740 95210.5537
230 223 11783.3061
231 100 2300.8421
232 390 36867.9661
233 140 3207.1111
234 304 4558.1784
235 120 3164.4241
236 403 37743.1991
237 21 22.9373
238 246 5981.2528
239 160 5022.8570
240 1019 241596.4452
241 34 156.8916
242 120 2867.0488
243 68 982.8474
244 910 132469.8673
245 302 14142.0784
246 778 95530.8148
247 101 2380.0849
248 1310 116892.8576
249 20 27.6122
250 278 14806.4534
251 81 885.6574
252 290 11526.0237
253 100 1776.1813
254 372 21292.6547
255 72 627.8243
256 28 160.9453
257 90 189.0454
258 250 8025.8055
259 144 3593.4113
260 303 8443.5142
261 220 1671.0215
262 58 167.2914
263 224 9759.1338
264 211 4455.6818
265 99 2401.0782
266 44 31.0556
267 120 1064.5534
268 70 1158.9076
269 421 24535.7506
270 231 7153.8063
271 214 8681.6145
272 196 7159.3518
273 280 12119.8257
274 398 37125.8183
275 72 707.2268
276 280 14982.1834
277 356 11607.7626
278 193 718.0252
279 140 724.8459
280 130 3847.5156
281 300 9648.1224
282 456 22132.1926
283 7 2.0669
284 170 5797.5888
285 252 15112.5960
286 210 7337.8165
287 308 8133.4711
288 308 8334.0096
289 121 2709.7084
290 52 221.1692
291 426 3603.1552
292 104 2442.3287
293 1386 11042.7297
294 527 52067.2183
295 968 115260.2368
296 1047 6376.3016
297 538 22136.2256
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
