<number of tasks>
148
<cycle time>
85
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 10.2082
2 30 94.6514
3 7 9.0755
4 47 44.9062
5 29 76.9728
6 8 9.6664
7 39 201.0102
8 37 188.3359
9 32 227.4839
10 29 130.8543
11 17 46.4259
12 11 4.0836
13 32 209.0985
14 15 45.7505
15 53 57.2644
16 53 251.0667
17 8 15.4740
18 24 44.2191
19 24 0.0921
20 8 13.3395
21 7 7.0308
22 8 1.5752
23 14 3.6366
24 13 13.8353
25 10 23.8041
26 25 59.0369
27 11 28.4320
28 25 145.1034
29 11 14.3502
30 29 82.4633
31 25 95.6599
32 10 19.9059
33 14 0.9557
34 41 154.1299
35 42 409.9401
36 47 341.9153
37 7 2.3726
38 80 5.8458
39 7 10.1872
40 41 218.1524
41 47 51.7273
42 16 26.8628
43 32 38.7829
44 66 49.2834
45 80 2.2049
46 7 10.2338
47 41 10.2847
48 13 18.7340
49 47 242.6224
50 33 133.7426
51 34 13.1430
52 11 27.2753
53 18 45.0726
54 25 93.2894
55 7 6.1239
56 28 23.9427
57 12 29.7748
58 52 126.6497
59 14 5.9388
60 3 1.1032
61 3 0.6658
62 8 11.4292
63 16 13.1113
64 33 91.1140
65 8 0.8542
66 18 67.7613
67 10 7.5961
68 14 1.3941
69 28 167.3542
70 11 12.9420
71 18 52.3722
72 25 33.5006
73 40 245.7020
74 40 241.2371
75 1 0.1886
76 5 2.9044
77 28 112.5622
78 8 5.1921
79 81 1.6866
80 7 6.9408
81 26 19.1532
82 10 11.9063
83 21 67.2298
84 26 129.6786
85 20 57.8339
86 21 22.2395
87 47 317.6533
88 23 85.3693
89 13 6.8438
90 19 64.5188
91 15 21.4789
92 35 243.3158
93 26 157.5553
94 46 20.6767
95 20 39.0649
96 31 23.4054
97 19 56.1055
98 34 88.6537
99 51 22.6844
100 39 261.1235
101 30 17.8112
102 26 104.4625
103 13 25.3147
104 45 84.8286
105 58 152.1727
106 28 26.8675
107 8 15.0626
108 83 0.7597
109 40 101.6588
110 34 166.3164
111 23 85.7797
112 62 16.6454
113 11 27.8884
114 19 15.8971
115 14 4.3088
116 31 82.6689
117 32 46.9076
118 26 67.7206
119 55 123.7433
120 31 129.5855
121 32 210.5387
122 26 90.7609
123 19 49.9530
124 14 38.2605
125 19 65.2049
126 48 318.3144
127 55 70.8347
128 8 6.5240
129 11 28.0639
130 27 92.4913
131 18 8.0453
132 36 37.9058
133 23 94.9765
134 20 42.4228
135 46 206.3480
136 64 82.4302
137 22 73.2583
138 15 45.1009
139 34 277.1227
140 22 76.8178
141 51 16.2002
142 48 156.0475
143 64 71.7308
144 70 51.8563
145 37 178.4434
146 64 1.9530
147 78 8.9746
148 78 2.9723
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
