<number of tasks>
148
<cycle time>
89
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 31.2613
2 30 131.0852
3 7 3.8425
4 47 274.4199
5 29 140.3630
6 8 10.5551
7 39 2.3703
8 37 81.1063
9 32 162.0363
10 29 196.2864
11 17 47.9189
12 11 9.8843
13 32 121.5818
14 15 23.9100
15 53 320.0500
16 53 322.3172
17 8 6.1573
18 24 73.3580
19 24 34.3571
20 8 15.6094
21 7 2.1816
22 8 8.8081
23 14 30.7742
24 13 17.3043
25 10 4.7344
26 25 49.5899
27 11 14.4027
28 25 55.5030
29 11 13.9034
30 29 44.9985
31 25 140.5274
32 10 3.6699
33 14 17.4953
34 41 314.7608
35 42 415.8608
36 47 274.6555
37 7 9.6451
38 80 13.1256
39 7 6.9887
40 41 402.2592
41 47 33.2094
42 16 63.3752
43 32 207.2123
44 66 101.5627
45 80 10.5277
46 7 2.0269
47 41 85.4550
48 13 18.6004
49 47 127.6195
50 33 223.2191
51 34 145.4495
52 11 23.5642
53 18 77.9002
54 25 50.8524
55 7 7.4328
56 28 68.1964
57 12 14.2573
58 52 248.1859
59 14 15.2480
60 3 1.8848
61 3 0.9492
62 8 10.6612
63 16 27.2196
64 33 135.6226
65 8 10.3650
66 18 73.9346
67 10 2.3623
68 14 4.8423
69 28 160.8488
70 11 0.0903
71 18 37.1569
72 25 127.4585
73 40 74.6657
74 40 385.4587
75 1 0.0174
76 5 0.0116
77 28 171.6610
78 8 3.2549
79 81 3.3800
80 7 7.7437
81 26 35.1026
82 10 7.6524
83 21 83.8209
84 26 88.8580
85 20 79.1712
86 21 85.7955
87 47 134.2850
88 23 37.4981
89 13 33.8263
90 19 61.9752
91 15 25.3068
92 35 291.5545
93 26 73.0922
94 46 306.3077
95 20 55.2285
96 31 181.4569
97 19 54.7080
98 34 275.7276
99 51 60.4796
100 39 44.7832
101 30 141.8435
102 26 51.3696
103 13 15.0819
104 45 418.2292
105 58 79.3244
106 28 148.5686
107 8 12.3377
108 83 2.8609
109 40 344.5973
110 34 122.2386
111 23 2.0309
112 62 48.1503
113 11 19.1884
114 19 79.2356
115 14 19.1971
116 31 206.7692
117 32 82.8179
118 26 124.9284
119 55 169.5851
120 31 196.8008
121 32 191.7076
122 26 158.1022
123 19 39.2796
124 14 35.4932
125 19 68.4770
126 48 272.2317
127 55 252.5167
128 8 0.7488
129 11 11.4323
130 27 29.7828
131 18 34.9097
132 36 220.1507
133 23 99.5723
134 20 4.4937
135 46 379.2044
136 64 95.3781
137 22 115.7320
138 15 55.9151
139 34 64.2361
140 22 88.1858
141 51 100.6479
142 48 242.7376
143 64 94.8173
144 70 37.9771
145 37 139.6296
146 64 16.5391
147 78 11.5963
148 78 27.9842
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
