<number of tasks>
1000
<cycle time>
1000
<order strength>
0.597
<z_alpha>
1.645
<task times>
1 258 337.0236
2 300 1550.0857
3 92 104.0163
4 114 791.3456
5 159 1228.4518
6 205 2502.5730
7 73 312.6471
8 88 299.2894
9 67 130.2440
10 164 64.5253
11 72 174.3870
12 202 1669.6306
13 142 305.8744
14 278 4355.7784
15 77 265.7793
16 85 42.9481
17 239 187.4733
18 254 112.1961
19 99 183.1926
20 99 452.8260
21 180 1111.0301
22 154 955.9308
23 123 672.9504
24 49 49.8462
25 123 715.0594
26 260 1778.8839
27 162 998.2699
28 310 5921.5639
29 172 412.4346
30 222 519.9571
31 75 237.3765
32 247 1360.6597
33 80 53.1829
34 111 179.9732
35 77 231.2641
36 114 770.0562
37 141 454.4760
38 202 2306.5490
39 207 1739.2867
40 86 75.7540
41 124 605.3646
42 122 197.1180
43 182 1840.7537
44 139 840.0661
45 166 1541.1853
46 252 259.3620
47 305 669.4479
48 37 51.3892
49 44 33.7786
50 71 254.3351
51 158 1065.2024
52 99 362.8487
53 106 555.5539
54 128 406.2315
55 198 237.0733
56 118 458.9588
57 82 115.1217
58 281 3009.6837
59 63 220.5810
60 244 2480.2228
61 26 23.4241
62 223 260.8779
63 54 80.4715
64 241 1195.3973
65 177 345.6490
66 306 3690.3921
67 232 1993.9025
68 86 430.1328
69 56 195.7451
70 236 2621.5723
71 76 291.1304
72 80 91.3280
73 168 901.2818
74 69 9.2860
75 37 13.6095
76 49 142.5379
77 31 37.8830
78 40 5.2119
79 121 914.7219
80 80 344.2343
81 59 86.5923
82 26 14.5190
83 24 25.9535
84 64 11.6777
85 267 440.7734
86 130 730.7975
87 36 77.8587
88 192 252.7713
89 42 66.2818
90 151 1208.3729
91 102 261.1673
92 249 312.1451
93 174 1870.0076
94 170 120.2789
95 53 115.0827
96 119 13.6735
97 141 548.9875
98 170 206.9531
99 196 641.3104
100 209 1095.3583
101 147 580.7573
102 25 12.1529
103 106 384.9843
104 231 1834.8665
105 190 144.1143
106 68 269.6478
107 116 172.4701
108 38 34.5262
109 130 952.5548
110 269 2742.2819
111 198 1907.5560
112 256 2857.8020
113 99 436.5819
114 184 36.6983
115 208 105.4760
116 258 3236.0825
117 210 2270.0618
118 164 1448.7438
119 91 295.4779
120 225 1972.7486
121 124 148.0676
122 153 1193.7574
123 133 165.6305
124 72 110.4259
125 63 99.6869
126 178 494.5835
127 81 148.5302
128 23 21.5618
129 167 849.7608
130 53 120.5028
131 143 1251.5703
132 43 50.8923
133 226 2486.6379
134 37 33.2964
135 196 558.8235
136 23 18.5483
137 220 618.5933
138 115 437.0505
139 237 1177.7657
140 93 479.9364
141 170 1629.0276
142 204 356.9398
143 52 39.0999
144 58 98.1240
145 93 55.9637
146 155 1304.9526
147 145 1101.9853
148 141 1060.8568
149 206 1946.5789
150 78 318.5290
151 269 1744.9595
152 49 77.1345
153 239 1241.9330
154 122 209.2893
155 76 151.9064
156 108 15.1694
157 56 114.2391
158 130 116.4077
159 38 54.3105
160 62 222.2782
161 185 1401.5392
162 89 195.5809
163 197 424.8911
164 57 140.2101
165 180 366.2869
166 56 21.6600
167 183 1626.0768
168 234 2860.5882
169 37 1.3036
170 151 1038.8101
171 112 169.5220
172 111 710.1746
173 96 257.0550
174 211 829.5488
175 126 810.0725
176 154 324.8799
177 252 799.0278
178 247 1875.4604
179 246 2787.9989
180 125 499.9950
181 37 17.9464
182 133 764.8677
183 27 36.6587
184 189 1474.8811
185 117 568.0357
186 217 893.6723
187 181 222.7665
188 22 13.1900
189 60 43.5928
190 99 418.5766
191 109 707.9225
192 121 612.0739
193 61 209.4840
194 77 288.3212
195 237 3138.9149
196 100 11.1302
197 72 283.6899
198 88 434.1523
199 165 1067.6636
200 62 29.2287
201 26 37.6667
202 126 112.6359
203 97 60.0610
204 93 511.2831
205 199 1693.1218
206 101 611.4629
207 67 173.3485
208 219 575.3449
209 43 94.3278
210 105 625.3743
211 71 10.4481
212 75 190.6428
213 93 222.7844
214 34 71.9090
215 158 520.9644
216 98 148.8083
217 198 2448.4083
218 270 4530.2209
219 33 3.4730
220 168 1250.3704
221 76 212.1657
222 60 217.7669
223 132 772.0104
224 222 1470.8208
225 163 1371.1702
226 83 114.4738
227 63 56.1429
228 214 2055.1854
229 99 311.4790
230 32 1.1420
231 64 111.8663
232 139 786.8833
233 142 467.9898
234 56 127.4015
235 93 261.1029
236 163 562.5142
237 103 54.2692
238 73 255.5560
239 140 387.0354
240 219 2080.6170
241 204 1266.1538
242 99 193.6029
243 134 910.0693
244 140 425.8332
245 45 78.8409
246 169 715.8451
247 110 170.7658
248 56 155.5679
249 142 77.8267
250 147 1019.2205
251 72 92.9199
252 94 1.7293
253 195 2003.8499
254 98 425.7259
255 61 16.0080
256 36 47.0554
257 70 155.8606
258 222 226.8504
259 117 535.5207
260 213 1637.9141
261 214 1683.7256
262 89 360.5822
263 289 271.2308
264 138 93.6905
265 117 790.6424
266 47 83.7625
267 80 250.1080
268 100 566.1654
269 145 1060.6084
270 71 232.2912
271 82 303.2905
272 192 104.3885
273 161 1316.7336
274 161 805.8985
275 199 1737.3755
276 68 199.1340
277 31 50.3921
278 29 25.8882
279 38 7.3648
280 143 941.1960
281 179 339.2458
282 185 1536.1002
283 300 1401.8703
284 163 331.8915
285 172 40.7443
286 137 181.0285
287 255 3558.8210
288 97 528.7901
289 97 523.0006
290 68 161.6775
291 259 4180.4461
292 289 979.7843
293 115 361.4506
294 55 171.5083
295 155 985.9910
296 92 321.2378
297 88 346.1811
298 56 111.2044
299 61 39.4488
300 30 51.3877
301 146 810.1235
302 187 1501.8346
303 239 3369.6348
304 268 694.8442
305 122 332.4804
306 56 66.5334
307 176 1743.0201
308 72 257.2667
309 60 37.8987
310 58 101.6955
311 175 1519.4404
312 170 672.7535
313 227 1258.7924
314 184 398.9064
315 65 252.2717
316 99 449.9725
317 165 343.7632
318 166 1132.6443
319 91 148.7348
320 84 283.6780
321 334 5150.4915
322 144 224.1493
323 90 411.7963
324 89 169.7032
325 225 558.4837
326 147 1325.0474
327 229 3140.5970
328 61 203.1463
329 124 809.3453
330 96 97.6624
331 44 11.4695
332 146 221.4252
333 147 282.6941
334 81 67.7560
335 61 155.7167
336 203 2090.6007
337 74 278.6257
338 231 3305.4292
339 83 173.4843
340 157 1427.9373
341 89 171.4542
342 255 3193.5237
343 98 384.0309
344 27 1.6322
345 144 581.0461
346 231 407.3516
347 277 4669.3985
348 283 4640.1890
349 90 181.6702
350 119 727.7958
351 110 710.7743
352 54 45.4923
353 114 515.5996
354 193 401.3935
355 153 341.9584
356 188 946.1736
357 230 638.6758
358 210 2330.6113
359 21 15.8791
360 132 560.4813
361 169 981.8838
362 158 1307.1830
363 92 409.6628
364 140 1191.0072
365 102 97.3210
366 95 382.8963
367 129 1036.9687
368 151 1308.2097
369 77 219.6041
370 262 3407.3663
371 57 93.3501
372 317 5863.9275
373 75 201.1241
374 132 147.9820
375 23 5.0452
376 164 649.8814
377 200 1681.6077
378 129 271.5061
379 52 42.6876
380 197 1738.5895
381 118 504.5636
382 122 408.8599
383 201 1309.4036
384 144 849.9979
385 107 418.4825
386 200 1618.1742
387 115 4.8929
388 203 1081.7558
389 158 197.0918
390 214 2355.1184
391 47 100.2004
392 42 8.3538
393 266 3925.4929
394 117 692.6248
395 62 95.9652
396 103 621.1312
397 86 96.7866
398 152 1173.1655
399 144 1202.3552
400 264 662.4554
401 49 1.4357
402 214 943.9016
403 115 546.2279
404 94 329.6221
405 34 26.9766
406 195 1052.8998
