<number of tasks>
297
<cycle time>
1620
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 4407.1537
2 270 3118.3772
3 130 927.0122
4 148 936.1219
5 190 1376.7356
6 293 270.6544
7 348 7203.7776
8 182 772.6264
9 490 14774.3030
10 212 1465.6319
11 248 1340.5254
12 248 1418.3918
13 248 371.2001
14 248 3307.3137
15 248 3223.4847
16 268 1551.5952
17 268 842.7386
18 268 819.4956
19 288 2437.2390
20 248 1035.0680
21 268 193.1016
22 60 143.5057
23 268 3487.8348
24 240 105.5900
25 240 723.0169
26 171 1825.9422
27 490 9527.7965
28 182 209.4989
29 170 774.5645
30 306 1018.9168
31 108 574.1034
32 248 840.6324
33 190 1824.3185
34 240 3073.0073
35 339 2380.1252
36 288 2351.2509
37 248 901.7547
38 455 1301.6961
39 268 1167.7748
40 270 884.0109
41 180 469.3427
42 121 106.1507
43 270 3967.3290
44 440 11356.7564
45 249 3085.1190
46 194 1396.2370
47 162 1178.3275
48 130 285.2813
49 388 4514.1213
50 90 81.8677
51 212 1025.6213
52 246 2986.7847
53 188 49.8040
54 270 72.6688
55 160 1068.4147
56 79 89.2445
57 466 5435.0713
58 240 2924.5164
59 137 167.2956
60 184 1049.1421
61 110 382.1509
62 275 2026.2047
63 149 1128.8022
64 280 1774.0621
65 119 834.6418
66 184 1310.0529
67 140 217.2499
68 150 1383.2236
69 190 2022.7292
70 150 877.5749
71 150 446.6163
72 284 1683.9837
73 192 307.8063
74 347 3170.5307
75 232 2852.7184
76 140 820.9127
77 608 12391.8343
78 80 377.2791
79 40 39.4019
80 130 330.0352
81 110 520.4869
82 350 491.4431
83 140 185.0383
84 240 1052.5923
85 240 2614.2086
86 90 337.4867
87 54 108.9055
88 294 2959.7654
89 203 2424.0447
90 150 24.3947
91 270 3409.2113
92 155 1402.2123
93 190 1122.5914
94 78 324.0413
95 140 724.3716
96 241 573.1405
97 430 6993.0303
98 90 239.0809
99 110 18.7952
100 9 0.1688
101 430 1506.8778
102 130 581.9175
103 289 1349.5610
104 110 239.1019
105 160 1063.4314
106 442 6702.9367
107 159 1367.1230
108 250 1265.5374
109 190 843.9689
110 184 1373.4481
111 690 12676.1525
112 72 180.2324
113 190 683.8480
114 190 2198.2566
115 90 18.1280
116 889 7485.3297
117 170 1456.6618
118 155 1196.1961
119 190 93.0346
120 130 417.7909
121 390 5603.8102
122 301 1099.8848
123 54 109.5764
124 227 1100.6404
125 142 955.5343
126 184 692.6074
127 741 20124.0966
128 868 39030.6148
129 230 2307.9590
130 121 437.7910
131 320 1207.4087
132 126 240.6285
133 440 1704.5063
134 127 681.7406
135 134 835.4462
136 150 1264.6432
137 140 54.6084
138 110 118.8593
139 320 4249.9044
140 250 2085.6527
141 232 2518.8993
142 188 921.9246
143 250 2642.0321
144 377 4872.5057
145 90 361.9188
146 140 155.5875
147 90 331.9966
148 90 174.4235
149 70 240.4607
150 90 408.1418
151 110 585.3514
152 150 1377.9886
153 101 529.5571
154 377 353.6978
155 118 16.0948
156 290 2168.4040
157 209 2666.7391
158 150 56.8310
159 150 1246.6908
160 79 115.3620
161 150 1259.3386
162 91 401.8532
163 59 120.2044
164 218 359.1352
165 351 6574.8901
166 873 4201.5652
167 130 398.3338
168 68 131.4768
169 126 966.8264
170 120 431.7767
171 227 721.6567
172 198 370.3305
173 132 280.8403
174 121 413.8938
175 150 989.2257
176 100 123.1479
177 38 4.6664
178 70 273.2594
179 355 5814.9424
180 284 4938.0473
181 122 337.5983
182 75 290.4917
183 160 1006.8944
184 140 876.7159
185 520 5775.2318
186 99 126.4673
187 182 1514.5260
188 80 82.2678
189 514 3846.3158
190 96 249.2753
191 50 42.7972
192 272 162.0302
193 226 1437.9216
194 194 1601.7368
195 164 1617.4083
196 96 296.8988
197 107 644.8575
198 108 98.1745
199 167 43.3672
200 98 229.0708
201 82 183.8243
202 482 4000.4559
203 72 110.5581
204 50 22.7413
205 130 558.2141
206 230 2466.7909
207 50 148.1921
208 240 525.5236
209 190 1467.9075
210 190 1343.2766
211 240 3483.8697
212 74 198.3697
213 139 814.0103
214 339 2916.7202
215 260 3666.8781
216 132 307.5067
217 550 12390.6208
218 420 8592.9043
219 152 1320.1378
220 12 4.7787
221 90 111.7863
222 5 0.2622
223 128 567.5498
224 100 23.8285
225 120 288.0057
226 100 603.8266
227 320 3850.3113
228 835 41318.2907
229 740 26374.7956
230 223 2426.0214
231 100 460.0122
232 390 9435.3223
233 140 827.5411
234 304 4745.2263
235 120 671.9305
236 403 4759.4591
237 21 23.1121
238 246 1946.5558
239 160 810.7539
240 1019 49260.4524
241 34 3.5423
242 120 120.7477
243 68 285.5829
244 910 25951.5390
245 302 1581.0702
246 778 1229.2625
247 101 348.5488
248 1310 9407.6564
249 20 22.7377
250 278 4124.9248
251 81 179.1352
252 290 4265.3567
253 100 41.9254
254 372 4440.3649
255 72 140.0779
256 28 7.8945
257 90 114.9604
258 250 3541.1160
259 144 892.8728
260 303 33.3642
261 220 990.8791
262 58 29.1702
263 224 409.5139
264 211 1865.6229
265 99 141.1862
266 44 31.9677
267 120 17.9695
268 70 164.8393
269 421 5523.6702
270 231 1441.1363
271 214 844.5857
272 196 1369.6917
273 280 4830.1626
274 398 4483.0989
275 72 278.1112
276 280 4045.5178
277 356 2266.4938
278 193 971.8161
279 140 641.9625
280 130 105.5642
281 300 3731.1696
282 456 27.9215
283 7 1.9313
284 170 1718.5175
285 252 3683.2794
286 210 2013.8519
287 308 2851.7987
288 308 1851.9663
289 121 360.9604
290 52 122.9567
291 426 10499.5400
292 104 219.4131
293 1386 9877.9441
294 527 1658.5265
295 968 34806.9894
296 1047 55229.5506
297 538 16689.2783
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
171,174
172,175
173,177
174,178
174,287
174,288
175,180
176,181
177,181
178,181
179,181
180,181
180,252
181,182
181,183
181,184
181,185
181,186
181,187
