<number of tasks>
1000
<cycle time>
1000
<order strength>
0.195
<z_alpha>
1.645
<task times>
1 745 5244.5705
2 631 28931.7454
3 359 3829.0771
4 394 32478.9364
5 788 8214.0813
6 343 3769.8118
7 366 28377.9287
8 481 43276.0208
9 499 26662.3806
10 607 6198.1036
11 300 2640.3849
12 416 24580.7940
13 411 24375.5833
14 485 56033.6971
15 467 24577.1662
16 421 18335.1760
17 610 11041.8895
18 502 11938.9096
19 394 38464.7692
20 503 43991.9885
21 693 24390.5681
22 417 27495.4670
23 865 143.0732
24 651 14519.5659
25 419 6666.0435
26 377 19366.8426
27 382 3924.3967
28 303 17123.8864
29 366 7381.2157
30 709 3088.2365
31 691 8778.8332
32 283 6671.3019
33 681 12467.9356
34 368 3600.2810
35 670 26663.5259
36 532 33299.2272
37 747 8670.7320
38 448 14884.6486
39 467 44893.6415
40 593 29320.1377
41 504 46946.6261
42 505 43141.6021
43 570 6834.8009
44 418 14707.6685
45 557 12238.8447
46 510 14572.0573
47 454 32675.6365
48 367 32638.9932
49 451 23105.4226
50 671 750.2269
51 305 7014.6458
52 549 18693.8586
53 567 17212.6769
54 563 47020.3647
55 539 31601.2354
56 553 35000.3127
57 476 28395.9913
58 301 17310.8803
59 484 20804.0123
60 448 37556.2302
61 364 24229.4040
62 459 4307.8474
63 460 35869.0602
64 493 20152.5236
65 399 20899.4472
66 492 5040.3621
67 635 28113.4309
68 584 40340.2712
69 396 12369.1832
70 461 11901.7484
71 441 29990.9862
72 518 58803.4138
73 573 29404.0808
74 598 12105.8007
75 304 5019.9484
76 463 42810.2652
77 560 35948.3836
78 474 4136.2657
79 421 1248.8528
80 285 9112.6459
81 522 8939.1602
82 374 4603.6148
83 475 48220.1615
84 472 40299.5078
85 381 19692.6843
86 368 3872.6439
87 592 8001.5097
88 510 57283.7214
89 466 18518.4267
90 357 27852.0352
91 270 16773.3716
92 532 49957.5934
93 523 11302.2565
94 423 38606.9946
95 436 28117.8505
96 430 29648.8066
97 283 19128.0523
98 509 48918.5548
99 552 1980.0391
100 496 25125.6133
101 439 4175.8146
102 500 41484.7684
103 324 25744.0167
104 458 15512.4969
105 621 36243.3035
106 463 49251.7350
107 521 46067.7323
108 375 20045.0137
109 389 17822.8515
110 674 27054.1637
111 447 40042.6466
112 484 12986.1397
113 179 3508.9140
114 636 135.6148
115 759 3916.3001
116 453 28354.4427
117 563 6986.0131
118 578 11275.0098
119 568 28489.2292
120 359 23105.8483
121 385 35338.4792
122 497 49664.2624
123 321 24999.4723
124 402 7371.3474
125 527 1179.1055
126 440 36805.6893
127 555 35167.6988
128 559 31716.8919
129 547 2575.5928
130 583 18434.7560
131 620 36052.3072
132 445 12499.5886
133 386 26550.1529
134 462 32315.2988
135 455 12461.5227
136 393 7184.5239
137 539 49624.4948
138 388 19483.0367
139 460 22191.3573
140 345 9217.6612
141 605 39233.0722
142 627 21121.6412
143 675 6073.9885
144 345 4392.0233
145 490 1572.3836
146 594 39185.3280
147 632 18830.6868
148 559 36021.2927
149 437 45386.4844
150 660 11964.2640
151 675 2607.6242
152 527 31739.6701
153 395 3827.8640
154 477 6872.4729
155 582 27867.8233
156 478 40023.6417
157 547 10822.1938
158 447 47695.5748
159 262 1682.5506
160 581 11172.4331
161 404 5297.7714
162 529 54280.2110
163 290 16500.8312
164 737 3636.6168
165 526 48217.9639
166 430 4473.2955
167 363 9868.0283
168 526 28711.8007
169 589 5991.2749
170 723 4273.9366
171 380 18572.1608
172 333 26340.4913
173 538 45163.4859
174 458 34949.9780
175 498 61759.9391
176 644 7907.8448
177 381 16338.4724
178 561 49694.6288
179 479 6422.7755
180 582 39037.1923
181 603 38196.8548
182 391 3855.0455
183 437 24685.9852
184 499 41757.7822
185 541 32527.7505
186 498 38481.1904
187 612 12121.3986
188 468 41953.2635
189 489 11494.0466
190 706 5755.6038
191 530 8026.9202
192 519 24882.3073
193 328 14105.7677
194 344 901.1413
195 414 38482.1646
196 542 48560.1122
197 432 24889.2273
198 519 21525.7064
199 485 23774.2616
200 719 8866.6673
201 518 29154.0872
202 687 22886.9515
203 466 27403.0198
204 373 23506.8892
205 286 7365.9825
206 451 1372.1551
207 530 56727.1824
208 587 20613.8506
209 496 42903.9360
210 607 18705.1261
211 509 38866.4364
212 292 11160.5136
213 283 19601.0856
214 435 6325.6503
215 476 32036.7926
216 460 26053.7820
217 570 37797.2864
218 580 4678.4825
219 572 6572.7793
220 661 6135.1912
221 418 16869.5281
222 577 3041.2446
223 331 3903.7655
224 532 6125.3299
225 537 40935.6068
226 442 3707.0484
227 594 39617.4780
228 526 50986.5462
229 567 26809.4536
230 579 2742.3484
231 679 13427.7111
232 462 1720.5511
233 758 3290.6825
234 375 16736.3650
235 481 29691.1226
236 436 12216.1134
237 168 76.9698
238 611 16677.7849
239 517 27277.0924
240 711 17947.4421
241 611 24366.0470
242 657 30028.6661
243 496 42522.1221
244 486 3258.9463
245 474 47243.9038
246 491 26217.1151
247 524 31211.4688
248 472 685.0870
249 520 57463.1776
250 580 12138.9329
251 476 20189.4487
252 561 17869.7687
253 452 48504.1364
254 415 19918.6968
255 750 15199.2111
256 377 29299.3131
257 371 25945.8357
258 403 24871.1174
259 605 12013.1814
260 574 15844.9216
261 647 5695.6720
262 547 52352.7281
263 345 8345.1222
264 459 34108.4404
265 458 45928.8359
266 472 1789.6534
267 284 20063.3624
268 478 39254.1425
269 527 12640.9732
270 605 34071.9544
271 379 21745.6016
272 613 30195.3095
273 430 5531.9839
274 363 19290.7275
275 530 7164.3695
276 628 14641.7409
277 534 51688.3963
278 660 4442.8244
279 583 18760.3518
280 567 25681.8572
281 540 38746.1319
282 444 48411.5673
283 614 16265.5080
284 542 47031.1147
285 588 43746.8649
286 637 15242.0035
287 519 46934.9939
288 383 33770.7622
289 409 40388.0152
290 460 6060.9638
291 460 22904.3248
292 432 21192.6599
293 526 2173.6860
294 554 51340.9099
295 483 7320.8531
296 538 12129.2257
297 498 35638.2550
298 641 6010.6615
299 452 19931.5054
300 425 14259.3852
301 634 7764.2581
302 376 33607.6244
303 599 16601.8608
304 498 55990.8071
305 392 32022.5041
306 404 278.4479
307 500 14632.8807
308 430 2887.5739
309 449 37903.5579
310 454 29541.5870
311 400 38165.2481
312 649 8717.4522
313 479 53847.0381
314 568 29302.6091
315 392 17997.0323
316 598 39359.3360
317 463 12329.6588
318 436 7641.7166
319 814 164.9490
320 390 9111.0363
321 482 10426.4993
322 381 8003.8399
323 403 1985.4022
324 686 6989.5920
325 711 18525.1589
326 603 10367.9846
327 368 18067.7737
328 540 1650.3052
329 712 9117.9339
330 377 28051.1384
331 472 53032.4712
332 551 8971.6884
333 315 1579.5267
334 544 27084.4636
335 574 20393.8359
336 316 18566.4122
337 640 22801.2050
338 472 5960.2246
339 712 3771.0034
340 406 16216.2659
341 354 3821.9284
342 478 25679.2925
343 644 32731.2860
344 382 9173.0602
345 631 2821.6613
346 590 3671.5426
347 403 16076.1769
348 225 10507.0171
349 477 38033.9808
350 180 5910.3348
351 634 29891.7448
352 279 10382.3497
353 522 34855.5583
354 467 29473.7380
355 503 62977.0406
356 454 7976.2532
357 458 38151.1200
358 619 5717.9588
359 269 6587.6423
360 430 12252.5180
361 471 36511.3869
362 550 42139.4264
363 256 1686.5969
364 429 37835.7154
365 424 44920.3299
366 760 10079.6258
367 319 20114.2780
368 725 7589.8490
369 608 35683.0818
370 520 31343.7480
371 625 17717.3152
372 461 22741.9017
373 727 7815.2569
374 553 43426.8181
375 368 21783.2969
376 558 45350.0096
377 607 31932.3966
