<number of tasks>
297
<cycle time>
1699
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 12617.7199
2 270 9987.8736
3 130 3988.2968
4 148 935.9389
5 190 2933.1075
6 293 11555.3386
7 348 19055.1887
8 182 7797.5623
9 490 8630.4933
10 212 1265.1495
11 248 12359.1610
12 248 7389.2572
13 248 12477.2114
14 248 14576.2240
15 248 8621.4341
16 268 3281.5204
17 268 16034.6511
18 268 3563.9757
19 288 5482.4417
20 248 13349.6607
21 268 15095.6151
22 60 441.1107
23 268 5267.6210
24 240 9630.1161
25 240 252.4225
26 171 4446.6459
27 490 56710.5275
28 182 1653.3322
29 170 147.0490
30 306 23243.6805
31 108 889.0289
32 248 14517.3694
33 190 393.9132
34 240 4235.8292
35 339 15101.3397
36 288 14129.0999
37 248 10017.5450
38 455 3939.7785
39 268 4898.3746
40 270 11542.3626
41 180 7378.6158
42 121 2290.7358
43 270 9203.9093
44 440 10733.6827
45 249 13492.5184
46 194 4611.3663
47 162 5534.5502
48 130 967.2837
49 388 13885.3470
50 90 1625.9079
51 212 4931.3784
52 246 483.3392
53 188 5015.0601
54 270 483.8591
55 160 2436.9186
56 79 1360.9871
57 466 36275.6992
58 240 6858.8596
59 137 4575.2982
60 184 6407.9972
61 110 1252.1252
62 275 401.7059
63 149 509.4078
64 280 1269.6775
65 119 3323.7588
66 184 1527.3688
67 140 3702.4738
68 150 3865.8202
69 190 1236.4472
70 150 449.2428
71 150 4664.1264
72 284 10304.7475
73 192 4856.4169
74 347 19096.2161
75 232 9299.6654
76 140 2876.2454
77 608 11781.6951
78 80 779.3268
79 40 321.0706
80 130 1805.9581
81 110 164.7513
82 350 16569.7909
83 140 1069.0840
84 240 12388.1239
85 240 11559.9524
86 90 1756.1007
87 54 305.1870
88 294 7180.8256
89 203 7007.7038
90 150 2046.5223
91 270 11811.3341
92 155 3249.8151
93 190 3416.3404
94 78 118.0894
95 140 1849.8931
96 241 10797.1956
97 430 1198.9929
98 90 36.8350
99 110 2605.0950
100 9 19.0478
101 430 23297.9747
102 130 3094.6167
103 289 3068.7851
104 110 1985.1877
105 160 5142.8372
106 442 7213.3118
107 159 177.5144
108 250 11367.2835
109 190 7644.1069
110 184 8192.8180
111 690 64088.4572
112 72 1210.7489
113 190 7112.0004
114 190 6240.3537
115 90 1656.9705
116 889 39541.4150
117 170 3307.2138
118 155 4862.4759
119 190 2967.3276
120 130 2225.5224
121 390 21656.4889
122 301 15155.1357
123 54 17.4579
124 227 3750.8517
125 142 570.8692
126 184 3821.2258
127 741 26743.6273
128 868 41838.1775
129 230 4819.8851
130 121 2674.6842
131 320 22688.6933
132 126 173.2203
133 440 37198.4968
134 127 2040.7644
135 134 3973.8304
136 150 1022.8081
137 140 1409.9848
138 110 2906.7151
139 320 19809.1734
140 250 8069.5855
141 232 5742.8779
142 188 4313.8154
143 250 14681.4414
144 377 28917.0889
145 90 825.7990
146 140 1012.9905
147 90 148.3750
148 90 133.6758
149 70 980.9886
150 90 643.3263
151 110 711.8155
152 150 636.7130
153 101 547.9166
154 377 2643.5105
155 118 3195.0287
156 290 5684.6843
157 209 5160.9127
158 150 1225.1400
159 150 4069.6120
160 79 1518.9884
161 150 249.7706
162 91 728.9396
163 59 246.9064
164 218 6837.8846
165 351 15392.3390
166 873 3743.0589
167 130 2352.7696
168 68 96.9701
169 126 3269.4103
170 120 866.8229
171 227 4704.7528
172 198 6409.7601
173 132 2503.1319
174 121 1719.7702
175 150 2239.3422
176 100 1773.0435
177 38 132.3990
178 70 230.0492
179 355 11111.4815
180 284 9200.1473
181 122 1206.4859
182 75 1172.2312
183 160 3684.6248
184 140 2267.3831
185 520 56899.9266
186 99 576.4622
187 182 167.2077
188 80 495.5608
189 514 39140.2735
190 96 837.4209
191 50 301.2019
192 272 7267.0425
193 226 6317.8835
194 194 4350.1047
195 164 1552.7503
196 96 257.7011
197 107 398.2938
198 108 1545.1690
199 167 2706.9584
200 98 2151.7041
201 82 342.3495
202 482 38922.9491
203 72 728.8509
204 50 323.7846
205 130 3091.9213
206 230 12659.3942
207 50 31.6386
208 240 365.1839
209 190 7536.7545
210 190 4139.1572
211 240 11418.4422
212 74 214.5154
213 139 4496.4137
214 339 23650.2600
215 260 5592.5682
216 132 1376.5347
217 550 37988.4005
218 420 30553.1745
219 152 1270.0611
220 12 4.0464
221 90 1373.0537
222 5 4.4433
223 128 421.3260
224 100 1342.7671
225 120 689.0183
226 100 1463.8174
227 320 5375.6070
228 835 98269.0903
229 740 93493.7239
230 223 2764.7596
231 100 707.6014
232 390 32156.1853
233 140 2631.2104
234 304 10041.8205
235 120 1224.8302
236 403 11578.5168
237 21 9.0253
238 246 14878.1156
239 160 4843.4658
240 1019 35624.8849
241 34 66.5891
242 120 428.4966
243 68 763.7449
244 910 13853.9412
245 302 5331.7269
246 778 17483.7997
247 101 385.9953
248 1310 16169.2749
249 20 19.3042
250 278 9344.0057
251 81 959.2519
252 290 16399.1810
253 100 1723.9878
254 372 8792.6523
255 72 626.6044
256 28 188.9395
257 90 1554.1492
258 250 11703.5607
259 144 4305.0358
260 303 4931.1267
261 220 9817.7028
262 58 788.4621
263 224 7679.7425
264 211 4251.5290
265 99 81.3105
266 44 97.8703
267 120 3525.9051
268 70 166.3280
269 421 32372.2954
270 231 10617.2457
271 214 5129.9119
272 196 3023.5304
273 280 304.9310
274 398 25414.9140
275 72 1267.1782
276 280 7838.1121
277 356 26275.6156
278 193 6824.0245
279 140 4196.7331
280 130 3362.5195
281 300 7896.5003
282 456 39805.8610
283 7 11.6293
284 170 4467.1605
285 252 3487.8531
286 210 7768.1790
287 308 17282.3333
288 308 11700.1896
289 121 52.7656
290 52 242.8083
291 426 17928.3293
292 104 363.6778
293 1386 1894.0952
294 527 26236.9850
295 968 90835.2039
296 1047 7912.6360
297 538 711.2520
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
