<number of tasks>
148
<cycle time>
125
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 25.7726
2 30 9.2363
3 7 8.6887
4 47 6.9953
5 29 49.7918
6 8 1.3861
7 39 282.0738
8 37 265.8483
9 32 165.6413
10 29 145.7927
11 17 32.1409
12 11 9.6205
13 32 126.7246
14 15 52.8974
15 53 562.4408
16 53 585.9234
17 8 9.5312
18 24 100.2297
19 24 85.4999
20 8 7.1013
21 7 1.0445
22 8 4.3754
23 14 31.6248
24 13 16.7248
25 10 4.2310
26 25 10.4678
27 11 1.2407
28 25 94.5687
29 11 21.2660
30 29 69.0701
31 25 110.8748
32 10 1.3629
33 14 28.6887
34 41 3.2301
35 42 267.4060
36 47 364.0055
37 7 2.4101
38 80 151.1841
39 7 8.1923
40 41 84.9026
41 47 46.4455
42 16 22.5296
43 32 231.2075
44 66 188.0046
45 80 333.6450
46 7 7.5670
47 41 55.0961
48 13 39.1960
49 47 436.6652
50 33 252.7003
51 34 246.5449
52 11 15.4502
53 18 67.8711
54 25 130.7426
55 7 4.8585
56 28 156.7048
57 12 1.6232
58 52 61.6991
59 14 13.1703
60 3 1.2784
61 3 1.2028
62 8 2.8997
63 16 38.1103
64 33 94.2797
65 8 14.9496
66 18 73.8346
67 10 12.5160
68 14 27.0242
69 28 31.0909
70 11 12.0314
71 18 28.2192
72 25 150.8795
73 40 54.4312
74 40 295.9282
75 1 0.2238
76 5 1.3601
77 28 192.4427
78 8 8.3508
79 81 438.6043
80 7 11.3638
81 26 73.0009
82 10 6.1344
83 21 32.7498
84 26 15.2455
85 20 37.7488
86 21 108.1230
87 47 108.7642
88 23 36.8379
89 13 21.8617
90 19 51.8203
91 15 40.6551
92 35 37.9728
93 26 157.4423
94 46 198.9079
95 20 71.1372
96 31 2.4803
97 19 21.8611
98 34 17.0801
99 51 449.7637
100 39 232.3698
101 30 212.7648
102 26 120.4961
103 13 30.7645
104 45 398.2072
105 58 588.1036
106 28 185.3029
107 8 1.4756
108 83 137.6833
109 40 262.5886
110 34 5.9903
111 23 131.7634
112 62 157.9999
113 11 18.0015
114 19 90.0781
115 14 47.8998
116 31 205.5960
117 32 12.0651
118 26 36.0674
119 55 139.5593
120 31 44.7082
121 32 145.2231
122 26 119.3783
123 19 48.1408
124 14 7.1281
125 19 72.7628
126 48 38.2781
127 55 514.5753
128 8 10.8679
129 11 4.3701
130 27 144.5047
131 18 72.4736
132 36 236.5190
133 23 49.2935
134 20 75.6512
135 46 212.8263
136 64 661.5590
137 22 74.4155
138 15 45.9652
139 34 49.2960
140 22 112.5866
141 51 416.2167
142 48 189.2594
143 64 493.0351
144 70 114.5121
145 37 50.2037
146 64 908.0895
147 78 355.8893
148 78 549.2358
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
