<number of tasks>
148
<cycle time>
97
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 16 54.3745
2 30 109.3849
3 7 5.2457
4 47 510.8594
5 29 170.4937
6 8 8.4297
7 39 193.5427
8 37 53.8135
9 32 98.6806
10 29 104.4411
11 17 57.7422
12 11 19.8173
13 32 177.1017
14 15 13.7521
15 53 122.9253
16 53 262.1440
17 8 7.0911
18 24 88.6234
19 24 122.9942
20 8 12.8468
21 7 9.1836
22 8 14.1911
23 14 43.9810
24 13 2.6959
25 10 5.2612
26 25 108.0479
27 11 5.2550
28 25 112.4957
29 11 10.2896
30 29 151.1468
31 25 76.4954
32 10 19.8659
33 14 44.7258
34 41 207.3738
35 42 344.1670
36 47 194.9116
37 7 3.4957
38 80 28.7840
39 7 9.3268
40 41 224.8474
41 47 503.1866
42 16 11.6000
43 32 57.8549
44 66 211.7813
45 80 67.5118
46 7 11.9968
47 41 233.8314
48 13 7.4334
49 47 321.1798
50 33 75.0765
51 34 134.8674
52 11 17.1557
53 18 0.0632
54 25 11.2991
55 7 5.3705
56 28 72.3501
57 12 15.0726
58 52 293.0280
59 14 41.6521
60 3 0.9149
61 3 1.3091
62 8 8.4655
63 16 33.3353
64 33 12.7848
65 8 3.7835
66 18 71.3710
67 10 10.8980
68 14 4.7973
69 28 183.7516
70 11 15.2311
71 18 39.3540
72 25 120.8583
73 40 65.2101
74 40 43.8440
75 1 0.2151
76 5 1.4605
77 28 107.8824
78 8 10.1688
79 81 41.1189
80 7 0.1052
81 26 51.7829
82 10 16.4197
83 21 68.1320
84 26 12.5164
85 20 28.4869
86 21 77.1480
87 47 268.2948
88 23 70.0319
89 13 7.2942
90 19 29.5153
91 15 2.9958
92 35 119.7599
93 26 33.0796
94 46 82.7425
95 20 30.7051
96 31 172.6793
97 19 71.0304
98 34 155.8116
99 51 510.4736
100 39 74.3477
101 30 92.5253
102 26 19.0602
103 13 31.8426
104 45 390.2048
105 58 183.9795
106 28 86.7614
107 8 4.4186
108 83 46.6501
109 40 274.8705
110 34 19.5166
111 23 45.5328
112 62 210.6469
113 11 5.5833
114 19 76.7009
115 14 22.6469
116 31 208.3814
117 32 226.8787
118 26 161.1939
119 55 455.2166
120 31 230.7747
121 32 209.3973
122 26 78.0103
123 19 17.4874
124 14 41.6074
125 19 25.8654
126 48 565.2395
127 55 415.7841
128 8 7.2583
129 11 0.1346
130 27 175.6895
131 18 23.0155
132 36 132.6173
133 23 100.0757
134 20 12.4508
135 46 292.5869
136 64 112.2251
137 22 82.7843
138 15 23.9994
139 34 36.7109
140 22 27.8986
141 51 369.7287
142 48 483.2737
143 64 207.0422
144 70 7.3557
145 37 251.8075
146 64 262.2537
147 78 63.8951
148 78 76.2125
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
