<number of tasks>
1000
<cycle time>
1000
<order strength>
0.197
<z_alpha>
1.280
<task times>
1 180 7269.5111
2 541 44162.3282
3 42 41.6313
4 192 1655.2860
5 120 132.8361
6 302 13128.3822
7 367 8892.3256
8 93 1993.2127
9 155 3846.9932
10 210 4604.2750
11 330 13468.4570
12 60 73.5346
13 359 18949.9836
14 62 57.9448
15 425 3418.8931
16 503 42446.6464
17 132 284.2096
18 288 12671.0760
19 141 1672.0620
20 204 2225.9403
21 303 13904.7827
22 273 16357.1241
23 27 51.0073
24 466 13972.5004
25 509 23576.7789
26 150 4565.6096
27 536 3381.9115
28 228 2448.1749
29 302 21395.6348
30 37 125.1268
31 110 2510.5125
32 95 1252.1945
33 370 10611.1962
34 32 216.4447
35 317 9914.2378
36 259 13724.2061
37 66 142.3354
38 129 1123.4388
39 550 40917.1213
40 129 3627.3936
41 193 1279.0248
42 56 239.4876
43 75 330.9245
44 52 37.9082
45 504 1674.7154
46 180 2984.5532
47 290 4439.9284
48 118 207.2131
49 332 4110.5948
50 137 4632.8059
51 144 2341.0844
52 136 386.8843
53 234 8044.1489
54 209 4163.8399
55 150 4270.0818
56 215 6998.4411
57 510 32547.1518
58 233 693.8196
59 485 52921.7180
60 153 5241.1969
61 206 9060.6192
62 287 10548.9461
63 147 2309.7210
64 112 147.4990
65 578 18963.1185
66 301 2478.7265
67 72 632.3209
68 110 92.9211
69 245 12750.2187
70 297 14433.2858
71 335 15964.5881
72 206 692.7460
73 192 3114.6030
74 543 46584.5898
75 62 98.1549
76 117 1043.5338
77 98 700.7091
78 324 15635.3054
79 221 6800.1113
80 548 39913.0094
81 146 557.5288
82 162 239.9829
83 283 8714.3829
84 466 38716.9823
85 236 2214.1359
86 499 56114.7727
87 437 47639.5898
88 183 7174.6948
89 86 270.2582
90 266 7982.4664
91 173 938.9245
92 508 40523.9719
93 65 8.6295
94 326 13156.2651
95 27 67.3780
96 97 1108.0020
97 269 18038.2936
98 228 2980.5892
99 139 2495.1303
100 619 11362.6738
101 237 8149.1164
102 163 922.4551
103 172 5619.3646
104 221 12189.7103
105 521 39951.0690
106 112 3084.8561
107 185 4500.3379
108 64 613.7065
109 194 635.7501
110 454 26337.8679
111 198 395.9156
112 273 5983.0039
113 75 1207.9305
114 514 6418.4490
115 204 618.1805
116 72 916.4151
117 124 2063.3104
118 282 12811.9422
119 74 660.1306
120 446 44549.7643
121 501 18958.9057
122 538 24945.1922
123 486 46725.6278
124 143 1640.5537
125 244 3654.8835
126 493 9724.4297
127 40 65.9306
128 178 2727.1396
129 119 2924.4790
130 478 29481.2188
131 621 2592.3063
132 98 1583.8928
133 376 17101.0908
134 218 8107.9684
135 196 8883.1418
136 412 5413.2706
137 132 2130.7828
138 107 628.4214
139 189 919.8121
140 505 20006.8007
141 416 40637.5936
142 207 9634.4172
143 88 1486.2600
144 554 21026.6718
145 349 8131.1368
146 299 11845.9571
147 158 1311.0615
148 286 12989.7458
149 276 16293.5154
150 202 5832.3970
151 26 36.8262
152 219 11171.9931
153 212 2480.3150
154 37 90.8480
155 164 3877.0318
156 446 27451.7778
157 50 134.4737
158 135 4278.5812
159 221 1272.4257
160 104 2134.8193
161 371 20854.4616
162 132 753.5398
163 543 24606.0880
164 512 43228.0457
165 263 15404.6326
166 438 44991.4661
167 370 24610.6450
168 59 569.7600
169 332 4786.5644
170 115 2775.3019
171 80 1340.5672
172 358 31249.4159
173 222 10492.0481
174 514 1764.5467
175 519 24278.1911
176 218 4951.6454
177 356 27283.4937
178 141 1018.0352
179 547 3601.0164
180 369 20242.3067
181 384 26550.0945
182 328 20384.5313
183 379 2791.5045
184 223 2567.9520
185 96 2154.4746
186 44 235.0343
187 316 4524.2522
188 512 42302.6204
189 81 256.2554
190 210 8625.9325
191 283 6199.3318
192 254 3066.5591
193 122 1253.5484
194 38 22.8856
195 140 470.2411
196 293 13582.4938
197 284 18203.1049
198 27 89.2454
199 379 24071.6136
200 425 17214.8702
201 40 81.7203
202 58 533.5073
203 479 31633.6347
204 510 955.7829
205 23 55.2379
206 98 2364.3738
207 32 127.6647
208 481 5053.0592
209 113 2729.8503
210 63 340.3998
211 122 1791.0981
212 93 139.1530
213 151 5167.2843
214 394 23081.8553
215 31 120.6533
216 223 156.6720
217 109 1457.8653
218 406 7119.5115
219 176 1419.5444
220 203 484.4152
221 83 896.6613
222 165 5124.4873
223 450 7670.0161
224 476 47490.1601
225 50 364.4908
226 466 4102.7216
227 70 1076.8119
228 24 27.6046
229 261 2444.6949
230 232 5096.1181
231 214 9518.5814
232 21 40.8650
233 79 724.1305
234 360 24163.3159
235 179 7496.4393
236 140 82.0862
237 392 6273.0467
238 112 1619.8294
239 67 1075.9438
240 101 435.2469
241 179 3941.8404
242 135 2734.6657
243 62 783.7610
244 47 513.4451
245 161 4731.1981
246 175 3831.6296
247 184 1296.9005
248 255 13033.4639
249 102 1533.5925
250 161 4114.8244
251 229 11532.5484
252 395 16090.7382
253 514 38537.7640
254 177 2183.8595
255 239 5371.2373
256 129 889.5323
257 464 34911.8395
258 178 2621.3125
259 63 215.7468
260 183 5545.4507
261 196 1499.8072
262 154 1783.8972
263 271 2517.0684
264 525 27210.2197
265 517 35977.4813
266 224 8239.4543
267 168 1393.8700
268 389 27730.7671
269 179 4828.6332
270 154 1512.9876
271 126 1418.3122
272 37 116.1404
273 317 17833.3073
274 112 1808.3434
275 128 3165.0584
276 447 11201.2080
277 217 475.9410
278 235 1850.8617
279 342 16692.5489
280 105 2343.1671
281 281 11233.6228
282 50 5.0203
283 475 40928.3650
284 143 343.2639
285 434 22434.8581
286 34 78.2368
287 120 513.9280
288 98 1143.4677
289 284 5535.6434
290 166 1718.1794
291 170 4218.0130
292 270 8261.1803
293 529 4624.6658
294 301 20363.0242
295 492 4347.9399
296 106 2460.7339
297 300 12797.0740
298 40 151.1632
299 63 109.7396
300 145 2798.1456
301 525 36059.3447
302 246 9689.0696
303 170 4242.0916
304 79 349.6116
305 267 8995.9035
306 530 34917.5687
307 225 1670.8118
308 24 22.5851
309 521 46771.8246
310 157 2254.3882
311 115 2441.2337
312 363 20405.9964
313 88 1618.1401
314 415 29596.4490
315 147 3477.7673
316 23 12.3046
317 188 4371.4997
318 459 16641.8798
319 244 11108.3164
320 169 5261.4234
321 129 3597.0158
322 221 739.7655
323 189 7680.2237
324 110 2381.2030
325 542 9525.7592
326 81 595.5172
327 108 2564.7604
328 97 1287.5980
329 298 2051.4457
330 192 8369.1467
331 361 24709.8675
332 25 33.4751
333 126 2510.8247
334 73 95.1615
335 242 4345.7065
336 510 58656.6390
337 166 1626.7147
338 157 2312.7201
339 194 6961.7200
340 42 127.1960
341 391 22740.5522
342 311 19477.6912
343 42 56.8820
344 93 2104.9837
345 118 1771.6189
346 360 16194.8172
347 562 49518.7466
348 248 2234.0280
349 107 347.7564
350 67 742.1396
351 150 1394.2918
352 76 917.0268
353 184 2947.4397
354 215 855.4721
355 172 3094.5298
356 20 11.8888
357 88 772.7948
358 118 900.1547
359 36 190.2241
360 205 5119.8608
361 223 11809.7868
362 151 3622.6312
363 174 4951.5549
364 179 4814.7376
365 246 409.5725
366 165 4532.1002
367 42 383.6790
368 73 634.2830
369 113 2117.2717
370 203 4067.5511
371 133 4367.2350
372 144 1310.4203
373 372 32912.6195
374 277 15919.3983
375 27 113.9892
376 216 5409.3736
377 440 15044.7881
378 316 4972.0267
379 171 5181.2800
380 185 3421.6010
381 504 26085.7337
382 507 1515.5767
383 530 9222.5357
384 47 80.8434
385 36 99.5487
386 185 6478.8681
