<number of tasks>
1000
<cycle time>
1000
<order strength>
0.195
<z_alpha>
1.280
<task times>
1 171 1037.8370
2 108 121.3073
3 78 272.4544
4 160 429.2021
5 103 282.0907
6 256 22.1951
7 113 153.7447
8 112 254.0861
9 34 26.0931
10 76 234.6733
11 154 486.8874
12 174 469.6575
13 77 342.8432
14 108 34.2710
15 145 1104.3164
16 356 2233.9231
17 86 120.4854
18 69 86.3672
19 168 1090.8718
20 99 13.1509
21 105 298.5340
22 262 557.3440
23 106 550.2736
24 223 181.3155
25 48 138.7081
26 150 421.7522
27 108 396.5573
28 106 200.7417
29 205 1147.5637
30 159 1442.3834
31 174 589.9445
32 156 1085.8528
33 22 19.2865
34 235 177.6334
35 146 952.9510
36 109 493.3198
37 128 657.7101
38 264 2378.7134
39 115 464.5377
40 33 39.0278
41 182 1263.0676
42 192 2137.0031
43 155 1456.9009
44 62 131.3550
45 46 86.3166
46 167 988.2178
47 148 419.1525
48 99 470.9985
49 316 3043.2018
50 136 274.5604
51 29 26.0881
52 134 437.4974
53 43 79.7160
54 40 61.6456
55 263 1364.3518
56 38 75.1882
57 23 9.7353
58 106 690.5615
59 234 79.8984
60 159 414.9146
61 32 11.8304
62 153 120.4049
63 174 1406.4991
64 64 196.0722
65 127 994.6010
66 210 647.3489
67 87 131.1501
68 154 1151.6982
69 56 124.0811
70 239 3523.2983
71 145 687.7751
72 121 356.9509
73 25 14.9255
74 81 91.8039
75 250 100.0163
76 113 575.9676
77 66 68.2974
78 255 1062.5885
79 222 346.8458
80 150 1283.6469
81 288 5097.8887
82 173 614.8491
83 153 857.5221
84 78 142.0848
85 203 117.1950
86 270 3906.6624
87 221 1497.7266
88 117 772.5678
89 175 1547.7874
90 237 991.3517
91 125 805.7346
92 171 803.6755
93 199 189.9290
94 177 1470.7510
95 204 496.4757
96 93 140.2247
97 52 159.0963
98 50 104.0573
99 125 878.3573
100 112 375.6142
101 69 123.5592
102 251 2926.4478
103 79 349.7438
104 133 896.7330
105 173 345.5352
106 59 78.6439
107 116 607.1488
108 156 1101.1795
109 148 530.2125
110 134 752.2601
111 164 720.7883
112 116 208.0191
113 113 761.9064
114 141 259.8499
115 158 457.2808
116 120 819.8422
117 157 1468.0640
118 30 8.2889
119 164 142.9666
120 144 362.4821
121 76 336.9608
122 144 674.6517
123 191 1893.8649
124 247 2646.4599
125 175 1361.4181
126 89 341.7484
127 203 479.1010
128 295 2742.9296
129 197 1916.8561
130 114 608.6007
131 130 766.9026
132 34 65.3884
133 34 30.9279
134 87 95.2616
135 69 265.8317
136 71 218.4165
137 222 1054.9761
138 70 172.4766
139 67 218.2157
140 107 93.3249
141 242 206.9942
142 177 1239.7988
143 69 197.9386
144 314 2265.5067
145 59 158.0151
146 41 0.1706
147 203 1326.1597
148 121 162.5660
149 254 718.0133
150 256 1095.3963
151 119 810.9578
152 304 3354.9883
153 75 222.8069
154 261 2353.7580
155 131 899.9890
156 39 40.1763
157 22 0.6951
158 199 1793.0299
159 168 688.1869
160 204 651.3229
161 80 9.3218
162 216 1825.2218
163 118 676.1636
164 279 3952.3270
165 146 36.7627
166 38 82.1940
167 37 41.0340
168 309 3609.5435
169 73 240.4397
170 156 270.8430
171 257 3439.7108
172 145 350.4566
173 218 2848.1142
174 134 717.7311
175 198 837.3359
176 341 2657.5870
177 284 1209.0147
178 62 1.3298
179 127 102.0869
180 70 8.8510
181 143 1061.9883
182 81 271.0647
183 147 795.9937
184 131 811.1609
185 234 2619.9306
186 46 99.2645
187 85 410.3247
188 50 102.7542
189 80 154.4388
190 205 2026.2386
191 340 4749.4455
192 31 47.9912
193 126 914.6380
194 48 88.1337
195 47 83.3397
196 59 116.6059
197 117 704.6488
198 27 26.0976
199 141 67.3616
200 163 597.7763
201 113 50.8020
202 154 181.7517
203 138 843.0722
204 155 661.9105
205 100 52.3457
206 27 22.2906
207 210 1172.1321
208 132 321.2236
209 135 953.8782
210 189 37.0422
211 189 1567.4181
212 121 371.1253
213 51 111.6683
214 189 1754.9254
215 186 2052.6486
216 256 3871.8777
217 186 1486.9535
218 115 238.0800
219 63 30.0622
220 32 2.9028
221 211 2162.6627
222 280 706.6086
223 55 78.9767
224 128 220.8998
225 202 2077.9753
226 195 1130.6912
227 98 382.3599
228 146 37.5623
229 90 444.6455
230 107 300.7358
231 117 273.4605
232 97 22.5797
233 140 872.2138
234 144 364.2505
235 22 26.5366
236 123 587.8576
237 205 529.9863
238 134 253.9695
239 65 202.9512
240 148 901.8025
241 53 159.3663
242 152 763.9230
243 137 733.9336
244 65 171.4535
245 124 660.9940
246 227 940.4731
247 186 1893.8865
248 126 285.9617
249 259 1846.8488
250 185 893.8771
251 130 432.1407
252 185 1864.4859
253 23 13.4737
254 234 2215.0874
255 22 2.0901
256 23 26.5903
257 259 3070.8842
258 172 51.0421
259 197 394.1777
260 94 234.0524
261 272 3886.7103
262 88 222.3306
263 164 357.3372
264 134 370.5024
265 74 280.2284
266 129 126.1720
267 150 829.1756
268 50 16.1725
269 180 1613.0595
270 84 263.7404
271 25 19.0149
272 167 1141.5855
273 44 10.3114
274 168 1137.4285
275 37 41.6035
276 171 1068.7429
277 203 19.0517
278 167 1356.3944
279 20 2.3493
280 72 141.7954
281 207 1417.0949
282 137 703.2923
283 57 145.7058
284 233 263.0609
285 37 80.6330
286 183 1083.5974
287 159 1481.4372
288 108 186.4491
289 162 741.3334
290 226 1386.7350
291 52 39.9131
292 30 21.4393
293 106 415.8462
294 73 329.7654
295 86 178.4110
296 80 287.6174
297 145 861.5836
298 196 2326.7430
299 37 73.5179
300 323 4446.9995
301 213 654.4078
302 70 239.3963
303 178 937.7640
304 52 65.8590
305 88 350.7993
306 161 1612.0110
307 73 192.5465
308 115 216.2336
309 52 83.1572
310 92 342.7454
311 109 162.1007
312 118 226.6048
313 101 182.9314
314 97 91.6666
315 170 1412.8518
316 127 62.7672
317 286 3627.7287
318 288 1250.0815
319 57 163.0660
320 160 528.8909
321 256 2039.9978
322 23 24.4018
323 123 473.4852
324 64 101.1900
325 194 1604.5857
326 45 8.1688
327 86 324.1353
328 178 82.5363
329 62 44.3255
330 79 281.1745
331 272 3910.7170
332 250 2317.7215
333 191 1381.1359
334 55 147.1840
335 115 65.5702
336 44 8.6097
337 156 90.4459
338 275 726.7343
339 268 2510.1518
340 116 206.2497
341 185 2077.8461
342 218 182.2456
343 92 114.5401
344 305 676.0486
345 35 48.6476
346 250 95.8572
347 149 348.5946
348 142 537.9901
349 235 2342.1806
350 63 86.0750
351 64 214.0404
352 83 188.1153
353 126 29.4993
354 206 901.3200
355 66 203.3504
356 136 227.2390
357 216 1716.3575
358 173 1636.3438
359 157 1522.8895
360 46 32.2643
361 395 1406.5562
362 167 1741.7000
363 174 1369.2395
364 204 327.5334
365 257 511.9856
366 78 83.4064
367 165 847.9193
368 33 52.7354
369 192 1089.2322
370 160 546.7758
371 199 316.1891
372 151 557.8163
373 91 455.6105
374 171 460.5636
375 177 1377.0811
376 40 55.2660
377 23 7.3717
378 179 1235.0785
379 280 4599.0803
380 143 152.5887
381 89 283.8279
382 281 470.2857
383 175 748.4735
384 105 274.4113
385 35 9.9409
386 277 356.1724
387 234 1617.9844
388 224 2358.8072
389 87 47.0847
390 189 117.6365
391 70 42.0479
392 273 21.5902
393 118 562.2066
394 123 381.0837
395 291 2031.1209
396 131 79.9257
397 46 28.0230
398 286 273.3964
399 279 4469.2852
400 322 830.3125
401 89 75.4861
402 41 68.3533
403 184 878.9024
404 136 252.3877
405 108 707.6550
406 60 120.5020
