<number of tasks>
1000
<cycle time>
1000
<order strength>
0.595
<z_alpha>
1.645
<task times>
1 222 10285.2788
2 118 1788.9309
3 111 3011.5350
4 159 1148.5044
5 86 669.5648
6 496 32727.8640
7 159 5951.0113
8 503 59892.2905
9 249 12576.9981
10 456 3495.1619
11 156 6007.6021
12 129 1309.9862
13 443 44571.3310
14 298 19717.7906
15 190 4540.8693
16 341 9420.8299
17 39 296.3521
18 179 1359.4472
19 365 29893.1929
20 273 16950.3347
21 26 10.5057
22 211 3473.8365
23 469 2617.7577
24 56 435.7774
25 612 26571.5406
26 203 7129.4204
27 25 84.1698
28 316 18724.5730
29 71 1127.2113
30 322 17777.4768
31 149 2792.2710
32 86 121.7100
33 467 33879.1067
34 103 165.4789
35 115 2314.3933
36 81 1475.7700
37 168 2413.5190
38 258 4401.3738
39 31 52.5844
40 467 3055.2560
41 142 4315.8963
42 260 11138.4757
43 261 868.3857
44 253 15480.1279
45 520 27780.7697
46 158 2436.2671
47 139 1706.6255
48 498 54104.5101
49 244 10315.7518
50 436 2373.5655
51 90 1631.3177
52 155 4355.2907
53 523 24941.9744
54 95 477.6869
55 524 3453.5858
56 160 4008.8346
57 287 5660.2917
58 258 1875.8462
59 460 37691.4854
60 134 3361.1028
61 334 10299.8350
62 285 13200.3003
63 289 1965.5335
64 343 18145.1690
65 492 54449.0495
66 229 93.8217
67 479 328.4057
68 70 281.4785
69 65 405.8182
70 197 9103.2953
71 214 2917.9781
72 289 4535.9042
73 462 22739.5825
74 63 114.4530
75 503 42866.9687
76 529 2017.7196
77 228 6005.7390
78 164 5285.8393
79 31 34.5002
80 136 2176.5276
81 184 4145.6695
82 90 928.1867
83 259 9649.8013
84 261 981.6349
85 235 9479.0711
86 455 30906.6341
87 144 368.2064
88 49 204.3697
89 269 3399.8606
90 191 2809.2040
91 148 2591.9247
92 297 9461.3855
93 85 934.4744
94 345 16287.4260
95 116 2201.2888
96 129 1358.5957
97 21 27.7486
98 306 15396.3330
99 405 4598.3057
100 186 7382.1795
101 107 502.0712
102 315 8565.7224
103 515 35279.6033
104 119 1135.9729
105 220 8920.3300
106 54 207.2775
107 49 117.1067
108 165 6090.9965
109 619 25108.7775
110 150 2380.9369
111 262 16225.7935
112 172 6161.2262
113 177 3303.2214
114 205 7624.6215
115 505 51540.7963
116 80 1387.3043
117 273 10635.3062
118 111 582.1460
119 192 2156.0602
120 125 2431.4213
121 49 171.2147
122 341 6717.8088
123 111 1173.7660
124 537 30180.6800
125 156 1435.6039
126 317 15634.6117
127 87 460.7100
128 108 47.1154
129 41 137.8627
130 173 4103.2581
131 153 1753.5286
132 280 7981.2566
133 100 1224.0179
134 154 4708.4999
135 26 48.9261
136 107 2683.1564
137 162 1048.0844
138 213 3665.3926
139 561 46388.0177
140 208 4386.8466
141 227 5122.9256
142 105 716.6384
143 240 8171.0203
144 69 194.7177
145 278 13512.8364
146 213 4988.3227
147 42 146.8266
148 51 226.1634
149 521 4841.4335
150 100 144.7479
151 145 4357.7642
152 316 20729.4862
153 528 38949.9318
154 29 76.1158
155 115 50.0620
156 40 136.2833
157 541 21132.3643
158 143 4219.1288
159 413 29086.4822
160 314 5192.7020
161 234 9322.8521
162 80 753.8952
163 109 2964.9231
164 442 11537.1220
165 201 5971.2005
166 102 324.5876
167 65 183.0807
168 49 202.0224
169 133 2620.7842
170 246 2658.4391
171 76 440.7612
172 37 168.0433
173 43 277.9265
174 231 7451.5705
175 215 11185.7088
176 431 14309.6506
177 188 3126.8939
178 167 6870.7711
179 485 37696.7620
180 210 7231.0017
181 345 16055.5301
182 170 3538.0003
183 66 600.0408
184 164 664.3975
185 426 37964.1894
186 522 11000.5345
187 150 2726.4499
188 192 3570.7938
189 53 610.7274
190 178 4422.1231
191 94 1486.2156
192 25 146.1438
193 506 37459.6707
194 217 8048.0067
195 166 5411.7369
196 511 32237.0896
197 121 1240.5725
198 132 626.1796
199 25 0.9834
200 149 1186.5953
201 513 45324.6558
202 458 21482.8476
203 201 6416.9936
204 24 60.2728
205 181 3277.9040
206 568 35224.8059
207 146 1468.4764
208 501 31406.0250
209 124 3427.7750
210 206 3707.2942
211 278 3908.6463
212 244 1934.3353
213 253 2334.2701
214 207 3281.5752
215 117 1957.4829
216 24 63.5796
217 80 1195.1299
218 134 472.6391
219 206 1937.1890
220 176 391.3125
221 54 94.6039
222 87 1339.8603
223 156 5668.4677
224 357 26678.9765
225 221 5794.0208
226 199 9325.9736
227 215 4922.6804
228 190 2142.0807
229 211 3057.0360
230 333 17916.4909
231 527 15314.1376
232 307 18759.1886
233 271 16345.5689
234 243 6995.3329
235 88 1326.3208
236 547 34116.4199
237 187 7942.1925
238 258 6870.2152
239 96 565.0815
240 220 2279.9512
241 548 36817.1974
242 114 717.9072
243 285 19307.2196
244 301 11857.6826
245 131 2361.2847
246 198 491.4754
247 210 9913.5879
248 293 19355.4626
249 182 2544.8314
250 86 1238.7290
251 272 1274.9936
252 317 3519.8760
253 98 2246.3193
254 88 31.7255
255 303 7433.2768
256 86 227.0080
257 21 45.2430
258 62 757.4873
259 267 3259.8925
260 199 8883.9892
261 185 7812.9473
262 139 3935.2110
263 115 1492.6341
264 548 2708.6129
265 77 1438.3216
266 177 3887.1758
267 65 17.0606
268 247 13048.5199
269 403 28672.9772
270 53 442.9801
271 152 1967.3104
272 161 4231.8233
273 122 509.8437
274 176 654.2932
275 110 1362.3971
276 82 455.9400
277 350 21424.6887
278 175 4384.1956
279 546 9238.4520
280 149 444.3649
281 259 5202.0532
282 130 2928.1668
283 513 51460.8921
284 161 4907.7121
285 49 390.8890
286 529 11977.2915
287 52 629.2608
288 139 1464.2495
289 109 1864.4140
290 67 1078.7558
291 157 1938.5730
292 212 1444.4218
293 59 548.0764
294 340 12605.6717
295 38 245.0834
296 127 2946.1883
297 171 5642.1701
298 219 2031.1417
299 205 7587.3488
300 85 1506.1892
301 306 10693.0990
302 90 990.4993
303 359 30823.2735
304 131 2449.8556
305 372 32618.4128
306 68 795.0684
307 395 15647.7741
308 33 157.7795
309 501 57808.0981
310 128 2509.9186
311 98 84.4167
312 32 209.2375
313 282 19364.4204
314 105 1677.9621
315 134 405.6511
316 414 15398.6132
317 66 699.7254
318 92 1434.1174
319 83 1523.5216
320 130 654.2056
321 92 1340.4951
322 26 71.4038
323 121 1460.5506
324 441 2834.1466
325 147 1055.5080
326 54 82.6616
327 141 3695.4345
328 141 484.2271
329 496 52069.0448
330 170 2015.0068
331 98 1648.0883
332 232 10603.2758
333 224 680.7769
334 258 16285.7693
335 129 750.9621
336 114 2803.7227
337 115 1379.9960
338 69 1097.1351
339 252 1172.0160
340 38 234.1153
341 458 12761.5384
342 136 4039.7064
343 582 36428.2377
344 94 1268.1963
345 310 12319.7163
346 92 430.3505
347 76 366.9476
348 95 1435.9712
349 473 2092.7089
350 133 3416.7711
351 70 913.4816
352 394 21223.2537
353 323 22692.5990
354 142 4385.0240
355 225 8444.7961
356 123 1030.6322
357 38 276.5644
358 105 1331.3740
359 52 360.9011
360 402 16880.7332
361 77 1395.1503
362 146 2173.5768
363 312 2853.3998
364 162 5711.5201
365 428 2368.9686
366 250 3186.7387
367 410 17092.0891
368 134 3502.7035
369 262 11571.8050
370 181 5402.4952
371 225 11301.8916
372 139 1943.2715
373 184 1380.3813
374 57 693.4995
375 42 251.6977
376 311 7769.1934
377 82 322.2010
378 77 1150.1219
379 239 2001.4029
380 266 1587.6587
381 171 1429.6184
382 158 47.5437
383 61 353.0325
384 522 24781.9775
385 548 24020.5412
386 161 4407.0675
