<number of tasks>
297
<cycle time>
1584
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 20.2653
2 270 2779.7180
3 130 718.0820
4 148 181.7835
5 190 1456.2710
6 293 4423.0610
7 348 22.0894
8 182 1637.5240
9 490 10587.8014
10 212 2018.9992
11 248 389.1642
12 248 2146.8285
13 248 136.3880
14 248 866.7802
15 248 663.4015
16 268 1157.5340
17 268 2095.7690
18 268 2102.5313
19 288 1235.7949
20 248 3706.0456
21 268 4345.1025
22 60 211.7029
23 268 4296.9027
24 240 3122.7246
25 240 1584.4981
26 171 1368.2633
27 490 8375.4895
28 182 1519.3097
29 170 459.0332
30 306 4182.1343
31 108 313.0858
32 248 1201.8111
33 190 29.4620
34 240 727.1832
35 339 7150.4092
36 288 1381.2320
37 248 2252.3356
38 455 7614.9257
39 268 1629.8728
40 270 3719.8987
41 180 647.0946
42 121 209.3281
43 270 744.9554
44 440 4974.5837
45 249 1404.1733
46 194 2317.8393
47 162 1178.4634
48 130 751.0589
49 388 8276.0188
50 90 395.8888
51 212 2020.7550
52 246 2727.6816
53 188 1492.6665
54 270 1639.5209
55 160 1283.9254
56 79 284.1310
57 466 7704.5187
58 240 3568.0388
59 137 1014.2181
60 184 1266.2517
61 110 26.3156
62 275 2525.1459
63 149 114.5801
64 280 1232.7301
65 119 428.0391
66 184 609.7421
67 140 687.8746
68 150 980.1462
69 190 329.8373
70 150 520.2337
71 150 1168.6785
72 284 2453.5122
73 192 315.3233
74 347 551.5081
75 232 1051.1172
76 140 1011.6716
77 608 20092.5451
78 80 24.6600
79 40 3.5219
80 130 285.9703
81 110 740.7570
82 350 7280.4790
83 140 802.4271
84 240 1805.3925
85 240 626.3353
86 90 282.1123
87 54 39.4069
88 294 4985.3595
89 203 1161.0577
90 150 227.5973
91 270 3724.1006
92 155 63.1741
93 190 1906.4811
94 78 277.7858
95 140 1059.4851
96 241 214.6642
97 430 10306.3949
98 90 255.2499
99 110 260.9477
100 9 4.3160
101 430 4163.0842
102 130 703.0669
103 289 4034.2614
104 110 471.4199
105 160 1071.4740
106 442 10143.0412
107 159 1176.6628
108 250 1097.1798
109 190 1650.0094
110 184 1787.6578
111 690 9470.1920
112 72 169.2200
113 190 2010.9178
114 190 1769.7543
115 90 498.9384
116 889 6188.9939
117 170 971.8937
118 155 958.8171
119 190 78.2926
120 130 1046.8093
121 390 5942.1878
122 301 4310.6573
123 54 64.8093
124 227 1737.4624
125 142 913.1228
126 184 844.0503
127 741 13293.5425
128 868 20264.5859
129 230 1692.3208
130 121 803.4431
131 320 2991.1640
132 126 200.5179
133 440 1222.9665
134 127 125.1771
135 134 635.1389
136 150 857.5859
137 140 970.6750
138 110 76.6161
139 320 872.5698
140 250 3235.9112
141 232 2868.5890
142 188 1019.6382
143 250 182.0751
144 377 4158.0965
145 90 150.2988
146 140 1185.1076
147 90 261.4282
148 90 405.6660
149 70 259.8211
150 90 110.8074
151 110 20.5291
152 150 203.5425
153 101 135.9181
154 377 848.5877
155 118 846.6052
156 290 4899.2802
157 209 1941.7304
158 150 1357.3313
159 150 542.3055
160 79 59.3276
161 150 209.4128
162 91 108.4393
163 59 44.3010
164 218 2139.2925
165 351 7511.1028
166 873 23390.5480
167 130 121.4625
168 68 193.2120
169 126 977.7398
170 120 506.7580
171 227 1087.8158
172 198 1284.7897
173 132 463.1313
174 121 76.5529
175 150 1405.9787
176 100 285.7761
177 38 33.1807
178 70 285.2073
179 355 7391.0463
180 284 3738.7994
181 122 584.3026
182 75 51.0595
183 160 1060.3168
184 140 324.2853
185 520 2998.1286
186 99 279.5303
187 182 1815.6057
188 80 348.3476
189 514 11315.1905
190 96 459.1912
191 50 17.9050
192 272 1175.3111
193 226 1587.0331
194 194 2043.7105
195 164 941.2880
196 96 155.7313
197 107 177.2556
198 108 496.9075
199 167 289.8296
200 98 388.8153
201 82 147.4070
202 482 1166.1039
203 72 317.8186
204 50 40.4573
205 130 644.5557
206 230 122.7226
207 50 74.5784
208 240 1927.5393
209 190 1937.9160
210 190 900.3433
211 240 1292.8257
212 74 158.7512
213 139 819.2167
214 339 1379.5031
215 260 3440.8175
216 132 873.7276
217 550 9971.8162
218 420 5277.5159
219 152 717.2265
220 12 5.4889
221 90 506.1244
222 5 1.0146
223 128 257.9700
224 100 600.4050
225 120 107.9038
226 100 584.7028
227 320 1874.2346
228 835 10851.1385
229 740 32924.2050
230 223 714.2625
231 100 68.8477
232 390 7091.7123
233 140 421.0593
234 304 2950.8039
235 120 261.1089
236 403 9569.1449
237 21 12.7900
238 246 3568.0963
239 160 440.7125
240 1019 57948.3030
241 34 30.7988
242 120 546.9821
243 68 48.7026
244 910 15233.5472
245 302 3203.1026
246 778 4761.8298
247 101 89.4404
248 1310 15192.9455
249 20 4.1752
250 278 3537.4970
251 81 266.3091
252 290 3611.3639
253 100 141.1551
254 372 4474.8467
255 72 159.5400
256 28 7.8662
257 90 48.2248
258 250 3704.9647
259 144 1040.9406
260 303 5729.4886
261 220 1905.4087
262 58 150.3480
263 224 1997.0590
264 211 1942.3552
265 99 45.3540
266 44 112.6882
267 120 851.2048
268 70 285.0780
269 421 10501.3169
270 231 3226.2072
271 214 2059.2458
272 196 1383.5424
273 280 73.8978
274 398 4936.0721
275 72 11.1644
276 280 1314.4168
277 356 413.5783
278 193 547.7534
279 140 327.6279
280 130 742.6823
281 300 5038.3551
282 456 11546.4164
283 7 1.4709
284 170 464.7114
285 252 1890.4573
286 210 979.8032
287 308 5869.7312
288 308 4198.0029
289 121 684.5473
290 52 156.9667
291 426 5962.9675
292 104 348.1277
293 1386 5025.1173
294 527 7718.1401
295 968 20726.1044
296 1047 53984.2829
297 538 16689.4159
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
171,174
172,175
173,177
174,178
174,287
174,288
175,180
176,181
177,181
178,181
179,181
180,181
180,252
181,182
181,183
181,184
181,185
181,186
