<number of tasks>
297
<cycle time>
2680
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 270 2381.0853
2 270 2233.0337
3 130 477.8654
4 148 1168.1735
5 190 127.5969
6 293 248.6621
7 348 3992.4934
8 182 377.7282
9 490 8346.7460
10 212 2247.0649
11 248 3283.6859
12 248 2541.4585
13 248 243.6019
14 248 1033.0147
15 248 3412.5749
16 268 2211.1716
17 268 3410.5866
18 268 3666.2424
19 288 340.0955
20 248 2885.0891
21 268 2024.2938
22 60 95.6752
23 268 4251.9649
24 240 1365.2663
25 240 1526.3678
26 171 989.9824
27 490 2773.0948
28 182 1173.4707
29 170 753.4888
30 306 4406.7943
31 108 259.0988
32 248 826.7960
33 190 860.6541
34 240 1150.4650
35 339 3980.3031
36 288 957.3571
37 248 3505.7907
38 455 10057.3504
39 268 1716.9717
40 270 793.6210
41 180 1884.3974
42 121 175.3196
43 270 2372.2071
44 440 8100.7648
45 249 836.5459
46 194 1339.2270
47 162 463.9868
48 130 615.2580
49 388 1280.2838
50 90 75.3249
51 212 579.2191
52 246 1924.4306
53 188 1117.9156
54 270 2930.1042
55 160 1020.9417
56 79 386.5760
57 466 5055.0959
58 240 1491.8553
59 137 230.8121
60 184 286.0236
61 110 75.1235
62 275 1794.9839
63 149 1142.1497
64 280 1352.6516
65 119 756.7560
66 184 257.0210
67 140 1106.4855
68 150 1297.1339
69 190 636.6708
70 150 908.9589
71 150 58.7838
72 284 464.9697
73 192 253.1267
74 347 198.2534
75 232 1574.9311
76 140 75.9037
77 608 775.1236
78 80 386.7907
79 40 56.9355
80 130 292.3577
81 110 676.5423
82 350 1851.4109
83 140 1100.7074
84 240 59.1680
85 240 2372.9494
86 90 177.6999
87 54 172.4127
88 294 2615.4358
89 203 1007.0325
90 150 530.5075
91 270 4184.1984
92 155 950.0134
93 190 2200.9437
94 78 92.3241
95 140 1076.9472
96 241 3403.2069
97 430 2441.5893
98 90 495.3766
99 110 246.4958
100 9 3.5514
101 430 2045.5389
102 130 40.9461
103 289 1614.0546
104 110 28.5632
105 160 374.4883
106 442 10929.5859
107 159 1414.3333
108 250 1580.5438
109 190 1737.4499
110 184 530.1245
111 690 29078.6434
112 72 119.2424
113 190 738.9338
114 190 441.5355
115 90 229.5793
116 889 26370.3138
117 170 1791.5328
118 155 412.7337
119 190 1318.0375
120 130 1028.2925
121 390 8614.4614
122 301 2591.8182
123 54 155.1223
124 227 221.9719
125 142 977.3298
126 184 443.7988
127 741 13371.1734
128 868 6797.3709
129 230 2537.7659
130 121 711.2895
131 320 1694.2754
132 126 170.9447
133 440 11237.7406
134 127 5.4949
135 134 557.9233
136 150 1296.3960
137 140 1203.6927
138 110 97.0260
139 320 4307.2912
140 250 1665.5255
141 232 1152.5943
142 188 1390.2204
143 250 862.4241
144 377 2228.6005
145 90 261.4323
146 140 865.2810
147 90 476.1404
148 90 145.0082
149 70 106.3080
150 90 174.0186
151 110 719.1815
152 150 509.6584
153 101 153.4247
154 377 7288.2827
155 118 531.2154
156 290 4610.4249
157 209 1230.2875
158 150 701.5495
159 150 177.8039
160 79 244.1371
161 150 736.0602
162 91 291.8203
163 59 210.1696
164 218 1927.5586
165 351 563.7192
166 873 30780.7649
167 130 235.0955
168 68 177.5241
169 126 186.5485
170 120 52.6347
171 227 1115.5935
172 198 1811.2338
173 132 201.3657
174 121 810.7564
175 150 631.6357
176 100 480.8919
177 38 45.8323
178 70 128.0497
179 355 1931.1280
180 284 4859.0777
181 122 502.2372
182 75 341.0890
183 160 920.1698
184 140 660.0422
185 520 8917.4136
186 99 502.5947
187 182 617.4252
188 80 199.0478
189 514 1439.6752
190 96 190.5936
191 50 107.8304
192 272 814.8605
193 226 2638.2549
194 194 1449.3964
195 164 1333.8216
196 96 206.7942
197 107 4.9416
198 108 363.3893
199 167 1421.6986
200 98 150.8849
201 82 354.1849
202 482 8087.0167
203 72 95.0844
204 50 82.3216
205 130 823.1658
206 230 1869.3936
207 50 150.5615
208 240 484.1907
209 190 597.1035
210 190 1515.6241
211 240 2945.9876
212 74 107.9553
213 139 1137.5789
214 339 394.2901
215 260 2657.4226
216 132 386.9116
217 550 12630.6859
218 420 1759.1097
219 152 853.7845
220 12 8.1734
221 90 254.8202
222 5 0.1168
223 128 1002.5395
224 100 541.6063
225 120 123.6352
226 100 139.5006
227 320 4716.1654
228 835 24856.6642
229 740 2238.8354
230 223 1839.0680
231 100 505.4807
232 390 6081.2742
233 140 311.9557
234 304 5159.6433
235 120 493.3955
236 403 9602.0959
237 21 5.2909
238 246 1729.9880
239 160 1144.6404
240 1019 32811.0139
241 34 21.7927
242 120 800.6662
243 68 266.5448
244 910 17929.1037
245 302 660.6929
246 778 4504.6139
247 101 343.4691
248 1310 36215.1469
249 20 2.8204
250 278 3006.6924
251 81 207.7795
252 290 3404.4970
253 100 555.2596
254 372 7051.5216
255 72 168.9290
256 28 45.7613
257 90 367.5298
258 250 1432.9106
259 144 171.0505
260 303 3938.2428
261 220 253.5376
262 58 4.6079
263 224 822.9948
264 211 308.7757
265 99 365.0139
266 44 11.6598
267 120 375.2184
268 70 172.0467
269 421 935.8430
270 231 2367.4368
271 214 1753.3014
272 196 2243.0102
273 280 2991.6010
274 398 5705.7539
275 72 119.9939
276 280 4245.3908
277 356 2970.0100
278 193 442.2331
279 140 709.0349
280 130 944.6015
281 300 3090.3333
282 456 12418.4583
283 7 2.6620
284 170 907.5020
285 252 163.5665
286 210 1517.2168
287 308 5189.2634
288 308 1626.3392
289 121 618.2846
290 52 72.6436
291 426 8169.1708
292 104 56.2185
293 1386 60458.3412
294 527 1519.8752
295 968 47033.6966
296 1047 4207.9944
297 538 11565.1569
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
171,174
172,175
173,177
174,178
174,287
174,288
175,180
176,181
177,181
178,181
179,181
180,181
180,252
181,182
181,183
181,184
181,185
181,186
181,187
181,188
