<number of tasks>
297
<cycle time>
1584
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 270 13742.8776
2 270 13958.7428
3 130 363.5337
4 148 3986.9025
5 190 8012.1640
6 293 15533.2226
7 348 1501.9846
8 182 8132.0561
9 490 20259.7099
10 212 2396.0827
11 248 8152.8008
12 248 7850.4196
13 248 4993.4953
14 248 12232.7096
15 248 8755.4165
16 268 15349.6897
17 268 11579.4335
18 268 17298.1422
19 288 11603.5780
20 248 12704.5885
21 268 4340.7013
22 60 664.5958
23 268 13999.7051
24 240 11326.2294
25 240 5839.6371
26 171 727.0487
27 490 32906.1924
28 182 2300.1019
29 170 1906.3969
30 306 14431.5287
31 108 446.9880
32 248 9851.1911
33 190 4193.9116
34 240 13472.9539
35 339 21896.4376
36 288 1657.6782
37 248 12546.8860
38 455 15155.0722
39 268 5575.5975
40 270 16124.9226
41 180 5875.9477
42 121 2709.4525
43 270 17788.4448
44 440 35709.9743
45 249 3238.9273
46 194 1250.4943
47 162 1663.2668
48 130 3440.1509
49 388 7201.1169
50 90 235.8768
51 212 8074.9992
52 246 13099.7460
53 188 7367.2903
54 270 15137.5855
55 160 5333.6742
56 79 977.5878
57 466 42321.2944
58 240 11313.7413
59 137 770.7156
60 184 5122.1300
61 110 2547.4172
62 275 1289.2321
63 149 4792.1148
64 280 5177.2404
65 119 1059.3763
66 184 591.0052
67 140 3135.1886
68 150 2018.1813
69 190 8902.7675
70 150 3644.2955
71 150 3544.1104
72 284 3196.2668
73 192 1753.6409
74 347 20914.7009
75 232 7048.5084
76 140 656.2302
77 608 29368.6888
78 80 239.4274
79 40 371.0899
80 130 1464.5543
81 110 2062.4339
82 350 3290.1878
83 140 1471.2832
84 240 9729.8093
85 240 1669.4963
86 90 1721.4026
87 54 59.2900
88 294 157.4367
89 203 5738.7596
90 150 911.9473
91 270 7009.4108
92 155 652.4949
93 190 4887.4349
94 78 148.7665
95 140 664.4487
96 241 12833.7445
97 430 11794.8537
98 90 88.3575
99 110 1019.0459
100 9 14.2009
101 430 29672.5215
102 130 708.5926
103 289 1761.1906
104 110 2714.1073
105 160 1055.1149
106 442 27170.2791
107 159 440.8347
108 250 11202.2997
109 190 557.3005
110 184 320.9533
111 690 116365.9153
112 72 35.5397
113 190 4506.2090
114 190 470.3855
115 90 532.6815
116 889 73633.0944
117 170 2797.5063
118 155 280.1873
119 190 1881.0314
120 130 3294.5360
121 390 28775.5635
122 301 9568.9195
123 54 498.8768
124 227 2762.9537
125 142 3161.7297
126 184 1157.4672
127 741 68944.9190
128 868 24851.6489
129 230 9891.7036
130 121 3223.0470
131 320 1972.8193
132 126 1693.7032
133 440 34390.3617
134 127 101.1400
135 134 4239.6998
136 150 3156.9856
137 140 3235.5980
138 110 2197.2757
139 320 11519.5101
140 250 12585.7648
141 232 11565.3080
142 188 7383.4233
143 250 6169.7396
144 377 8298.6036
145 90 1564.0185
146 140 3310.9377
147 90 318.4193
148 90 1439.0607
149 70 1204.9722
150 90 1410.1657
151 110 727.8835
152 150 3753.1950
153 101 2508.3850
154 377 19595.8505
155 118 1227.3558
156 290 12181.5540
157 209 8903.4215
158 150 1920.1996
159 150 2492.0929
160 79 477.5485
161 150 4656.1658
162 91 807.2095
163 59 269.1846
164 218 850.3928
165 351 17122.7382
166 873 37105.6086
167 130 2978.5580
168 68 440.1965
169 126 883.1038
170 120 1523.6518
171 227 12026.4924
172 198 7430.1606
173 132 3056.7638
174 121 184.6785
175 150 4258.9812
176 100 2156.4479
177 38 53.6964
178 70 215.3016
179 355 188.8494
180 284 7746.2634
181 122 2620.4734
182 75 1375.7657
183 160 6181.1444
184 140 955.4453
185 520 42592.2085
186 99 1295.7411
187 182 5883.4028
188 80 1112.3637
189 514 11293.5938
190 96 1511.6601
191 50 589.6447
192 272 17399.3547
193 226 8064.5719
194 194 4349.6037
195 164 1346.3484
196 96 128.4833
197 107 989.7356
198 108 402.8938
199 167 4200.9591
200 98 1988.4787
201 82 384.1766
202 482 43563.2759
203 72 455.8986
204 50 485.3859
205 130 591.0116
206 230 11220.4193
207 50 8.8704
208 240 13409.4347
209 190 6340.3211
210 190 6631.3421
211 240 10086.4806
212 74 1170.8773
213 139 4617.3454
214 339 28717.9668
215 260 8977.2035
216 132 2656.4492
217 550 45259.2640
218 420 12336.2887
219 152 5428.0756
220 12 9.4461
221 90 1680.6102
222 5 1.7352
223 128 340.2067
224 100 1529.7376
225 120 156.9922
226 100 897.5863
227 320 23445.0868
228 835 28685.9322
229 740 29252.0593
230 223 5087.0442
231 100 991.8109
232 390 4184.0480
233 140 4577.9915
234 304 5701.1359
235 120 227.4644
236 403 12425.5496
237 21 9.6425
238 246 5681.1618
239 160 2623.2471
240 1019 77634.9887
241 34 148.9210
242 120 2114.7978
243 68 386.2936
244 910 77411.8779
245 302 5537.9635
246 778 84381.6052
247 101 1956.8341
248 1310 15269.1498
249 20 90.5440
250 278 15981.0655
251 81 99.6122
252 290 9094.8116
253 100 2072.8740
254 372 22771.3445
255 72 1157.5986
256 28 18.9049
257 90 34.3322
258 250 14867.1342
259 144 1535.4283
260 303 20350.2073
261 220 6215.0207
262 58 456.3846
263 224 12392.2644
264 211 564.2766
265 99 947.0254
266 44 234.2375
267 120 2796.9626
268 70 101.3810
269 421 31631.6376
270 231 5676.5470
271 214 9118.3116
272 196 7653.7229
273 280 9198.2491
274 398 25473.1823
275 72 178.3007
276 280 8809.3903
277 356 17174.3140
278 193 3730.1456
279 140 271.0505
280 130 2223.9623
281 300 3538.1085
282 456 17393.4075
283 7 6.1970
284 170 721.1142
285 252 4281.2921
286 210 6858.8856
287 308 23481.3490
288 308 2940.3326
289 121 423.1335
290 52 199.9614
291 426 43262.1502
292 104 805.7411
293 1386 2158.1662
294 527 7920.8779
295 968 19858.6972
296 1047 18000.3845
297 538 38745.6933
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
