<number of tasks>
148
<cycle time>
109
<order strength>
0.000
<z_alpha>
1.280
<task times>
1 16 8.0525
2 30 13.5776
3 7 0.7655
4 47 54.2356
5 29 25.7893
6 8 3.8874
7 39 22.3321
8 37 51.5767
9 32 36.8032
10 29 46.7934
11 17 13.4684
12 11 1.0396
13 32 28.8981
14 15 7.1016
15 53 41.9263
16 53 1.2142
17 8 3.8534
18 24 0.9322
19 24 33.4263
20 8 1.9460
21 7 2.0416
22 8 2.4584
23 14 4.4376
24 13 2.9527
25 10 3.9803
26 25 22.3516
27 11 2.4300
28 25 25.6897
29 11 0.7924
30 29 41.6912
31 25 30.8815
32 10 4.1804
33 14 8.1594
34 41 29.9467
35 42 80.7006
36 47 18.1081
37 7 0.7773
38 80 24.9509
39 7 0.9525
40 41 92.0505
41 47 131.9957
42 16 14.4854
43 32 62.1847
44 66 148.2167
45 80 181.5013
46 7 0.0979
47 41 104.3710
48 13 0.1989
49 47 74.0246
50 33 44.3670
51 34 49.3759
52 11 3.5025
53 18 18.8367
54 25 3.0878
55 7 0.8824
56 28 28.8353
57 12 6.3794
58 52 40.9438
59 14 10.5737
60 3 0.1420
61 3 0.1794
62 8 2.1988
63 16 13.8959
64 33 39.0842
65 8 1.7662
66 18 2.9241
67 10 0.3608
68 14 9.1753
69 28 44.3314
70 11 1.2117
71 18 1.1977
72 25 26.0083
73 40 9.7801
74 40 78.1555
75 1 0.0518
76 5 1.4214
77 28 46.0976
78 8 1.0663
79 81 27.5613
80 7 2.3104
81 26 12.5965
82 10 4.0299
83 21 11.8868
84 26 0.0640
85 20 24.5971
86 21 1.0308
87 47 37.2375
88 23 12.5960
89 13 4.7868
90 19 5.9019
91 15 6.2388
92 35 73.2923
93 26 29.2778
94 46 58.2114
95 20 12.7983
96 31 8.1944
97 19 18.9385
98 34 10.6792
99 51 73.5057
100 39 1.7734
101 30 32.1965
102 26 24.8788
103 13 9.9406
104 45 98.1424
105 58 132.5333
106 28 30.4452
107 8 1.6588
108 83 153.3862
109 40 46.2689
110 34 64.7534
111 23 11.8848
112 62 129.3140
113 11 2.5664
114 19 10.9397
115 14 7.4646
116 31 22.5785
117 32 63.6858
118 26 38.7081
119 55 50.2851
120 31 22.9043
121 32 1.2480
122 26 33.2055
123 19 10.9680
124 14 6.8713
125 19 3.2830
126 48 59.9945
127 55 109.6495
128 8 2.5695
129 11 5.6964
130 27 25.2849
131 18 1.8870
132 36 72.6645
133 23 4.4826
134 20 8.7756
135 46 130.2425
136 64 244.2721
137 22 24.0086
138 15 2.4322
139 34 19.7788
140 22 27.1270
141 51 90.3383
142 48 117.7863
143 64 128.2210
144 70 121.1222
145 37 68.1702
146 64 125.5065
147 78 12.6965
148 78 102.9205
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
