<number of tasks>
1000
<cycle time>
1000
<order strength>
0.600
<z_alpha>
1.960
<task times>
1 74 225.6163
2 235 527.6399
3 256 1944.8011
4 117 139.9914
5 25 6.5970
6 272 2733.0228
7 185 811.5542
8 52 60.2041
9 158 227.5980
10 158 704.2606
11 157 1391.2287
12 99 329.7974
13 213 2271.7595
14 141 799.4043
15 183 694.4012
16 132 122.8699
17 204 1113.4006
18 99 74.2473
19 149 924.7330
20 236 513.4646
21 41 26.4302
22 69 243.4457
23 111 536.0437
24 37 36.9051
25 139 305.0824
26 87 163.7153
27 129 68.2548
28 151 778.6353
29 159 613.1812
30 155 933.3122
31 157 813.8453
32 248 3322.2946
33 34 71.1102
34 37 61.8564
35 139 355.9086
36 118 370.1180
37 203 1952.0647
38 65 66.4297
39 92 71.5014
40 177 1072.8690
41 107 182.6669
42 198 1740.1738
43 29 30.7254
44 120 507.4072
45 154 203.0439
46 270 4298.8497
47 122 793.2910
48 77 306.1831
49 334 419.8353
50 27 20.2542
51 29 15.5669
52 85 318.2249
53 115 75.0502
54 173 664.8412
55 175 1841.0153
56 139 503.1006
57 84 374.3806
58 34 50.9965
59 155 941.6477
60 118 345.7787
61 95 278.0677
62 170 1038.3986
63 142 744.5909
64 88 137.3276
65 233 789.4344
66 90 233.7901
67 311 1885.4869
68 41 88.1109
69 161 1395.3063
70 46 116.2103
71 255 3806.7012
72 80 295.8604
73 186 974.1649
74 158 433.5620
75 213 667.5982
76 196 1864.3295
77 274 994.1689
78 97 490.6516
79 20 9.8204
80 185 539.3551
81 257 2039.9076
82 194 195.5189
83 134 462.6553
84 167 168.5793
85 62 60.4842
86 114 130.9490
87 130 132.7259
88 196 1437.4888
89 167 1466.4223
90 203 1752.9734
91 157 1044.7047
92 307 5130.4340
93 191 245.8051
94 200 2168.3190
95 53 74.8591
96 54 139.3397
97 212 1761.1341
98 24 27.9164
99 103 407.1160
100 145 1119.3563
101 192 1005.9014
102 134 622.6467
103 52 16.6209
104 187 745.0941
105 96 418.4908
106 261 2237.2918
107 52 139.5518
108 92 385.9603
109 117 390.2723
110 87 66.0075
111 45 74.4715
112 144 1236.6030
113 335 4434.6054
114 177 1520.2106
115 184 1667.3779
116 80 239.9092
117 264 2663.9119
118 87 249.3454
119 32 59.5663
120 280 554.5626
121 250 1040.1819
122 126 284.6400
123 89 87.1981
124 178 1332.2968
125 109 106.3434
126 98 502.7743
127 24 2.2983
128 127 843.5629
129 73 314.1678
130 43 66.0163
131 151 584.5505
132 149 851.0898
133 109 192.4722
134 152 778.1525
135 152 799.2079
136 96 451.2191
137 142 54.9863
138 212 633.9756
139 69 140.4965
140 47 43.3029
141 175 1577.2420
142 92 124.3509
143 82 50.7391
144 204 2412.3396
145 80 76.8145
146 52 133.5463
147 96 212.9831
148 163 1656.3563
149 38 21.9517
150 59 206.7804
151 168 353.9189
152 291 4390.5191
153 79 5.2970
154 88 401.1272
155 141 889.7749
156 107 11.3086
157 151 540.4185
158 86 286.5848
159 64 62.3637
160 114 212.5926
161 57 60.0364
162 90 305.2824
163 104 393.9270
164 104 122.5478
165 43 50.5339
166 281 1951.9618
167 200 1480.1364
168 155 14.0962
169 58 84.3236
170 163 1412.6568
171 263 3652.9870
172 123 167.9545
173 61 154.7235
174 37 71.2953
175 40 38.6370
176 22 1.8739
177 223 1594.9175
178 30 45.2872
179 63 58.9172
180 230 13.8601
181 173 800.0612
182 83 372.5962
183 269 772.4714
184 159 318.5415
185 180 1933.2253
186 221 1252.6325
187 272 4047.6785
188 70 71.5726
189 42 9.9084
190 69 231.3927
191 28 26.2976
192 230 2790.3697
193 194 245.3519
194 126 222.1234
195 91 36.6071
196 31 59.4810
197 106 131.0884
198 182 1617.7318
199 53 143.6207
200 234 2687.9055
201 47 39.7777
202 32 30.3729
203 195 1248.3190
204 296 3664.4667
205 224 2197.7082
206 36 1.1057
207 223 2901.2593
208 327 2923.1264
209 155 1019.1129
210 149 540.2965
211 111 295.3502
212 117 144.8113
213 272 565.2408
214 135 456.5202
215 46 93.6917
216 125 410.8254
217 129 79.9053
218 72 304.2470
219 58 51.3303
220 53 113.0283
221 120 718.8338
222 227 427.3421
223 98 461.6676
224 20 0.9685
225 111 738.5634
226 34 49.4959
227 138 457.3160
228 129 984.4376
229 60 38.0341
230 266 2592.4487
231 225 1344.8765
232 143 72.8410
233 31 12.9102
234 135 912.1277
235 312 4065.7412
236 257 2641.7945
237 104 290.8760
238 150 982.2327
239 157 1209.4034
240 261 748.1515
241 148 317.2593
242 64 31.2872
243 178 1971.6118
244 56 3.8875
245 251 3933.3993
246 70 77.8670
247 99 517.4772
248 93 105.0592
249 268 3566.4554
250 257 119.8833
251 181 2019.3923
252 110 227.7846
253 449 4586.4999
254 48 90.5461
255 72 148.4030
256 41 5.8220
257 60 132.1393
258 175 326.8987
259 32 13.5820
260 188 45.4950
261 128 6.4336
262 64 163.6420
263 161 1059.0637
264 129 134.2588
265 174 632.9018
266 172 288.9017
267 214 2054.2051
268 335 1236.7941
269 54 97.4910
270 150 1159.9452
271 142 1017.7972
272 119 253.2358
273 159 277.8568
274 91 477.2802
275 179 470.7576
276 54 150.2419
277 31 38.9115
278 40 3.3533
279 219 2361.7995
280 134 735.3024
281 82 204.6676
282 79 54.8034
283 134 403.2390
284 343 2214.4762
285 126 987.2254
286 131 311.0964
287 63 194.8575
288 244 676.8889
289 111 763.4224
290 73 206.5605
291 87 161.3997
292 22 20.5478
293 224 2098.7166
294 20 14.4297
295 76 294.9434
296 277 1121.0398
297 174 1570.4044
298 86 239.2447
299 214 1921.9566
300 66 183.6179
301 249 2789.0484
302 28 9.9565
303 134 51.6404
304 121 82.9239
305 147 480.4804
306 48 88.0692
307 123 358.9066
308 108 680.1832
309 127 958.6428
310 78 365.0656
311 114 511.4570
312 160 512.7844
313 214 1632.3607
314 69 173.2779
315 104 91.8653
316 162 1477.4655
317 104 178.7494
318 71 229.8661
319 134 336.3353
320 102 478.7125
321 229 2052.4568
322 205 2250.8332
323 176 1169.5120
324 187 1113.3771
325 101 603.9367
326 312 4951.4625
327 56 13.8719
328 91 294.1111
329 257 2152.8201
330 228 2087.1516
331 45 15.6418
332 50 19.2219
333 77 94.3795
334 300 807.3752
335 82 51.6584
336 111 645.2384
337 296 1955.9991
338 59 177.4939
339 102 162.3773
340 363 16.8411
341 180 123.1520
342 187 1078.5692
343 44 94.0372
344 103 93.7584
345 255 1930.0077
346 58 32.8335
347 65 161.9428
348 67 221.1704
349 171 913.3341
350 21 21.7263
351 90 131.4774
352 269 4274.7888
353 30 55.3291
354 167 113.5464
355 41 76.8562
356 115 466.0236
357 65 199.7822
358 88 69.0513
359 201 2085.3983
360 108 561.2937
361 78 51.6570
362 118 303.3991
363 51 105.7437
364 91 162.8430
365 46 110.0585
366 147 249.2778
367 70 82.8456
368 145 653.0976
369 219 2208.9811
370 101 404.5327
371 89 156.2032
372 47 97.3266
373 139 24.5301
374 85 119.5016
375 70 42.2104
376 174 350.2948
377 64 244.7506
378 134 84.3203
379 94 372.6019
380 103 468.0733
381 174 948.7412
382 154 883.8196
383 51 88.0739
384 107 635.9775
385 133 397.5595
386 72 66.3014
387 83 91.3441
388 152 875.1943
389 89 195.8602
390 149 20.9091
391 54 134.4508
392 116 106.1963
393 94 377.2921
394 56 132.1524
395 309 5700.3457
396 140 1038.9788
397 327 1837.1715
398 142 139.7467
399 264 2146.6165
400 240 1491.2047
401 84 383.2347
402 106 86.2089
403 151 637.5633
404 31 49.8389
405 212 1100.9717
406 192 1.0383
407 193 642.0687
