<number of tasks>
297
<cycle time>
1991
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 270 558.2207
2 270 772.7366
3 130 244.4825
4 148 844.0061
5 190 1269.4760
6 293 3400.0739
7 348 2735.5440
8 182 706.9280
9 490 13562.5783
10 212 1250.1651
11 248 3420.3451
12 248 332.4595
13 248 3131.3946
14 248 268.6209
15 248 2858.6580
16 268 1746.2761
17 268 2987.8108
18 268 404.1285
19 288 2180.7667
20 248 147.4010
21 268 2545.7338
22 60 169.6815
23 268 1934.6510
24 240 3581.1045
25 240 1285.3191
26 171 101.3725
27 490 12791.5314
28 182 460.1865
29 170 701.8534
30 306 282.9493
31 108 604.5641
32 248 2394.5957
33 190 2231.6637
34 240 627.0084
35 339 4553.1102
36 288 2152.5779
37 248 332.0181
38 455 9414.4677
39 268 1822.5267
40 270 2858.0363
41 180 58.1119
42 121 303.9278
43 270 2424.3387
44 440 11770.7424
45 249 1938.9630
46 194 475.3507
47 162 861.4758
48 130 1021.2676
49 388 2687.0962
50 90 125.2509
51 212 823.8369
52 246 3604.5377
53 188 2093.9046
54 270 3129.9323
55 160 1306.2710
56 79 296.4010
57 466 6407.2077
58 240 255.8625
59 137 444.1423
60 184 778.3969
61 110 394.7893
62 275 2222.1977
63 149 766.0484
64 280 3205.0233
65 119 104.5816
66 184 1874.9654
67 140 281.1742
68 150 971.3950
69 190 1733.9980
70 150 483.5101
71 150 788.8203
72 284 388.2164
73 192 2067.4266
74 347 6157.5093
75 232 1249.4636
76 140 775.4068
77 608 6515.0754
78 80 388.6558
79 40 29.8135
80 130 41.3105
81 110 670.3975
82 350 3466.4948
83 140 506.9616
84 240 2148.9069
85 240 580.0350
86 90 425.1777
87 54 104.4921
88 294 3224.7513
89 203 568.2324
90 150 862.6859
91 270 3933.4721
92 155 796.8101
93 190 1063.4789
94 78 302.8174
95 140 266.3432
96 241 907.9877
97 430 9761.1092
98 90 371.9258
99 110 388.5430
100 9 2.8838
101 430 10035.8825
102 130 369.4946
103 289 4968.1352
104 110 2.3953
105 160 573.9220
106 442 4827.8470
107 159 538.3566
108 250 2158.7991
109 190 1285.7091
110 184 1488.0545
111 690 11607.8212
112 72 121.1745
113 190 1119.8003
114 190 665.6370
115 90 237.3090
116 889 16888.3696
117 170 962.6282
118 155 1299.0665
119 190 1053.8472
120 130 458.6737
121 390 53.5315
122 301 342.0550
123 54 133.4061
124 227 1652.3088
125 142 416.4786
126 184 70.5094
127 741 990.4567
128 868 8584.4062
129 230 91.6648
130 121 295.0334
131 320 1071.4196
132 126 164.7534
133 440 4111.5207
134 127 731.5664
135 134 621.2594
136 150 927.3152
137 140 1008.2897
138 110 29.4453
139 320 3420.3417
140 250 1493.6979
141 232 900.4314
142 188 1155.3549
143 250 2482.0777
144 377 3720.6803
145 90 379.7571
146 140 78.6622
147 90 451.9370
148 90 183.6717
149 70 235.5612
150 90 220.8882
151 110 304.3557
152 150 37.7584
153 101 297.0576
154 377 6042.0583
155 118 451.9751
156 290 1242.6326
157 209 1797.6152
158 150 640.9216
159 150 932.0463
160 79 74.1951
161 150 1333.6378
162 91 227.3554
163 59 60.5758
164 218 1346.1759
165 351 1014.5086
166 873 17291.8276
167 130 229.2812
168 68 24.0342
169 126 6.0099
170 120 868.3968
171 227 2051.4359
172 198 1154.2345
173 132 760.2470
174 121 625.0006
175 150 956.5994
176 100 17.1013
177 38 60.2549
178 70 274.3125
179 355 5636.9925
180 284 4458.3086
181 122 372.4907
182 75 47.9674
183 160 167.3389
184 140 158.5392
185 520 8694.3129
186 99 160.7839
187 182 2066.5814
188 80 370.2134
189 514 4485.9766
190 96 292.2839
191 50 8.8303
192 272 1786.1383
193 226 1944.8932
194 194 1242.0299
195 164 805.0447
196 96 351.1462
197 107 482.8346
198 108 401.6675
199 167 1027.4215
200 98 123.6087
201 82 184.9075
202 482 478.3856
203 72 151.0893
204 50 3.2973
205 130 98.9750
206 230 2550.8210
207 50 24.3375
208 240 2721.7077
209 190 80.2158
210 190 931.9218
211 240 3517.9761
212 74 134.0267
213 139 388.1162
214 339 907.4810
215 260 2216.9259
216 132 1078.4802
217 550 9962.9289
218 420 8973.6935
219 152 834.2204
220 12 1.3432
221 90 104.2165
222 5 0.3012
223 128 678.6670
224 100 481.9089
225 120 49.4678
226 100 521.8627
227 320 484.6250
228 835 29765.4493
229 740 7587.7045
230 223 250.0137
231 100 217.2913
232 390 9384.5370
233 140 520.6603
234 304 1045.9813
235 120 137.2400
236 403 5281.3400
237 21 25.9756
238 246 3533.7959
239 160 898.4014
240 1019 36118.4022
241 34 31.3240
242 120 159.2341
243 68 146.6350
244 910 13690.9681
245 302 2592.1753
246 778 30930.1651
247 101 533.9501
248 1310 63914.3955
249 20 5.6307
250 278 3273.9060
251 81 11.0303
252 290 1023.3754
253 100 538.3867
254 372 4449.9938
255 72 232.5335
256 28 32.9632
257 90 68.8256
258 250 3196.7549
259 144 912.2257
260 303 2020.0824
261 220 2526.2995
262 58 202.2442
263 224 2210.7221
264 211 2234.1509
265 99 120.6316
266 44 25.7621
267 120 703.8900
268 70 290.2296
269 421 230.2866
270 231 1514.9028
271 214 480.2460
272 196 796.4497
273 280 915.1761
274 398 8107.8910
275 72 209.8169
276 280 4610.9014
277 356 2708.0752
278 193 1927.7297
279 140 347.7314
280 130 778.6144
281 300 2317.5420
282 456 8463.4006
283 7 0.2876
284 170 1688.7698
285 252 2206.1184
286 210 2019.4718
287 308 2649.9867
288 308 5661.9529
289 121 728.2587
290 52 141.6968
291 426 6591.5814
292 104 332.2102
293 1386 63589.1123
294 527 2530.8781
295 968 15457.8186
296 1047 38959.1178
297 538 411.2545
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
170,174
171,174
172,175
173,177
174,178
174,287
174,288
175,180
176,181
177,181
178,181
179,181
180,181
180,252
181,182
181,183
181,184
181,185
181,186
181,187
181,188
181,189
181,196
