<number of tasks>
148
<cycle time>
109
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 16 44.2453
2 30 195.6584
3 7 1.1657
4 47 197.8233
5 29 39.2049
6 8 12.9139
7 39 115.1045
8 37 61.6114
9 32 222.8997
10 29 69.0127
11 17 15.8675
12 11 12.4449
13 32 233.3428
14 15 30.6209
15 53 489.4903
16 53 164.5824
17 8 1.7650
18 24 29.5585
19 24 63.3721
20 8 11.3626
21 7 2.4021
22 8 11.5298
23 14 16.4935
24 13 16.1580
25 10 15.4483
26 25 0.2168
27 11 10.8021
28 25 35.9328
29 11 1.8805
30 29 181.8004
31 25 10.7160
32 10 15.5139
33 14 36.3244
34 41 261.1649
35 42 154.8664
36 47 210.4660
37 7 8.8949
38 80 74.1892
39 7 3.8017
40 41 190.4329
41 47 252.5789
42 16 61.6656
43 32 74.3849
44 66 204.5948
45 80 135.0896
46 7 3.4555
47 41 162.1794
48 13 23.7219
49 47 204.1374
50 33 207.7906
51 34 278.7252
52 11 0.2285
53 18 2.3667
54 25 87.4198
55 7 9.1732
56 28 102.0957
57 12 8.4720
58 52 570.6548
59 14 2.9658
60 3 1.8251
61 3 0.6783
62 8 15.7019
63 16 48.2868
64 33 67.9765
65 8 1.6518
66 18 73.8434
67 10 7.6735
68 14 25.5886
69 28 130.1476
70 11 29.1702
71 18 5.7769
72 25 47.3119
73 40 296.8235
74 40 235.6834
75 1 0.1607
76 5 1.1624
77 28 91.5833
78 8 2.7350
79 81 86.7364
80 7 3.2954
81 26 147.9003
82 10 23.8478
83 21 31.5262
84 26 75.9679
85 20 11.2753
86 21 63.5659
87 47 56.2660
88 23 9.2021
89 13 30.3979
90 19 35.4806
91 15 24.0200
92 35 36.4011
93 26 114.9268
94 46 426.2818
95 20 4.4870
96 31 238.8325
97 19 42.3040
98 34 68.5307
99 51 388.3633
100 39 204.5158
101 30 9.6601
102 26 125.4397
103 13 20.9522
104 45 464.3702
105 58 393.8355
106 28 139.9349
107 8 0.3373
108 83 110.7174
109 40 163.4770
110 34 34.7921
111 23 71.5311
112 62 314.2156
113 11 15.3320
114 19 4.0091
115 14 23.2285
116 31 8.4481
117 32 124.9295
118 26 4.2058
119 55 126.7713
120 31 46.0719
121 32 189.0227
122 26 16.4554
123 19 11.2903
124 14 20.1695
125 19 50.8702
126 48 160.5815
127 55 349.6489
128 8 4.3351
129 11 22.5351
130 27 10.5953
131 18 13.3734
132 36 140.6526
133 23 88.6993
134 20 65.5143
135 46 463.3417
136 64 34.8377
137 22 31.2898
138 15 48.7306
139 34 2.0101
140 22 102.2352
141 51 575.7662
142 48 268.0198
143 64 10.5035
144 70 226.7345
145 37 216.8002
146 64 444.1598
147 78 157.0092
148 78 208.5978
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
