<number of tasks>
1000
<cycle time>
1000
<order strength>
0.196
<z_alpha>
1.960
<task times>
1 39 266.5056
2 216 3217.9531
3 278 4895.9577
4 492 13637.3095
5 290 19883.1546
6 302 12731.5438
7 179 7243.1966
8 223 6893.1303
9 70 1104.2474
10 276 13423.1508
11 431 33179.0140
12 89 1971.9386
13 47 407.3605
14 64 20.7013
15 192 4406.6232
16 67 922.2676
17 109 911.7196
18 30 128.1025
19 39 222.5889
20 97 813.9575
21 143 4180.5827
22 96 656.4328
23 482 18797.5466
24 329 24400.7095
25 108 1960.8236
26 175 7163.3292
27 103 1635.3303
28 22 42.5608
29 656 2797.8238
30 118 3076.8947
31 46 405.9176
32 188 1468.5210
33 50 474.2186
34 259 6748.9050
35 166 1141.6890
36 323 19537.4045
37 124 487.7860
38 233 539.8584
39 141 2852.8965
40 406 35405.1290
41 244 12855.0029
42 240 5829.2423
43 458 43232.2957
44 185 790.5825
45 49 183.9756
46 254 10229.6473
47 30 170.3039
48 41 73.8519
49 510 52010.6520
50 160 294.0300
51 150 2492.9853
52 62 617.6493
53 226 6644.6646
54 530 15072.1467
55 359 12074.3836
56 157 1281.4810
57 83 1087.4533
58 83 407.2623
59 191 3732.8375
60 128 2388.0350
61 144 3123.7588
62 24 17.2489
63 77 453.3782
64 476 27425.9056
65 348 15725.4128
66 463 19259.3430
67 231 6462.2162
68 413 27961.4887
69 494 47184.0040
70 187 5139.8109
71 215 7894.1565
72 322 18753.3769
73 337 898.9686
74 124 1615.5312
75 268 5071.1374
76 104 1861.3404
77 593 8118.4230
78 287 1322.8408
79 124 2373.8897
80 244 9388.6641
81 324 19162.0237
82 144 1723.2558
83 120 853.0818
84 191 7896.2221
85 206 6244.4250
86 265 17363.4417
87 543 22157.6182
88 252 14514.0204
89 502 1728.5769
90 97 568.3785
91 59 754.1787
92 162 5830.1892
93 332 17338.7675
94 82 255.5065
95 227 5394.5125
96 491 54701.5235
97 375 35132.7214
98 29 145.9323
99 558 32917.8579
100 291 2486.4681
101 100 1917.1505
102 257 6559.8958
103 179 3553.9493
104 341 26896.6716
105 82 1523.9565
106 117 1724.7768
107 90 413.8118
108 219 5363.6892
109 589 28174.5581
110 414 11408.9842
111 200 5256.7800
112 498 27731.0435
113 48 127.9627
114 544 17073.6424
115 548 1405.2569
116 225 7586.3199
117 194 272.6263
118 125 3111.8960
119 88 558.0370
120 141 4650.6524
121 100 2240.1686
122 22 46.7272
123 203 2045.9821
124 275 18594.2903
125 573 47244.0634
126 411 4617.3415
127 602 15170.8901
128 43 170.2464
129 252 10272.2454
130 540 46436.4178
131 78 1476.7077
132 272 11244.1198
133 185 7000.5204
134 596 22089.2765
135 73 454.7676
136 506 44210.4038
137 258 6928.3256
138 139 1568.1706
139 57 44.4384
140 468 29295.6763
141 255 13387.1258
142 264 8105.9802
143 295 7923.0835
144 86 1395.4629
145 135 3946.1005
146 98 2240.4688
147 177 3804.8362
148 57 375.1010
149 459 50857.6220
150 48 130.9864
151 96 961.2788
152 330 26804.1557
153 112 2582.2089
154 438 21110.1734
155 369 12538.7605
156 92 308.7966
157 295 18399.1322
158 512 46208.3201
159 399 18205.5463
160 362 31211.3729
161 60 438.7023
162 131 2031.1355
163 164 1614.8825
164 320 18065.2746
165 28 81.7706
166 556 47495.4471
167 494 10168.4434
168 292 14443.1303
169 327 16561.3013
170 495 40373.5069
171 412 12615.7698
172 95 2060.8274
173 364 14763.1315
174 47 6.8260
175 70 271.5064
176 46 137.4927
177 94 1789.7539
178 313 19659.0574
179 214 9363.8027
180 224 1829.3691
181 345 19396.2324
182 517 52128.1607
183 100 60.2360
184 27 89.9013
185 213 6021.3203
186 186 5294.1137
187 61 252.5187
188 476 35815.1268
189 176 4070.8854
190 415 30926.6707
191 316 11684.5515
192 29 178.4105
193 244 14471.8132
194 47 298.8658
195 61 235.8902
196 57 239.6380
197 142 4667.1466
198 153 323.3003
199 544 7816.3101
200 99 1799.8178
201 298 4725.7919
202 236 13138.9855
203 148 124.8581
204 173 6284.6737
205 227 7250.6179
206 546 26592.5014
207 488 58690.6365
208 191 3860.9627
209 450 30237.5624
210 241 10030.0637
211 577 28199.2275
212 66 13.4405
213 245 9914.5932
214 279 18112.9121
215 209 8186.7767
216 182 3876.1850
217 131 1764.1440
218 24 87.2514
219 175 2061.3086
220 62 745.3990
221 281 8616.1570
222 257 1429.0866
223 92 683.9263
224 349 8455.0047
225 64 455.6299
226 99 1969.4618
227 287 9537.8412
228 189 4246.6886
229 542 44916.7036
230 345 6963.9070
231 285 5962.0309
232 420 7549.8283
233 430 20774.1983
234 293 18377.9976
235 242 11234.6090
236 29 196.9281
237 243 1612.4825
238 212 8180.6002
239 349 16953.2871
240 179 4025.6291
241 120 2312.2601
242 256 16275.7874
243 167 299.5921
244 158 3460.5019
245 198 1533.8353
246 157 2544.6276
247 27 1.5146
248 275 9450.0727
249 206 10368.3552
250 94 1314.6777
251 249 11174.3249
252 139 4551.9857
253 67 181.2271
254 196 4511.7770
255 563 34277.8607
256 395 2228.1854
257 97 182.3791
258 165 5994.0442
259 103 432.0183
260 203 4993.5854
261 173 5382.2679
262 232 637.8831
263 314 3162.0279
264 163 3491.0168
265 183 4764.1931
266 37 329.5891
267 143 3550.1138
268 408 2451.1620
269 21 39.3516
270 177 1927.3952
271 37 260.3941
272 424 30192.9118
273 53 487.0805
274 190 8672.1706
275 127 1498.2081
276 20 45.1739
277 157 160.8368
278 127 3056.0650
279 66 270.0269
280 240 1477.2378
281 250 1763.2845
282 112 584.8202
283 238 4195.8157
284 69 482.9372
285 146 996.8840
286 65 213.3436
287 166 3584.3223
288 173 3093.5180
289 341 23074.7178
290 342 21628.0230
291 256 14461.8618
292 91 1623.4765
293 40 140.1737
294 103 194.7524
295 47 180.5374
296 200 4346.4554
297 155 5271.7255
298 33 80.2443
299 81 248.4866
300 241 4067.8822
301 44 80.8997
302 196 6068.8558
303 502 35851.1899
304 190 2183.2095
305 487 24159.8903
306 192 1608.4635
307 158 4840.9785
308 507 43582.9582
309 520 20873.4872
310 228 20.1289
311 251 4004.5194
312 235 12521.1005
313 206 369.5532
314 552 23479.0313
315 247 12751.4350
316 179 7157.5168
317 89 1156.9550
318 102 2299.9343
319 297 21341.4928
320 67 597.0011
321 471 24267.5622
322 291 20412.8270
323 98 654.5845
324 33 208.0576
325 151 1018.1868
326 339 24227.4240
327 186 3841.1595
328 83 471.2136
329 164 320.4811
330 33 186.4388
331 52 185.3169
332 225 11080.5880
333 187 6442.7121
334 91 1679.9069
335 40 162.2299
336 425 24590.4808
337 464 44293.2459
338 304 9495.2557
339 97 1088.6198
340 174 5761.7534
341 154 3995.8612
342 239 3019.2867
343 194 6290.5123
344 61 328.6592
345 110 1599.4164
346 172 6401.4035
347 97 1412.9795
348 144 3898.4286
349 90 244.2703
350 49 291.7408
351 153 5699.4841
352 233 11432.3017
353 305 3937.7560
354 52 157.2951
355 93 1308.2481
356 182 5749.9971
357 188 1379.0767
358 306 9565.2708
359 106 771.9427
360 175 7541.0311
361 168 4874.4536
362 97 2162.9941
363 455 29535.6390
364 426 44488.7635
365 511 15775.5294
366 291 4871.5765
367 169 1115.2379
368 137 4131.6534
369 155 4373.6321
370 95 1609.2435
371 154 2977.8299
372 198 9734.3780
373 43 30.7274
374 160 600.3778
375 239 3649.0816
376 200 9935.8798
377 283 7504.4902
378 80 1358.6779
379 371 20344.7432
380 267 5146.9449
381 72 653.8384
382 162 5851.1131
383 306 4497.1494
384 186 1408.6820
385 80 547.4265
386 25 28.2815
