<number of tasks>
1000
<cycle time>
1000
<order strength>
0.204
<z_alpha>
1.280
<task times>
1 125 760.0145
2 23 14.0167
3 39 25.8716
4 39 349.7373
5 86 660.7332
6 64 867.4344
7 253 9830.1550
8 585 43341.7942
9 278 8594.9392
10 234 11318.0863
11 483 21689.8290
12 31 144.2389
13 451 33646.3878
14 367 30638.0422
15 51 481.5386
16 100 1617.2085
17 550 46960.2822
18 269 3289.7458
19 121 1284.7773
20 39 52.3010
21 389 798.2014
22 422 20323.3047
23 127 2212.7642
24 39 359.4937
25 489 55216.2714
26 98 1421.7416
27 224 4383.1986
28 182 8147.3854
29 96 430.9463
30 257 9493.4745
31 152 1745.2698
32 219 11602.0535
33 328 24786.7676
34 519 10626.9815
35 65 1011.6991
36 494 30470.0683
37 308 21419.0453
38 501 48929.5515
39 218 2981.4654
40 579 22558.8830
41 75 23.9778
42 295 13104.1620
43 26 125.7069
44 480 14508.1403
45 470 5863.6963
46 174 3522.0740
47 107 1605.3059
48 33 225.1700
49 120 1546.0997
50 45 295.0235
51 223 3483.5029
52 93 452.3917
53 421 26137.8701
54 85 531.6260
55 519 22213.0244
56 162 1909.7869
57 492 48875.2660
58 387 10751.5036
59 76 209.9615
60 397 22059.5152
61 347 21757.7990
62 96 567.0265
63 309 394.6566
64 253 6139.2349
65 30 216.6011
66 61 240.9261
67 281 18542.0887
68 384 26762.1279
69 408 33071.1983
70 482 26524.3675
71 59 92.6596
72 229 7162.4454
73 208 8031.2305
74 86 581.9715
75 493 35145.5655
76 441 10930.6189
77 179 632.2273
78 311 20370.0450
79 485 24789.2232
80 491 53823.2342
81 299 17576.9379
82 305 1937.0954
83 185 2768.7413
84 57 738.0406
85 68 79.8064
86 102 1901.5313
87 268 17622.7907
88 576 41304.4743
89 597 14895.9318
90 72 225.6446
91 345 28628.7146
92 207 745.9995
93 180 3827.7309
94 136 3958.1907
95 316 10044.9228
96 145 4657.2361
97 61 360.6042
98 79 585.7143
99 56 442.8668
100 26 41.3293
101 414 6323.2846
102 234 615.1278
103 375 30560.8283
104 520 35660.7426
105 127 758.0995
106 159 2923.4260
107 127 478.2764
108 475 21030.2001
109 77 1376.6318
110 185 313.4059
111 184 6973.1231
112 320 19942.2281
113 494 17752.5759
114 213 10622.0976
115 112 1971.5859
116 118 2226.6292
117 108 2875.4660
118 275 9444.7781
119 163 6316.9596
120 166 687.0041
121 518 33922.7770
122 195 3962.8418
123 217 6637.7986
124 147 1135.0129
125 357 1420.7567
126 353 24560.9879
127 357 10383.1171
128 133 559.0158
129 347 550.9560
130 80 20.5980
131 282 11149.7118
132 81 1528.5634
133 92 171.3998
134 64 4.3160
135 295 17123.6243
136 305 8578.7181
137 63 723.5267
138 339 6719.6555
139 221 5330.1359
140 110 2390.7220
141 71 350.4251
142 160 6088.2844
143 182 6234.4487
144 146 3956.2086
145 64 847.6461
146 367 16189.3071
147 69 561.3613
148 55 103.4707
149 217 8095.6493
150 117 1129.2176
151 105 2132.1534
152 74 348.0946
153 376 18038.0856
154 32 95.8927
155 73 497.6593
156 278 9188.9647
157 255 12413.1496
158 254 4356.1357
159 321 18632.0820
160 46 374.1578
161 148 5352.6403
162 84 1114.0295
163 553 34329.8305
164 252 10584.1491
165 116 962.8441
166 255 8546.6008
167 157 2434.4565
168 34 231.9125
169 596 16668.6878
170 81 791.8813
171 499 1189.2425
172 166 830.0335
173 62 483.6887
174 228 10917.9015
175 105 1895.7061
176 286 429.6980
177 338 1249.3581
178 82 416.5988
179 170 6207.7893
180 145 3720.8597
181 178 1480.2667
182 133 3939.1949
183 249 11670.3880
184 118 1839.2481
185 372 15857.3943
186 61 427.6747
187 129 296.8441
188 89 942.2260
189 392 21303.3025
190 474 17986.4156
191 214 6203.1151
192 156 5317.5183
193 363 21424.2517
194 231 7989.6410
195 69 58.9759
196 354 20656.2829
197 85 44.1117
198 105 1541.7430
199 282 976.8397
200 182 227.7811
201 404 11651.7709
202 138 1749.9766
203 219 5745.8364
204 181 1390.1040
205 506 38243.4614
206 151 1483.7591
207 531 46406.7803
208 60 474.7901
209 94 1913.7571
210 465 8783.2001
211 78 435.2896
212 254 1321.1857
213 134 4010.6594
214 339 9020.4869
215 227 10194.2303
216 137 1732.4135
217 128 375.4434
218 97 1753.4227
219 477 56031.2822
220 191 6858.1050
221 33 213.5258
222 106 2491.7701
223 476 21136.5836
224 329 25504.5022
225 53 467.6430
226 182 6087.8813
227 494 14408.3250
228 279 17832.3456
229 190 2490.0331
230 430 33919.2327
231 318 4669.0684
232 138 4025.4516
233 381 17274.0368
234 223 9588.7040
235 148 845.4765
236 217 10875.6453
237 28 65.9989
238 87 1055.5719
239 192 8948.8996
240 109 1268.0527
241 199 1731.0912
242 49 159.4938
243 111 1687.9352
244 197 8703.0627
245 120 819.9318
246 167 4575.0857
247 128 3275.3982
248 215 7155.6290
249 158 3434.6557
250 353 25398.6860
251 60 874.3412
252 96 550.6632
253 406 23089.7861
254 148 5314.2109
255 243 5437.8335
256 355 11937.3735
257 158 3158.1122
258 305 12290.9717
259 186 396.5369
260 91 1773.7834
261 163 1467.5337
262 409 14180.7653
263 279 18532.9144
264 285 20301.2138
265 200 6095.4156
266 175 7204.4129
267 463 11504.3718
268 380 6425.8147
269 238 1807.7106
270 484 54844.1771
271 572 23350.2124
272 134 748.0000
273 53 611.3991
274 116 530.5967
275 219 8992.7983
276 22 80.4104
277 175 2504.0999
278 268 3349.1122
279 228 2951.2630
280 272 12471.4035
281 253 7643.8325
282 148 20.9725
283 97 1673.3530
284 459 51165.3884
285 554 3617.6131
286 169 1205.7269
287 117 2294.1184
288 129 554.6521
289 66 1003.8854
290 172 5714.6073
291 122 3480.1242
292 53 325.3610
293 209 2302.3703
294 198 4573.3075
295 400 6249.0215
296 523 13376.1100
297 106 2487.6526
298 316 18277.6514
299 358 10489.7390
300 175 4018.0607
301 215 10899.6753
302 563 30050.6491
303 310 8302.6575
304 40 228.4317
305 392 26263.0280
306 111 928.1566
307 140 3892.0830
308 159 5325.1565
309 85 1074.3187
310 329 12857.7564
311 37 1.2211
312 32 176.8849
313 121 890.5343
314 485 56036.5204
315 149 712.1403
316 182 2542.3504
317 532 26153.5993
318 180 2388.7455
319 370 12977.0353
320 166 5942.4346
321 526 14113.1982
322 406 5841.9297
323 123 2416.6125
324 257 14711.2014
325 190 5449.7050
326 213 9918.6391
327 173 6593.6464
328 202 3289.6773
329 272 177.4553
330 96 116.7603
331 335 5384.3044
332 153 4804.9934
333 407 4028.8204
334 492 39489.0631
335 414 8724.8950
336 161 4561.1369
337 189 7780.9936
338 148 706.8520
339 86 1497.1690
340 217 10840.0409
341 210 10399.9543
342 73 103.4233
343 196 8276.6019
344 451 16565.8040
345 136 1338.2055
346 237 4703.2879
347 234 5152.5029
348 118 1824.0080
349 581 5313.0646
350 431 17876.0555
351 135 2588.1714
352 32 110.3815
353 57 259.0018
354 205 8276.3664
355 526 29116.4633
356 510 6496.3209
357 271 16188.4835
358 113 895.6255
359 185 7494.1514
360 387 7328.8483
361 88 1899.7420
362 180 820.3221
363 49 67.2287
364 108 2146.0142
365 72 1045.8335
366 23 88.3969
367 30 176.0791
368 476 7157.3080
369 98 1379.9755
370 337 23375.6184
371 181 7890.1512
372 68 391.3897
373 206 5030.1128
374 104 2430.6159
375 441 16471.6969
376 243 8593.1283
377 46 528.9906
378 397 4252.8581
379 445 8499.6835
380 118 8.7441
381 106 1862.2848
382 145 3141.3289
383 166 940.6651
384 186 4697.6289
385 370 27599.9333
386 104 2641.7330
387 123 3241.2171
