<number of tasks>
297
<cycle time>
2177
<order strength>
0.000
<z_alpha>
1.645
<task times>
1 270 2810.4506
2 270 12329.5325
3 130 921.1375
4 148 3903.1127
5 190 7425.1479
6 293 8077.1167
7 348 12299.8806
8 182 4424.1944
9 490 47814.5678
10 212 8869.4351
11 248 13951.8671
12 248 6653.4219
13 248 10755.5183
14 248 36.7465
15 248 4932.4566
16 268 8357.8892
17 268 3770.3986
18 268 5412.7311
19 288 10763.6889
20 248 13695.8066
21 268 16514.0017
22 60 219.1281
23 268 9322.1809
24 240 1015.2385
25 240 13150.7844
26 171 2768.8352
27 490 56959.3682
28 182 4663.1577
29 170 5655.1561
30 306 2745.0519
31 108 1636.0173
32 248 14075.7096
33 190 1180.2189
34 240 8001.4128
35 339 23932.8608
36 288 18829.5349
37 248 6611.3868
38 455 21568.2326
39 268 194.6687
40 270 134.6499
41 180 7654.2916
42 121 976.2298
43 270 15203.8285
44 440 47667.7912
45 249 15357.5063
46 194 2608.3170
47 162 4587.0159
48 130 2553.1924
49 388 25586.2387
50 90 988.2138
51 212 9194.1289
52 246 4339.3288
53 188 3131.1530
54 270 5626.9493
55 160 272.1192
56 79 32.9940
57 466 23701.5110
58 240 2982.4047
59 137 1466.7076
60 184 2672.4622
61 110 779.2354
62 275 17595.8695
63 149 3603.7641
64 280 5083.6897
65 119 2494.3418
66 184 1334.9435
67 140 896.4613
68 150 1388.6806
69 190 8757.2919
70 150 1524.3174
71 150 312.1524
72 284 7554.2897
73 192 3237.4309
74 347 21268.7132
75 232 582.7070
76 140 4484.7983
77 608 31445.3965
78 80 281.7313
79 40 89.1086
80 130 3559.6426
81 110 2809.2173
82 350 17729.8641
83 140 3888.8153
84 240 4835.5944
85 240 5629.8767
86 90 586.8894
87 54 116.5395
88 294 8810.3211
89 203 9720.7887
90 150 5191.7433
91 270 11201.0932
92 155 3759.3727
93 190 279.2128
94 78 337.9750
95 140 3915.9293
96 241 12275.0888
97 430 36442.0327
98 90 1185.3265
99 110 2339.4719
100 9 2.2391
101 430 22377.0078
102 130 3510.7894
103 289 19992.9456
104 110 871.5932
105 160 2188.8277
106 442 32468.3370
107 159 3934.7814
108 250 6458.8337
109 190 5650.9470
110 184 7930.6884
111 690 60932.7250
112 72 828.0526
113 190 6468.2693
114 190 8859.6087
115 90 1745.1810
116 889 15305.8904
117 170 212.8181
118 155 613.4988
119 190 6335.8730
120 130 2927.4533
121 390 13524.3826
122 301 994.7662
123 54 52.5444
124 227 9750.4054
125 142 2668.7995
126 184 912.0920
127 741 11961.9416
128 868 81891.2576
129 230 5029.5935
130 121 1717.1275
131 320 15593.2050
132 126 250.9347
133 440 2916.2256
134 127 3119.5031
135 134 1141.2268
136 150 2225.3437
137 140 981.5247
138 110 2981.8202
139 320 19093.8436
140 250 5909.3613
141 232 3956.9141
142 188 5053.9849
143 250 2775.3338
144 377 21834.3230
145 90 1028.8097
146 140 4323.1656
147 90 70.7965
148 90 177.4052
149 70 562.7630
150 90 1452.9749
151 110 1636.5531
152 150 1295.5186
153 101 1632.5707
154 377 502.0582
155 118 998.6760
156 290 14576.3771
157 209 6227.2996
158 150 4227.7480
159 150 4088.2714
160 79 254.9911
161 150 3406.6866
162 91 2061.6576
163 59 468.1304
164 218 1445.1638
165 351 27264.5554
166 873 81921.7740
167 130 2206.4007
168 68 514.5882
169 126 263.5698
170 120 1688.2682
171 227 9029.4172
172 198 9407.0392
173 132 1875.5036
174 121 3570.0228
175 150 5591.6188
176 100 959.9369
177 38 238.6625
178 70 175.7683
179 355 18184.7618
180 284 8092.0513
181 122 3517.4777
182 75 415.4473
183 160 5506.9615
184 140 2989.2938
185 520 48490.9052
186 99 1644.2436
187 182 7188.7120
188 80 258.4410
189 514 3798.3730
190 96 1121.2051
191 50 519.3690
192 272 14174.2262
193 226 12363.6124
194 194 7133.9035
195 164 1875.6637
196 96 1728.5221
197 107 922.5641
198 108 1319.2017
199 167 5037.0227
200 98 2010.7491
201 82 1083.3467
202 482 6883.5195
203 72 556.7481
204 50 253.1317
205 130 1222.3444
206 230 12848.1401
207 50 30.5475
208 240 9314.4670
209 190 2187.8155
210 190 7065.1625
211 240 613.3874
212 74 134.1212
213 139 330.8809
214 339 5408.4248
215 260 8184.8193
216 132 3755.2745
217 550 26840.9986
218 420 40343.2323
219 152 2216.6572
220 12 10.3249
221 90 834.1109
222 5 2.3719
223 128 922.7068
224 100 900.0098
225 120 169.3359
226 100 530.3950
227 320 18571.9372
228 835 76007.5619
229 740 24329.1459
230 223 3522.3906
231 100 1415.6354
232 390 3967.5873
233 140 80.2118
234 304 7850.2578
235 120 3041.6982
236 403 10265.0066
237 21 86.1352
238 246 10259.8649
239 160 1117.2629
240 1019 132155.9340
241 34 43.9002
242 120 1002.7800
243 68 60.8040
244 910 198709.3871
245 302 14199.7910
246 778 84907.0438
247 101 2363.5745
248 1310 122198.6011
249 20 98.9858
250 278 2753.2032
251 81 1423.8453
252 290 20753.3875
253 100 51.4295
254 372 32201.8354
255 72 893.1671
256 28 137.1261
257 90 1322.0341
258 250 1632.7604
259 144 4057.6569
260 303 15045.9033
261 220 850.4193
262 58 89.8271
263 224 4399.3670
264 211 9014.5006
265 99 420.1929
266 44 266.8094
267 120 1826.0000
268 70 97.8878
269 421 1188.3411
270 231 8971.9971
271 214 2566.0819
272 196 6667.6267
273 280 8136.9650
274 398 6684.7229
275 72 448.4218
276 280 3483.2698
277 356 18677.1817
278 193 6000.3047
279 140 859.7233
280 130 3005.3111
281 300 9207.3442
282 456 20541.9377
283 7 9.4885
284 170 4057.0640
285 252 4996.2583
286 210 4434.6494
287 308 2914.9126
288 308 15913.3604
289 121 802.2966
290 52 284.4460
291 426 1515.0465
292 104 2126.4161
293 1386 88972.9698
294 527 41583.1247
295 968 171971.1384
296 1047 46455.8931
297 538 35828.4358
<precedence relations>
1,2
2,3
3,4
4,5
4,22
4,26
4,27
4,40
4,48
4,56
4,83
4,86
4,94
4,105
4,109
4,111
4,134
4,221
4,247
4,259
5,6
6,7
6,8
6,9
6,10
7,11
7,12
7,13
7,14
7,15
7,20
8,11
8,12
8,13
8,14
8,15
8,20
9,11
9,12
9,13
9,14
9,15
9,20
10,11
10,12
10,13
10,14
10,15
10,20
11,16
12,17
13,18
14,19
15,21
16,23
17,23
18,23
19,23
20,23
21,23
22,24
22,25
23,28
24,29
25,29
26,30
27,31
28,32
28,37
29,33
29,44
29,121
30,34
30,297
31,34
31,82
31,172
31,179
32,36
33,38
34,35
35,42
36,39
37,39
38,41
39,43
40,44
40,84
40,97
41,45
42,46
43,47
44,49
45,50
46,51
46,138
47,52
48,52
49,53
50,54
51,55
51,81
52,57
53,58
54,58
54,296
55,59
56,60
56,61
57,62
57,63
57,71
57,76
58,64
59,64
59,99
59,100
60,68
61,65
62,66
63,67
64,72
65,69
66,69
67,70
68,73
69,74
70,75
71,77
72,78
73,84
73,97
74,84
74,97
75,84
75,97
76,84
76,97
77,84
77,97
78,79
78,80
78,125
78,192
79,85
80,85
81,87
82,88
82,89
83,90
84,91
85,92
86,93
87,99
87,100
88,99
88,100
89,99
89,100
90,95
91,96
92,98
93,98
94,101
95,101
96,101
97,101
98,102
99,103
100,104
101,106
102,107
103,108
104,108
105,110
106,112
107,113
108,114
108,115
108,292
109,119
109,120
110,119
110,120
110,162
111,116
112,117
113,118
114,119
115,120
116,122
117,123
117,124
117,257
118,126
119,127
120,127
120,150
121,128
122,129
123,130
123,145
123,146
123,147
123,148
123,149
124,130
125,130
126,130
127,130
127,157
128,130
129,130
129,141
130,131
130,144
131,132
131,133
132,135
133,135
133,170
134,136
135,137
136,139
137,140
138,140
138,191
139,142
139,253
140,143
140,200
141,151
142,152
143,153
143,169
144,154
145,155
146,156
147,158
148,159
149,160
150,161
151,163
152,164
153,165
154,166
155,166
156,166
157,166
158,166
159,166
160,166
161,166
162,167
163,166
164,167
165,168
165,176
166,170
167,171
168,173
169,174
