<number of tasks>
1000
<cycle time>
1000
<order strength>
0.595
<z_alpha>
1.280
<task times>
1 497 4920.9038
2 630 3259.7275
3 114 762.2417
4 495 11155.3137
5 452 888.5461
6 325 3211.4384
7 288 3392.3954
8 536 12777.1819
9 350 5737.1357
10 505 11797.5674
11 395 2525.1760
12 339 3987.3762
13 450 12101.7352
14 519 1048.2286
15 575 17686.6896
16 603 215.7472
17 472 1875.2402
18 662 14436.5446
19 235 1992.4792
20 543 11987.6498
21 489 1175.5136
22 625 17810.1235
23 542 4775.1228
24 433 6980.0160
25 447 11980.6907
26 418 3354.4006
27 500 13139.1749
28 461 5463.9629
29 365 260.4711
30 406 7788.4208
31 436 10802.1775
32 459 51.1780
33 426 7178.8187
34 491 298.9031
35 629 11871.3951
36 476 9392.8205
37 479 8543.4549
38 433 7605.1864
39 545 4109.2930
40 619 10645.9320
41 275 4623.5785
42 621 12138.7258
43 357 2506.5108
44 613 1866.1777
45 319 3867.8997
46 443 2236.3694
47 347 958.8451
48 636 10160.6582
49 561 2807.4192
50 377 7201.0841
51 618 6727.5274
52 510 7174.2704
53 368 7022.8942
54 670 11102.7646
55 300 5019.8949
56 726 2575.3818
57 627 22823.8613
58 526 15696.0710
59 622 18129.0794
60 568 4851.0903
61 486 2290.5613
62 552 14012.2972
63 409 964.6110
64 610 17275.0488
65 530 957.0619
66 309 2753.2212
67 442 7993.4463
68 571 19291.5669
69 475 12733.1377
70 590 3035.3189
71 463 4780.4864
72 707 13423.4404
73 518 2312.3879
74 629 6055.0331
75 452 2747.2461
76 334 785.5040
77 598 8918.5095
78 427 6345.7275
79 392 6775.6209
80 566 7380.3438
81 465 3662.1194
82 420 10436.6311
83 482 12297.3141
84 643 9779.7375
85 662 5038.5482
86 518 13045.3741
87 562 8535.1964
88 367 2771.6134
89 477 10250.0989
90 542 4346.0831
91 522 872.2090
92 245 3143.4938
93 494 6067.5397
94 446 3449.7874
95 654 17616.5329
96 470 9844.0151
97 474 13462.6026
98 465 11997.2555
99 395 561.5502
100 496 13783.0736
101 744 3844.7808
102 471 6188.7640
103 400 7170.6792
104 648 20701.5653
105 549 1488.9278
106 404 3637.6438
107 406 8434.2973
108 351 7062.4297
109 463 5653.7762
110 543 7921.3994
111 618 1800.7322
112 655 16218.7148
113 580 7452.3648
114 659 10639.0038
115 594 14736.4113
116 517 4317.9752
117 400 5710.1748
118 532 14481.8769
119 371 2850.9516
120 503 177.6208
121 594 12884.8634
122 542 697.4038
123 652 14727.7783
124 292 512.7979
125 517 9487.0850
126 466 6018.8623
127 397 3870.3259
128 496 9957.9460
129 510 334.4011
130 238 1028.7937
131 406 5882.7595
132 279 3036.6264
133 703 791.8774
134 368 5726.2509
135 508 13318.9068
136 423 6396.9577
137 360 1684.2853
138 460 10778.4679
139 543 3282.2855
140 387 1601.2624
141 710 10528.3385
142 421 8578.7906
143 358 4930.9790
144 441 1826.6766
145 285 4212.3654
146 305 3466.8926
147 381 6083.7196
148 421 9373.3753
149 426 5038.7267
150 471 13563.4685
151 225 1845.2961
152 287 2789.7954
153 528 11531.8461
154 446 5554.0242
155 403 960.4573
156 532 11153.1320
157 561 9565.4326
158 619 9552.1035
159 692 23152.8072
160 521 12823.6390
161 390 5179.8617
162 344 6919.5180
163 556 3535.0638
164 340 3565.5091
165 333 1811.4170
166 370 1523.2858
167 635 10762.4889
168 552 3423.0927
169 368 8166.5498
170 462 10563.7299
171 467 2105.6235
172 402 6462.2484
173 568 13058.7907
174 473 5019.1765
175 779 10679.3459
176 532 10394.7187
177 553 17855.4277
178 413 854.7242
179 375 8545.5139
180 364 385.8342
181 739 11212.3230
182 636 16321.6022
183 360 7270.0004
184 412 7220.8698
185 421 2823.6045
186 336 6217.0148
187 388 4553.0736
188 565 15102.7139
189 536 1293.9835
190 708 17266.4103
191 567 10512.7707
192 735 2884.7291
193 564 17558.8537
194 446 11693.4612
195 354 4704.8186
196 712 15898.1361
197 478 7710.3930
198 515 8970.5240
199 589 18977.0504
200 634 6355.2998
201 535 13472.6514
202 539 12677.9767
203 724 8192.8579
204 563 13852.4595
205 445 6058.6998
206 521 11411.4580
207 321 261.0068
208 594 903.3700
209 539 15324.6913
210 452 3768.1422
211 593 14376.7365
212 548 12142.6977
213 407 2578.0352
214 378 8626.1449
215 443 1981.6348
216 576 4524.3726
217 504 4310.4803
218 452 5151.6676
219 394 1225.4895
220 618 17898.1147
221 464 5891.6410
222 465 10126.4885
223 596 1963.7256
224 364 880.2840
225 552 2923.4245
226 526 3022.7665
227 454 7587.9553
228 485 4642.3886
229 556 8264.3053
230 528 179.9790
231 355 620.8997
232 726 486.2651
233 453 8464.7145
234 404 6632.3990
235 386 6833.5518
236 564 2626.4852
237 417 6534.4225
238 406 2933.1236
239 376 3434.4649
240 604 16689.4606
241 442 6243.0176
242 618 23134.1720
243 478 10966.4452
244 420 470.7047
245 236 777.3953
246 505 4836.1384
247 368 8345.5877
248 479 13576.4068
249 406 7361.2171
250 441 1738.5367
251 305 4054.6629
252 588 17597.7865
253 693 19028.5672
254 404 9521.5542
255 328 3268.8079
256 596 15834.6654
257 488 6470.3930
258 238 1845.5589
259 732 4320.6579
260 555 18305.6782
261 537 8855.5463
262 346 5113.0456
263 406 6177.6522
264 562 18642.1793
265 550 14565.5385
266 639 19724.1081
267 586 16669.9769
268 265 1810.0373
269 504 3150.2398
270 449 11748.7610
271 665 25580.4264
272 233 538.0066
273 554 6402.1360
274 692 22280.9272
275 603 16486.7783
276 379 3587.6720
277 468 3423.0695
278 618 1892.4525
279 627 9572.2543
280 567 14105.6522
281 631 20402.9024
282 543 13195.6517
283 573 4491.9754
284 735 3703.6280
285 435 7086.9058
286 456 11646.6448
287 539 12956.3019
288 256 626.8453
289 382 3664.2656
290 633 7085.7216
291 678 12106.4785
292 624 10214.5402
293 634 20441.9381
294 376 2151.1730
295 447 11853.3666
296 354 3759.8825
297 313 833.8786
298 648 4421.4305
299 494 9677.4446
300 521 4741.2054
301 346 1389.4306
302 379 8237.6120
303 550 6318.2944
304 463 1511.8331
305 264 778.2975
306 623 18738.0871
307 650 4663.4625
308 624 21262.0752
309 472 2419.4757
310 498 53.8279
311 470 7066.2625
312 293 4884.0709
313 558 1696.8092
314 542 10438.5885
315 494 207.4595
316 624 22225.3813
317 483 27.0155
318 562 5243.8147
319 599 8292.0561
320 458 7776.1692
321 498 15157.1510
322 337 1337.9637
323 411 1275.0856
324 448 11217.7925
325 664 11437.7327
326 509 6815.7577
327 423 1241.1727
328 674 25923.0264
329 416 7687.1175
330 572 13151.4304
331 452 1355.4822
332 397 8432.2398
333 528 1902.6513
334 479 1387.3135
335 476 89.0261
336 534 11874.5120
337 374 4000.0689
338 625 16772.5698
339 542 1083.7741
340 217 619.8285
341 478 10072.9878
342 580 2185.0476
343 451 9943.1355
344 521 4049.6584
345 475 5982.9285
346 607 15446.9970
347 330 2119.8759
348 323 33.0316
349 576 8839.3184
350 417 3315.1142
351 487 698.3833
352 684 296.3563
353 707 14745.9031
354 524 6510.4242
355 534 684.0738
356 526 6669.2440
357 633 12405.9654
358 570 12949.3926
359 462 8765.3319
360 476 5224.5333
361 388 7707.1393
362 606 9264.6422
363 497 1381.4337
364 565 895.8435
365 669 25896.4944
366 476 11356.4294
367 339 5.2220
368 944 234.3217
369 315 3600.9773
370 594 20800.5049
371 510 4660.2399
372 660 5039.5357
373 600 11522.7532
374 343 3028.4201
375 446 7256.8732
376 612 12626.7671
377 464 1321.2261
378 609 790.2494
379 551 8943.1329
380 184 773.7667
