<number of tasks>
148
<cycle time>
104
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 16 15.7731
2 30 48.2908
3 7 2.4728
4 47 62.8817
5 29 39.3257
6 8 2.3618
7 39 90.1206
8 37 7.5836
9 32 50.0381
10 29 44.6511
11 17 13.7314
12 11 2.4701
13 32 55.5825
14 15 6.9463
15 53 52.6656
16 53 87.7997
17 8 3.0864
18 24 23.6054
19 24 20.9830
20 8 3.0240
21 7 1.8032
22 8 0.2057
23 14 2.7035
24 13 8.2192
25 10 5.1974
26 25 10.2678
27 11 1.2721
28 25 6.2571
29 11 3.9953
30 29 10.6999
31 25 0.4449
32 10 4.6776
33 14 8.5724
34 41 73.1786
35 42 19.5710
36 47 102.3917
37 7 0.7277
38 80 121.9338
39 7 2.5465
40 41 15.2161
41 47 90.8592
42 16 7.2926
43 32 33.6328
44 66 245.4044
45 80 33.3193
46 7 0.1890
47 41 21.4906
48 13 9.5855
49 47 48.4699
50 33 45.3490
51 34 15.9585
52 11 5.3306
53 18 0.8631
54 25 36.2539
55 7 1.0283
56 28 22.6043
57 12 5.5426
58 52 114.5563
59 14 8.6637
60 3 0.4676
61 3 0.3449
62 8 3.5704
63 16 7.5398
64 33 39.4891
65 8 1.9361
66 18 3.3944
67 10 1.3586
68 14 1.9927
69 28 46.0483
70 11 5.7074
71 18 18.4503
72 25 11.0566
73 40 57.5207
74 40 70.4329
75 1 0.0074
76 5 1.0599
77 28 28.8267
78 8 1.8512
79 81 84.0907
80 7 0.5804
81 26 10.4550
82 10 5.6234
83 21 17.4610
84 26 28.0839
85 20 2.3294
86 21 8.5883
87 47 137.6816
88 23 10.6428
89 13 10.0415
90 19 9.9074
91 15 0.4160
92 35 5.3063
93 26 32.4563
94 46 9.6494
95 20 19.4326
96 31 38.4272
97 19 7.7465
98 34 54.0138
99 51 86.0201
100 39 14.1741
101 30 47.9034
102 26 38.3402
103 13 6.3069
104 45 38.5938
105 58 204.0770
106 28 12.0025
107 8 1.1242
108 83 37.7829
109 40 5.9675
110 34 50.9524
111 23 14.3594
112 62 37.2576
113 11 4.9984
114 19 13.8015
115 14 9.9134
116 31 21.2367
117 32 63.4692
118 26 0.4102
119 55 5.0479
120 31 13.1069
121 32 46.8341
122 26 36.6555
123 19 18.5545
124 14 6.2031
125 19 11.6516
126 48 7.9488
127 55 180.4066
128 8 1.8847
129 11 2.6604
130 27 25.7563
131 18 4.1334
132 36 62.3501
133 23 26.0818
134 20 21.2866
135 46 99.9605
136 64 221.3576
137 22 5.0017
138 15 12.9243
139 34 29.2862
140 22 19.4379
141 51 98.3757
142 48 3.5301
143 64 127.6698
144 70 183.5476
145 37 44.2795
146 64 106.1733
147 78 61.6762
148 78 91.6099
<precedence relations>
1,5
1,6
1,7
1,8
2,3
3,4
3,5
3,6
3,7
4,8
5,14
6,9
7,14
8,10
9,14
10,14
11,12
12,13
14,15
14,16
15,17
16,17
17,18
17,19
18,20
19,20
20,21
20,22
20,23
20,24
21,25
21,26
21,27
21,28
22,25
22,26
22,27
22,28
23,25
23,26
23,27
23,28
24,25
24,26
24,27
24,28
25,29
26,29
27,29
28,29
29,31
31,36
32,34
33,35
34,36
35,36
36,37
37,38
37,45
38,39
39,40
40,41
40,48
40,54
42,43
43,44
45,46
46,47
47,48
47,49
47,54
50,51
51,53
51,69
52,53
54,55
54,72
54,76
54,89
54,90
55,133
56,73
57,82
58,86
58,88
59,75
59,89
61,62
62,63
63,67
64,65
64,71
64,72
65,66
65,99
66,67
67,68
68,95
68,98
69,79
70,71
72,134
73,86
73,88
73,89
73,90
73,96
74,75
75,90
75,97
76,77
77,78
78,82
79,80
79,85
79,143
79,146
80,81
81,82
82,83
83,84
84,106
86,87
90,111
91,105
92,135
95,101
96,104
98,101
99,100
100,101
101,102
101,103
102,127
103,127
105,119
106,107
107,108
108,109
109,110
111,112
112,113
113,114
113,116
113,120
113,123
113,128
114,115
115,125
116,117
117,118
118,126
120,121
121,122
122,126
123,124
124,125
128,129
129,130
130,131
130,137
132,135
133,135
134,135
135,136
138,139
139,140
141,142
142,143
142,146
142,147
142,148
144,145
145,147
145,148
<end>
