<number of tasks>
1000
<cycle time>
1000
<order strength>
0.197
<z_alpha>
1.960
<task times>
1 411 3855.5289
2 27 26.0132
3 54 156.6811
4 101 96.3973
5 310 4222.4213
6 73 67.7922
7 223 120.7390
8 169 1594.1887
9 22 14.3628
10 54 36.4449
11 286 4941.4890
12 82 104.0371
13 508 3724.2366
14 21 7.1080
15 548 8338.9949
16 87 31.9474
17 129 278.2626
18 56 10.6788
19 90 447.7884
20 153 720.0364
21 486 661.4740
22 352 4134.0029
23 384 4103.8680
24 208 487.4027
25 311 2350.3209
26 158 762.2914
27 501 7834.0993
28 150 418.5818
29 91 157.0237
30 48 115.9518
31 108 194.4071
32 507 3387.6054
33 207 425.0979
34 225 816.3628
35 248 3182.5441
36 165 415.7131
37 90 113.5635
38 155 1021.6808
39 416 520.1503
40 154 931.2198
41 343 7310.6051
42 532 5737.1194
43 380 5197.8206
44 482 2395.6360
45 121 890.6511
46 390 5955.7535
47 143 848.9123
48 43 92.5073
49 98 185.7835
50 315 4743.4907
51 164 222.1637
52 264 3312.9672
53 83 212.8461
54 484 2562.9103
55 144 935.3521
56 109 102.7742
57 78 316.3293
58 154 948.8877
59 122 508.5148
60 227 1153.7261
61 254 1044.3113
62 488 7873.6314
63 110 11.6715
64 84 341.3937
65 307 5405.5840
66 343 1576.1581
67 127 896.6086
68 238 1990.1577
69 489 1393.7629
70 185 1621.5818
71 226 174.4651
72 124 538.7529
73 130 388.1925
74 110 102.2590
75 186 1697.5014
76 149 742.8659
77 132 922.6202
78 363 7558.6626
79 317 5471.0926
80 334 6499.4787
81 58 17.1966
82 36 78.0550
83 153 122.5346
84 158 423.2666
85 335 1912.3672
86 405 4217.7454
87 317 3599.8610
88 249 2121.3607
89 416 8882.5878
90 383 609.1691
91 209 1941.0873
92 166 1457.8326
93 95 59.8935
94 140 573.0919
95 20 15.0856
96 325 5811.8443
97 350 6919.2317
98 287 2316.2687
99 282 1071.4660
100 240 2952.2896
101 318 1984.3898
102 60 161.6890
103 254 3324.0661
104 506 11.9703
105 441 9865.3559
106 200 1008.2123
107 263 1421.2796
108 229 660.1571
109 536 1075.6605
110 222 1952.3300
111 209 152.0792
112 106 317.8153
113 222 300.1745
114 180 1730.4782
115 56 37.4687
116 432 7265.1607
117 212 1218.2763
118 27 43.3381
119 207 523.6528
120 251 1775.5596
121 36 77.1121
122 197 1321.6224
123 334 2442.7324
124 209 409.2089
125 498 12121.3751
126 91 107.9242
127 115 519.8366
128 253 2764.8003
129 62 68.4504
130 208 2361.1092
131 285 4087.7184
132 274 1692.4790
133 115 373.0146
134 447 9789.3213
135 582 18017.2891
136 139 1023.0246
137 271 3780.6204
138 211 1130.6900
139 471 7898.1487
140 145 1131.9407
141 333 5076.3484
142 227 184.5636
143 169 1536.6454
144 139 1097.8632
145 260 3363.2072
146 289 1276.2938
147 173 995.0184
148 126 984.5423
149 150 891.9506
150 282 1459.8391
151 202 543.3831
152 82 322.5454
153 281 4730.9707
154 94 125.6950
155 205 32.4529
156 194 2107.7511
157 531 9950.9553
158 198 506.6784
159 171 460.4707
160 102 558.4570
161 84 121.6011
162 552 10628.3599
163 220 1918.1856
164 483 818.6269
165 254 1805.2541
166 155 513.5924
167 57 157.2235
168 43 34.5465
169 83 11.7281
170 62 141.3066
171 124 134.6890
172 70 97.3322
173 201 2370.9657
174 102 646.9794
175 128 172.2910
176 175 573.9188
177 149 816.6595
178 483 5163.1143
179 261 4228.8105
180 205 1732.7486
181 109 148.7845
182 265 1861.7998
183 419 8294.1864
184 51 40.1289
185 84 118.1057
186 37 21.9886
187 106 484.9607
188 138 1161.5604
189 157 1493.6339
190 108 204.1211
191 464 846.3587
192 99 482.7004
193 218 420.8022
194 133 749.3231
195 453 5944.5025
196 446 842.3920
197 482 8350.1836
198 311 1537.9787
199 111 739.3874
200 190 1326.0490
201 95 333.8904
202 177 495.3962
203 518 16528.7214
204 37 71.4209
205 82 404.8355
206 276 1501.9595
207 213 556.3753
208 146 176.6666
209 94 468.9261
210 146 668.1013
211 259 1201.9509
212 197 1649.6027
213 34 48.0499
214 285 2221.3924
215 96 570.4118
216 33 9.1759
217 294 1710.7893
218 39 71.0523
219 546 11026.3518
220 329 61.3229
221 300 1771.6437
222 275 2531.1470
223 53 35.6340
224 58 179.1367
225 370 8316.2202
226 81 270.7091
227 203 1037.2933
228 197 439.4343
229 292 241.2110
230 457 3739.0240
231 280 2191.5289
232 80 256.0791
233 572 10.4810
234 174 1759.1059
235 213 2827.3431
236 300 2978.6432
237 202 1597.7850
238 44 33.5589
239 314 2981.8018
240 90 198.6091
241 32 45.0464
242 183 1439.1159
243 33 46.0431
244 143 954.6031
245 229 3051.7074
246 59 17.2804
247 226 66.2771
248 90 39.2064
249 232 1488.8270
250 191 647.9664
251 478 13938.3477
252 152 968.0470
253 396 7764.8422
254 498 11680.8922
255 182 399.4233
256 110 225.9568
257 538 2313.1381
258 100 0.2573
259 261 1436.5699
260 35 30.3443
261 83 389.3063
262 61 164.9937
263 128 389.6139
264 516 5988.2719
265 201 252.9368
266 367 3247.5986
267 31 25.6143
268 285 4909.5494
269 150 736.6011
270 488 12679.9374
271 191 1482.6018
272 32 59.0753
273 164 120.5145
274 124 788.5896
275 224 2244.2027
276 140 1173.5169
277 561 16807.0715
278 178 1739.0732
279 320 6371.0668
280 332 6254.9445
281 243 2206.7408
282 270 3627.4551
283 152 426.7828
284 67 87.3678
285 54 65.3050
286 371 4446.0054
287 174 1288.0688
288 437 11293.5219
289 502 13466.6243
290 491 7568.0358
291 233 1236.3346
292 164 323.1039
293 193 1834.1588
294 50 98.4861
295 25 26.2322
296 188 469.1982
297 522 8405.9768
298 196 320.3480
299 82 101.8448
300 219 376.1473
301 487 12709.0291
302 543 63.2123
303 141 370.3152
304 516 5890.0765
305 94 10.9605
306 217 703.2579
307 108 403.1944
308 29 9.3780
309 57 141.6227
310 134 935.9672
311 203 317.7483
312 222 755.0830
313 100 412.1508
314 184 1433.1187
315 82 272.3986
316 290 2633.6993
317 44 58.3736
318 116 105.4756
319 44 77.3348
320 58 128.1330
321 57 189.4323
322 265 3675.9961
323 167 155.1893
324 426 2818.0273
325 134 531.9257
326 347 4252.4402
327 337 3387.9195
328 133 770.1263
329 26 38.2302
330 160 1266.6904
331 75 306.1531
332 54 1.6241
333 95 562.6787
334 146 214.0508
335 254 911.4454
336 138 965.1439
337 27 2.9190
338 170 1122.2573
339 235 2309.2167
340 52 162.7215
341 179 1546.8210
342 54 156.0973
343 67 176.8175
344 125 462.4167
345 35 9.7901
346 519 8054.9362
347 192 883.3369
348 272 564.1365
349 87 365.8999
350 205 1228.4791
351 74 198.3061
352 130 539.8837
353 85 357.9289
354 164 1043.5668
355 262 3126.6970
356 179 975.3034
357 48 86.6024
358 185 676.1033
359 261 2541.5470
360 180 1614.4809
361 179 331.7542
362 57 53.5086
363 148 248.1180
364 467 3727.4102
365 534 3783.8398
366 226 885.3500
367 490 3512.3279
368 453 3660.3276
369 499 3969.9336
370 528 5473.7554
371 477 12465.2601
372 383 3030.9210
373 118 272.2117
374 28 5.8743
375 200 2351.9038
376 383 4584.1306
377 350 1955.4349
378 183 632.2624
379 541 5068.4090
380 184 1073.3454
381 95 206.2811
382 286 2916.9815
383 172 1161.0652
384 164 1603.2159
385 202 566.0356
386 52 34.5672
387 178 251.5022
388 150 1090.4372
389 456 8707.6116
390 171 883.6695
391 113 178.3238
392 489 6445.4423
393 45 24.7868
394 173 1241.0640
395 168 1159.7434
396 52 50.9311
397 36 7.4680
398 274 3153.3144
