<number of tasks>
1000
<cycle time>
1000
<order strength>
0.198
<z_alpha>
1.645
<task times>
1 100 2156.4328
2 35 67.4784
3 26 103.0466
4 274 13685.5438
5 120 1423.2468
6 255 7877.4884
7 300 15085.3441
8 81 488.7288
9 226 4795.3934
10 169 1077.6571
11 87 807.0330
12 212 2392.0690
13 157 597.0678
14 140 2295.8870
15 187 859.9615
16 173 1979.3604
17 35 198.2623
18 57 410.7227
19 229 8388.1787
20 114 450.9335
21 498 30224.8242
22 545 7535.0774
23 380 7085.6631
24 100 790.0136
25 65 1030.5890
26 436 8219.9046
27 106 217.9646
28 244 8901.1129
29 269 10364.8168
30 573 8543.3483
31 204 929.4770
32 131 1100.6844
33 81 1635.4815
34 205 5977.9066
35 440 4921.3708
36 307 1402.9953
37 391 6697.0116
38 441 12326.7224
39 236 1890.2435
40 233 12838.9998
41 200 4753.6353
42 395 22240.1304
43 233 1042.1333
44 112 1674.5651
45 222 3414.3667
46 207 8561.3298
47 148 4079.5788
48 358 26434.8899
49 513 26922.8739
50 24 75.9094
51 130 761.5609
52 131 127.5544
53 182 5776.8231
54 68 586.5853
55 69 620.4157
56 47 21.5208
57 115 2734.1534
58 199 2872.3509
59 79 798.1652
60 364 5699.3022
61 118 556.1780
62 49 344.8634
63 517 58756.3432
64 68 168.1868
65 227 7161.6412
66 296 19041.7104
67 390 11497.6759
68 152 775.0925
69 26 43.6065
70 319 25056.3153
71 462 38041.6738
72 174 5976.8317
73 49 460.0477
74 532 43669.2623
75 191 5196.0954
76 143 4671.6115
77 103 81.4345
78 148 1702.6274
79 123 2751.0563
80 52 380.8637
81 129 1037.5659
82 608 30132.9455
83 168 263.3226
84 485 30796.9709
85 151 5098.1971
86 251 9486.8153
87 155 1477.3454
88 51 353.6248
89 454 29287.4197
90 134 1876.9883
91 570 10029.5224
92 509 42393.4491
93 109 810.8007
94 64 2.2205
95 154 2456.8631
96 146 1624.7330
97 503 56785.0574
98 61 916.7985
99 84 1128.4571
100 491 283.4715
101 26 21.7828
102 60 97.9004
103 128 767.7834
104 166 501.7902
105 177 2274.7508
106 157 1523.5021
107 535 8726.9376
108 262 363.3416
109 198 1367.8612
110 82 904.6510
111 503 16108.2217
112 154 3543.3161
113 377 4159.9627
114 195 4135.7014
115 31 91.5162
116 383 12662.6074
117 163 4663.4524
118 354 11733.0134
119 42 47.6455
120 128 1185.3070
121 119 1970.5922
122 517 54885.9321
123 502 46717.4004
124 123 693.3439
125 401 18653.9421
126 103 2509.9614
127 485 55831.0491
128 400 35766.0311
129 480 11550.1144
130 151 4633.9467
131 148 5283.2429
132 40 0.4209
133 31 165.9182
134 194 2828.2233
135 520 18903.5458
136 496 58813.0911
137 176 574.1162
138 606 28306.0576
139 167 4519.5369
140 335 6254.4371
141 234 3210.4531
142 517 37953.9112
143 484 22283.1105
144 98 1683.1898
145 302 1921.1547
146 365 13597.7101
147 218 6959.7758
148 413 34298.0723
149 172 5701.0724
150 287 13218.9545
151 226 3843.9020
152 30 112.4537
153 292 19569.8067
154 97 812.1366
155 127 284.0336
156 191 8068.2559
157 283 14589.8127
158 175 4260.9836
159 242 6079.8491
160 415 38160.1060
161 217 6236.4102
162 62 612.8296
163 528 45665.8171
164 165 3909.1189
165 276 7431.6162
166 164 2037.0922
167 417 6628.8414
168 295 7611.9683
169 123 3174.4544
170 158 5142.3030
171 134 1282.8445
172 153 1045.1228
173 394 9581.0006
174 30 115.6461
175 93 1129.4125
176 371 971.4699
177 198 4293.9572
178 114 2827.9947
179 321 10093.1093
180 514 41379.4972
181 215 5018.4891
182 182 6610.3705
183 474 39101.0307
184 26 92.9661
185 182 2564.3019
186 243 13304.9117
187 164 2447.2190
188 290 10544.5247
189 244 2970.6340
190 60 706.3149
191 116 614.0413
192 174 5780.7257
193 492 52569.7747
194 34 102.3716
195 297 14416.5074
196 270 5270.8153
197 212 5778.6083
198 21 42.3907
199 108 242.4627
200 516 15552.2701
201 359 24841.7946
202 261 9505.8241
203 161 1579.2207
204 102 756.2634
205 90 136.7252
206 67 958.7333
207 152 170.2826
208 184 8364.0134
209 229 11219.7244
210 541 1200.0641
211 214 8451.6156
212 30 69.1886
213 301 6625.1623
214 101 1192.8332
215 182 5207.2048
216 411 11944.8400
217 280 10.8974
218 83 827.0456
219 146 2025.5253
220 403 27994.5635
221 294 7596.3923
222 221 7089.4532
223 372 24489.9049
224 178 5029.4749
225 506 37028.9615
226 84 827.1243
227 373 3944.0020
228 83 530.0266
229 350 9171.1595
230 76 938.8345
231 253 9275.3425
232 52 314.4577
233 363 15671.1665
234 493 57420.2547
235 285 13709.5885
236 110 2818.5730
237 62 138.3976
238 80 430.8888
239 27 35.3773
240 236 13711.6037
241 142 848.2260
242 131 4198.6581
243 383 25788.7672
244 305 12450.9734
245 126 17.8444
246 207 4660.8571
247 547 1072.7941
248 298 9319.5068
249 131 1873.1265
250 449 22104.3927
251 144 2285.3181
252 479 34057.6568
253 471 54048.8349
254 106 323.6756
255 213 10985.1083
256 536 34043.5934
257 132 1588.9491
258 73 1304.8407
259 44 90.7928
260 188 7897.1888
261 117 3334.1815
262 47 391.0211
263 35 97.9004
264 201 5250.0124
265 260 4981.3534
266 526 5456.4513
267 167 113.1858
268 88 1344.1244
269 496 37755.9908
270 267 12899.6838
271 443 17063.5215
272 115 366.1486
273 185 3942.9776
274 394 11886.8386
275 64 102.5064
276 466 49772.7216
277 106 403.9971
278 401 14550.6769
279 114 1876.3508
280 86 442.2802
281 225 7500.5086
282 503 62807.3322
283 78 1112.5884
284 244 1364.0897
285 162 1449.6695
286 119 2442.7922
287 520 6452.7539
288 314 17202.6561
289 158 2609.0364
290 150 423.9819
291 100 1628.7612
292 89 1648.9679
293 242 11655.3352
294 455 28542.8544
295 44 42.1594
296 455 26284.8007
297 80 1469.0292
298 229 9958.8975
299 534 12665.8832
300 80 96.9104
301 207 852.0004
302 101 2177.1465
303 124 3516.6883
304 140 1417.9421
305 141 4765.5014
306 131 3389.6338
307 145 2575.9305
308 420 24620.3917
309 261 283.6232
310 214 5749.4387
311 160 6155.6340
312 174 2551.3614
313 129 1861.9831
314 79 468.2919
315 195 5795.3653
316 237 7615.7572
317 224 6537.0039
318 408 35849.1095
319 91 709.3441
320 191 2168.7002
321 335 15005.3818
322 104 1581.6454
323 399 21732.5171
324 331 15915.4574
325 68 360.7432
326 53 616.2458
327 241 6547.6398
328 193 5002.4402
329 147 1796.6442
330 218 634.7441
331 392 36369.9257
332 289 15054.9865
333 154 4738.1135
334 24 126.9818
335 188 1907.0297
336 377 34442.7171
337 189 4171.2311
338 57 326.4893
339 224 11457.0609
340 113 1654.3677
341 553 33610.9874
342 453 17948.2545
343 316 22092.4830
344 71 1213.2516
345 283 6733.4069
346 232 11609.0593
347 75 639.4011
348 283 6630.1657
349 237 8029.4155
350 107 1811.8289
351 221 11893.2241
352 87 485.7084
353 332 3312.9855
354 64 75.6504
355 171 324.1838
356 471 30942.6103
357 112 2660.9263
358 132 2663.6151
359 130 638.4751
360 306 10518.3043
361 29 82.9757
362 267 14722.0135
363 478 49465.6327
364 195 8920.9049
365 62 656.7011
366 315 14988.2793
367 537 26036.4225
368 104 1212.7240
369 105 2381.2157
370 228 2416.2502
371 207 2316.2529
372 240 12772.3514
373 160 2995.7739
374 293 13491.9935
375 141 2311.9619
376 248 9738.8327
377 259 15925.9822
378 100 924.5556
379 576 37306.4130
380 488 739.8802
381 105 1799.9605
382 82 667.1205
383 197 3251.3695
384 86 480.5605
385 520 192.1277
386 196 6498.4034
