<number of tasks>
45
<cycle time>
57
<order strength>
0.000
<z_alpha>
1.960
<task times>
1 9 3.9467
2 9 0.6212
3 10 12.1771
4 10 23.3844
5 17 8.1047
6 17 0.7197
7 13 33.4753
8 13 6.6991
9 20 37.2592
10 20 63.3597
11 10 21.9177
12 11 26.6918
13 6 0.3226
14 22 81.0650
15 11 4.7281
16 19 55.0426
17 12 11.8966
18 3 1.5457
19 7 10.1526
20 4 3.9511
21 55 0.3797
22 14 17.8262
23 27 114.3982
24 29 82.1892
25 26 47.3133
26 6 3.6785
27 5 4.6778
28 24 24.6730
29 4 2.6584
30 5 1.2696
31 7 9.5050
32 4 0.0499
33 15 36.3687
34 3 1.4454
35 7 2.5306
36 9 0.6699
37 4 0.8870
38 7 2.8098
39 5 5.8918
40 4 3.5188
41 21 87.6807
42 12 24.3382
43 6 1.4408
44 5 0.6010
45 5 4.7344
<precedence relations>
1,3
1,7
2,4
2,8
3,5
4,6
5,9
6,10
7,9
7,14
8,10
8,14
9,41
10,41
11,13
12,13
12,37
13,14
13,15
14,17
14,25
14,29
14,30
14,31
14,32
15,16
15,18
15,23
15,24
16,19
17,26
17,27
18,19
19,20
19,33
20,21
21,22
22,28
23,33
24,33
25,26
26,38
27,28
27,33
28,38
29,41
30,41
31,41
32,41
33,34
33,35
33,36
34,38
35,40
36,38
37,43
38,40
39,41
40,41
41,42
42,44
42,45
<end>
